Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q9PSX7|RHOC_CHICK	Q9PSX7	RHOC_CHICK	RHOC	193	FALSE	FALSE	Gallus gallus	Rho-related GTP-binding protein RhoC	1:Experimental evidence at protein level	21.24	1	0.999	0	3	0	3	4	0	4	4185542.5	0	4185542.5	2C(57.0215),3C(57.0215),3C(57.0215)	NA	tr|A0A8V1AC43|A0A8V1AC43_CHICK
sp|Q9PTR5|LIS1_CHICK	Q9PTR5	LIS1_CHICK	PAFAH1B1	410	FALSE	FALSE	Gallus gallus	Lissencephaly-1 homolog	2:Experimental evidence at transcript level	33.17	1	0.999	0	9	1	9	10	1	10	7118756	763186.8	7118756	14C(57.0215),14C(57.0215),1M(15.9949),5C(57.0215),9C(57.0215),9C(57.0215)	NA	NA
sp|Q9PU45|RADI_CHICK	Q9PU45	RADI_CHICK	RDX	583	FALSE	FALSE	Gallus gallus	Radixin	2:Experimental evidence at transcript level	4.8	1	0.999	0	2	0	2	2	0	2	1437896.6	0	1437896.6	NA	NA	tr|A0A8V0XN75|A0A8V0XN75_CHICK, tr|A0A8V0XTE7|A0A8V0XTE7_CHICK, tr|A0A8V0XTF4|A0A8V0XTF4_CHICK
sp|Q9PU47|PDLI3_CHICK	Q9PU47	PDLI3_CHICK	PDLIM3	315	FALSE	FALSE	Gallus gallus	PDZ and LIM domain protein 3	1:Experimental evidence at protein level	18.41	1	0.9989	0	4	0	4	5	0	5	7329803	0	7329803	11C(57.0215),11C(57.0215),14C(57.0215),1C(57.0215)	NA	tr|A0A8V0YSJ5|A0A8V0YSJ5_CHICK, tr|A0A8V0Z679|A0A8V0Z679_CHICK, tr|A0A8V0Z686|A0A8V0Z686_CHICK
sp|Q9PV94|RSMB_CHICK	Q9PV94	RSMB_CHICK	SNRPB	240	FALSE	FALSE	Gallus gallus	Small nuclear ribonucleoprotein-associated protein B'	2:Experimental evidence at transcript level	8.33	1	0.999	0	1	0	1	1	0	1	0	0	0	7P(15.9949),8M(15.9949),9P(15.9949)	NA	tr|A0A8V0YUR4|A0A8V0YUR4_CHICK
sp|Q9W6H0|MIME_CHICK	Q9W6H0	MIME_CHICK	OGN	294	FALSE	FALSE	Gallus gallus	Mimecan	2:Experimental evidence at transcript level	43.54	1	0.999	0	15	15	15	24	24	24	96213672	96213672	96213672	1M(15.9949),7C(57.0215),7M(15.9949),7M(15.9949),8M(15.9949)	NA	NA
sp|Q9W719|HPRT_CHICK	Q9W719	HPRT_CHICK	HPRT1	218	FALSE	FALSE	Gallus gallus	Hypoxanthine-guanine phosphoribosyltransferase	2:Experimental evidence at transcript level	25.69	1	0.999	0	3	0	3	3	0	3	1349451	0	1349451	NA	NA	tr|A0A8V0YTF0|A0A8V0YTF0_CHICK
sp|Q9YGL6|PALM_CHICK	Q9YGL6	PALM_CHICK	PALM	386	FALSE	FALSE	Gallus gallus	Paralemmin-1	1:Experimental evidence at protein level	10.88	1	0.999	0	3	0	3	3	0	3	2684226.2	0	2684226.2	N-term(42.0106)	NA	tr|A0A1L1RL66|A0A1L1RL66_CHICK
sp|Q9YGQ1|EF1B_CHICK	Q9YGQ1	EF1B_CHICK	EEF1B	225	FALSE	FALSE	Gallus gallus	Elongation factor 1-beta	2:Experimental evidence at transcript level	4	1	0.999	0	1	0	1	1	0	1	332791.9	0	332791.9	NA	NA	NA
sp|Q9YH06|HMGB1_CHICK	Q9YH06	HMGB1_CHICK	HMGB1	215	FALSE	FALSE	Gallus gallus	High mobility group protein B1	1:Experimental evidence at protein level	7.44	1	0.999	0	1	0	1	1	0	1	0	0	0	10C(57.0215)	NA	tr|A0A8V0XMI5|A0A8V0XMI5_CHICK, tr|A0A8V0XTU1|A0A8V0XTU1_CHICK
tr|A0A146F047|A0A146F047_CHICK	A0A146F047	A0A146F047_CHICK	KRT6A	522	FALSE	FALSE	Gallus gallus	Keratin 6A	1:Experimental evidence at protein level	18.01	1	0.9966	6.2853551226e-4	12	0	2	23	0	3	677512960	0	749202.9	5K(15.9949)	NA	tr|A0A8V0ZY77|A0A8V0ZY77_CHICK
tr|A0A1D5NTS2|A0A1D5NTS2_CHICK	A0A1D5NTS2	A0A1D5NTS2_CHICK	CA3A	262	FALSE	FALSE	Gallus gallus	Carbonic anhydrase	3:Protein inferred from homology	82.82	1	0.999	0	20	1	20	27	1	27	81014464	3599156.2	81014464	10M(15.9949),14C(57.0215),17C(57.0215),16C(57.0215),19C(57.0215),5P(15.9949),7M(15.9949),8C(57.0215),8C(57.0215),N-term(42.0106)	NA	NA
tr|A0A1D5NUH1|A0A1D5NUH1_CHICK	A0A1D5NUH1	A0A1D5NUH1_CHICK	TXNL1	289	FALSE	FALSE	Gallus gallus	Thioredoxin-like protein 1	1:Experimental evidence at protein level	5.19	1	0.9989	0	1	0	1	1	0	1	95446.76	0	95446.76	NA	NA	tr|A0A1D5P763|A0A1D5P763_CHICK, tr|A0A8V0Y035|A0A8V0Y035_CHICK, tr|A0A8V0Y6A8|A0A8V0Y6A8_CHICK
tr|A0A1D5NUM3|A0A1D5NUM3_CHICK	A0A1D5NUM3	A0A1D5NUM3_CHICK	AAMDC	122	FALSE	FALSE	Gallus gallus	Mth938 domain-containing protein	3:Protein inferred from homology	32.79	1	0.999	0	3	2	3	3	2	3	3172983	2372216	3172983	N-term(42.0106)	NA	NA
tr|A0A1D5NV17|A0A1D5NV17_CHICK	A0A1D5NV17	A0A1D5NV17_CHICK	ACTBL2	377	FALSE	FALSE	Gallus gallus	Actin beta like 2	1:Experimental evidence at protein level	31.3	1	0.9983	0	10	0	0	21	0	0	76826472	0	0	NA	NA	NA
tr|A0A1D5NV94|A0A1D5NV94_CHICK	A0A1D5NV94	A0A1D5NV94_CHICK	AP2A2	965	FALSE	FALSE	Gallus gallus	AP-2 complex subunit alpha	1:Experimental evidence at protein level	6.01	1	0.9989	0	5	0	5	5	0	5	5729489	0	5729489	1M(15.9949)	NA	tr|A0A8V1A4D3|A0A8V1A4D3_CHICK
tr|A0A1D5NXQ7|A0A1D5NXQ7_CHICK	A0A1D5NXQ7	A0A1D5NXQ7_CHICK	TPD52L2	225	FALSE	FALSE	Gallus gallus	Tumor protein D52 like 2	1:Experimental evidence at protein level	29.78	1	0.9987	0	5	0	5	5	0	5	5326917	0	5326917	NA	NA	tr|A0A8V0ZVB1|A0A8V0ZVB1_CHICK, tr|A0A8V0ZVB6|A0A8V0ZVB6_CHICK, tr|A0A8V1A0G8|A0A8V1A0G8_CHICK, tr|A0A8V1A2Q1|A0A8V1A2Q1_CHICK, tr|A0A8V1A2R6|A0A8V1A2R6_CHICK
tr|A0A1D5NYE8|A0A1D5NYE8_CHICK	A0A1D5NYE8	A0A1D5NYE8_CHICK	CTNNB1	781	FALSE	FALSE	Gallus gallus	Catenin beta 1	1:Experimental evidence at protein level	3.46	1	0.9976	0	2	0	0	4	0	0	8658276	0	0	NA	NA	tr|A0A1D5PQN0|A0A1D5PQN0_CHICK
tr|A0A1D5NYF3|A0A1D5NYF3_CHICK	A0A1D5NYF3	A0A1D5NYF3_CHICK	FABP4	132	FALSE	FALSE	Gallus gallus	Fatty acid binding protein 4	1:Experimental evidence at protein level	90.15	1	0.999	0	17	16	17	34	32	34	51589528	51589528	51589528	10C(57.0215),10C(57.0215),10C(57.0215),10C(57.0215),10C(57.0215),12M(15.9949),10C(57.0215),12M(15.9949),11C(57.0215),11C(57.0215),11C(57.0215),11M(15.9949),11M(15.9949),1M(15.9949),2M(15.9949),2M(15.9949),6K(15.9949),N-term(42.0106),1C(57.0215)	NA	NA
tr|A0A1D5NYF8|A0A1D5NYF8_CHICK	A0A1D5NYF8	A0A1D5NYF8_CHICK	SEC13	320	FALSE	FALSE	Gallus gallus	Protein SEC13 homolog	1:Experimental evidence at protein level	8.12	1	0.999	0	1	0	1	1	0	1	0	0	0	N-term(42.0106)	NA	tr|A0A8V0ZR48|A0A8V0ZR48_CHICK
tr|A0A1D5NYG3|A0A1D5NYG3_CHICK	A0A1D5NYG3	A0A1D5NYG3_CHICK	FLNB	2652	FALSE	FALSE	Gallus gallus	Filamin B	1:Experimental evidence at protein level	1.73	1	0.999	0	2	0	2	2	0	2	700101.56	0	700101.56	10P(15.9949),7P(15.9949)	NA	tr|A0A3Q2U9M2|A0A3Q2U9M2_CHICK, tr|A0A8V1A9S9|A0A8V1A9S9_CHICK
tr|A0A1D5NYK7|A0A1D5NYK7_CHICK	A0A1D5NYK7	A0A1D5NYK7_CHICK	MSN	580	FALSE	FALSE	Gallus gallus	Moesin	1:Experimental evidence at protein level	10.69	1	0.999	0	6	0	6	7	0	7	6387076	0	6387076	NA	NA	tr|A0A8V0YJQ0|A0A8V0YJQ0_CHICK, tr|A0A8V0YR32|A0A8V0YR32_CHICK, tr|A0A8V0YR37|A0A8V0YR37_CHICK
tr|A0A1D5P380|A0A1D5P380_CHICK	A0A1D5P380	A0A1D5P380_CHICK	EFEMP1	451	FALSE	FALSE	Gallus gallus	EGF-containing fibulin-like extracellular matrix protein 1	1:Experimental evidence at protein level	5.1	1	0.9953	0.00109829763866	1	0	1	1	0	1	375067.84	0	375067.84	NA	NA	tr|A0A8V0Z8C5|A0A8V0Z8C5_CHICK
tr|A0A1D5P5L5|A0A1D5P5L5_CHICK	A0A1D5P5L5	A0A1D5P5L5_CHICK	LOC424014	271	FALSE	FALSE	Gallus gallus	Methyltransferase type 11 domain-containing protein	1:Experimental evidence at protein level	23.25	1	0.999	0	6	0	6	6	0	6	5013430	0	5013430	5M(15.9949),N-term(42.0106)	NA	tr|A0A8V0YKG3|A0A8V0YKG3_CHICK
tr|A0A1D5P8I8|A0A1D5P8I8_CHICK	A0A1D5P8I8	A0A1D5P8I8_CHICK	COL12A1	3065	FALSE	FALSE	Gallus gallus	Collagen alpha-1(XII) chain	1:Experimental evidence at protein level	6.36	1	0.999	0	11	0	11	11	0	11	5335954	0	5335954	2M(15.9949)	NA	tr|A0A1L1RPW4|A0A1L1RPW4_CHICK, tr|F1NX22|F1NX22_CHICK
tr|A0A1D5P9Z1|A0A1D5P9Z1_CHICK	A0A1D5P9Z1	A0A1D5P9Z1_CHICK	ACP1	158	FALSE	FALSE	Gallus gallus	Low molecular weight phosphotyrosine protein phosphatase	1:Experimental evidence at protein level	53.16	1	0.9987	0	5	1	5	5	1	5	1316323.6	327865.6	1316323.6	11C(57.0215),6C(57.0215),15C(57.0215),22C(57.0215)	NA	NA
tr|A0A1D5PAN0|A0A1D5PAN0_CHICK	A0A1D5PAN0	A0A1D5PAN0_CHICK	PRELP	430	FALSE	FALSE	Gallus gallus	Keratocan	1:Experimental evidence at protein level	4.65	1	0.999	0	1	0	1	1	0	1	0	0	0	NA	NA	tr|A0A8V1A1E8|A0A8V1A1E8_CHICK, tr|A0A8V1ADW4|A0A8V1ADW4_CHICK
tr|A0A1D5PBY3|A0A1D5PBY3_CHICK	A0A1D5PBY3	A0A1D5PBY3_CHICK	PRDX3	234	FALSE	FALSE	Gallus gallus	Thioredoxin-dependent peroxide reductase, mitochondrial	1:Experimental evidence at protein level	20.51	1	0.9985	0	4	0	4	4	0	4	4815889	0	4815889	NA	NA	tr|A0A8V0X8L4|A0A8V0X8L4_CHICK, tr|A0A8V0XBN9|A0A8V0XBN9_CHICK, tr|A0A8V0XEE4|A0A8V0XEE4_CHICK
tr|A0A1D5PC23|A0A1D5PC23_CHICK	A0A1D5PC23	A0A1D5PC23_CHICK	TALDO1	337	FALSE	FALSE	Gallus gallus	Transaldolase	1:Experimental evidence at protein level	39.76	1	0.999	0	11	0	11	12	0	12	14307564	0	14307564	5C(57.0215),8M(15.9949),N-term(42.0106)	NA	tr|A0A8V0ZNP5|A0A8V0ZNP5_CHICK
tr|A0A1D5PE33|A0A1D5PE33_CHICK	A0A1D5PE33	A0A1D5PE33_CHICK	RAB1B	228	FALSE	FALSE	Gallus gallus	RAB1B, member RAS onco family	1:Experimental evidence at protein level	4.82	1	0.999	0	1	0	1	1	0	1	1895107.5	0	1895107.5	NA	NA	tr|A0A1L1RP46|A0A1L1RP46_CHICK, tr|A0A8V0Z9E9|A0A8V0Z9E9_CHICK, tr|A0A8V0Z9F3|A0A8V0Z9F3_CHICK
tr|A0A1D5PE96|A0A1D5PE96_CHICK	A0A1D5PE96	A0A1D5PE96_CHICK	PLS3	637	FALSE	FALSE	Gallus gallus	Plastin-3	1:Experimental evidence at protein level	32.81	1	0.999	0	16	0	16	20	0	20	32225588	0	32225588	10C(57.0215),1M(15.9949),4P(15.9949),5M(15.9949),5C(57.0215),5M(15.9949),8C(57.0215),8C(57.0215),9C(57.0215),N-term(42.0106),N-term(42.0106),4M(15.9949)	NA	NA
tr|A0A1D5PH43|A0A1D5PH43_CHICK	A0A1D5PH43	A0A1D5PH43_CHICK	YKT6	198	FALSE	FALSE	Gallus gallus	YKT6 v-SNARE homolog (S. cerevisiae)	1:Experimental evidence at protein level	6.57	1	0.9989	0	1	1	1	1	1	1	1497413.4	1497413.4	1497413.4	NA	NA	NA
tr|A0A1D5PH80|A0A1D5PH80_CHICK	A0A1D5PH80	A0A1D5PH80_CHICK	HIBADH	335	FALSE	FALSE	Gallus gallus	3-hydroxyisobutyrate dehydrogenase	1:Experimental evidence at protein level	28.96	1	0.9986	0	5	0	5	5	0	5	4207895	0	4207895	15C(57.0215)	NA	tr|A0A8V0X561|A0A8V0X561_CHICK, tr|A0A8V0XAU1|A0A8V0XAU1_CHICK, tr|Q5ZLI9|Q5ZLI9_CHICK
tr|A0A1D5PHE2|A0A1D5PHE2_CHICK	A0A1D5PHE2	A0A1D5PHE2_CHICK	IMPA1	278	FALSE	FALSE	Gallus gallus	Inositol-1-monophosphatase	1:Experimental evidence at protein level	12.59	1	0.9968	6.2853551226e-4	3	0	3	3	0	3	3737529.2	0	3737529.2	NA	NA	tr|A0A8V0XJA5|A0A8V0XJA5_CHICK, tr|A0A8V0XLT7|A0A8V0XLT7_CHICK, tr|A0A8V0XPK2|A0A8V0XPK2_CHICK
tr|A0A1D5PI06|A0A1D5PI06_CHICK	A0A1D5PI06	A0A1D5PI06_CHICK	NDUFV2	245	FALSE	FALSE	Gallus gallus	NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial	1:Experimental evidence at protein level	26.53	1	0.9989	0	4	4	4	4	4	4	3060095.2	3060095.2	3060095.2	3C(57.0215)	NA	NA
tr|A0A1D5PIN1|A0A1D5PIN1_CHICK	A0A1D5PIN1	A0A1D5PIN1_CHICK	PCMT1L	248	FALSE	FALSE	Gallus gallus	Protein-L-isoaspartate O-methyltransferase	1:Experimental evidence at protein level	54.03	1	0.999	0	7	0	7	9	0	9	13491858	0	13491858	14C(57.0215),15M(15.9949)	NA	tr|A0A1D5PTS6|A0A1D5PTS6_CHICK
tr|A0A1D5PJC6|A0A1D5PJC6_CHICK	A0A1D5PJC6	A0A1D5PJC6_CHICK	CPPED1	315	FALSE	FALSE	Gallus gallus	Serine/threonine-protein phosphatase CPPED1	1:Experimental evidence at protein level	46.67	1	0.9987	0	8	0	8	9	0	9	3057585.5	0	3057585.5	12C(57.0215),12C(57.0215),4M(15.9949),7P(15.9949),N-term(42.0106)	NA	tr|A0A8V0ZCV8|A0A8V0ZCV8_CHICK
tr|A0A1D5PJI5|A0A1D5PJI5_CHICK	A0A1D5PJI5	A0A1D5PJI5_CHICK	SEPTIN11	442	FALSE	FALSE	Gallus gallus	Septin	1:Experimental evidence at protein level	12.44	1	0.999	0	5	0	4	6	0	4	4692925.5	0	2948638	NA	NA	tr|A0A8V0XBD9|A0A8V0XBD9_CHICK, tr|A0A8V0XBE4|A0A8V0XBE4_CHICK, tr|A0A8V0XEB6|A0A8V0XEB6_CHICK, tr|A0A8V0XH26|A0A8V0XH26_CHICK, tr|A0A8V0XI47|A0A8V0XI47_CHICK, tr|A0A8V0XI52|A0A8V0XI52_CHICK
tr|A0A1D5PJY1|A0A1D5PJY1_CHICK	A0A1D5PJY1	A0A1D5PJY1_CHICK	SPTBN1	2362	FALSE	FALSE	Gallus gallus	Spectrin beta chain	1:Experimental evidence at protein level	1.65	1	0.999	0	3	0	3	3	0	3	773792.5	0	773792.5	NA	NA	NA
tr|A0A1D5PLH7|A0A1D5PLH7_CHICK	A0A1D5PLH7	A0A1D5PLH7_CHICK	PRDX4	265	FALSE	FALSE	Gallus gallus	thioredoxin-dependent peroxiredoxin	1:Experimental evidence at protein level	46.42	1	0.999	0	11	4	10	15	5	14	21051400	9871234	21051400	5C(57.0215),7C(57.0215),7C(57.0215)	NA	NA
tr|A0A1D5PM19|A0A1D5PM19_CHICK	A0A1D5PM19	A0A1D5PM19_CHICK	MYH9	1960	FALSE	FALSE	Gallus gallus	Myosin-9	1:Experimental evidence at protein level	5.41	1	0.999	0	12	0	12	14	0	14	5976819	0	5976819	NA	NA	tr|A0A8V0YSI9|A0A8V0YSI9_CHICK
tr|A0A1D5PMT8|A0A1D5PMT8_CHICK	A0A1D5PMT8	A0A1D5PMT8_CHICK	RPLP2	115	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein P2	1:Experimental evidence at protein level	42.61	1	0.999	0	6	6	6	8	8	8	10519211	10519211	10519211	NA	NA	NA
tr|A0A1D5PNL3|A0A1D5PNL3_CHICK	A0A1D5PNL3	A0A1D5PNL3_CHICK	UBE2N	152	FALSE	FALSE	Gallus gallus	Ubiquitin conjugating enzyme E2 N	1:Experimental evidence at protein level	7.24	1	0.999	0	1	0	1	1	0	1	537497.4	0	537497.4	NA	NA	tr|A0A8V0YMZ8|A0A8V0YMZ8_CHICK
tr|A0A1D5PPF8|A0A1D5PPF8_CHICK	A0A1D5PPF8	A0A1D5PPF8_CHICK	HSPA4	840	FALSE	FALSE	Gallus gallus	Heat shock 70 kDa protein 4	1:Experimental evidence at protein level	5.12	1	0.999	0	1	1	1	1	1	1	936999.2	936999.2	936999.2	NA	NA	NA
tr|A0A1D5PPP9|A0A1D5PPP9_CHICK	A0A1D5PPP9	A0A1D5PPP9_CHICK	PTMA	110	FALSE	FALSE	Gallus gallus	Prothymosin alpha	3:Protein inferred from homology	12.73	1	0.9937	0.00109829763866	1	0	1	1	0	1	224862.3	0	224862.3	N-term(42.0106),12C(57.0215)	NA	tr|A0A8V0YZL9|A0A8V0YZL9_CHICK
tr|A0A1D5PS29|A0A1D5PS29_CHICK	A0A1D5PS29	A0A1D5PS29_CHICK	EEF2	858	FALSE	FALSE	Gallus gallus	Elongation factor 2	1:Experimental evidence at protein level	29.72	1	0.999	0	21	0	21	30	0	30	18479398	0	18479398	10C(57.0215),10M(15.9949),11C(57.0215),11C(57.0215),14M(15.9949),1C(57.0215),5C(57.0215),1C(57.0215),5C(57.0215),3C(57.0215),4C(57.0215),4P(15.9949),5C(57.0215),5C(57.0215),9M(15.9949)	NA	NA
tr|A0A1D5PUL6|A0A1D5PUL6_CHICK	A0A1D5PUL6	A0A1D5PUL6_CHICK	HSP90AA1	728	FALSE	FALSE	Gallus gallus	Heat shock protein 90 alpha family class A member 1	3:Protein inferred from homology	4.12	1	0.999	0	2	0	2	2	0	2	1054639.1	0	1054639.1	NA	NA	tr|A0A8V0YRK7|A0A8V0YRK7_CHICK
tr|A0A1D5PXH0|A0A1D5PXH0_CHICK	A0A1D5PXH0	A0A1D5PXH0_CHICK	AP1B1	955	FALSE	FALSE	Gallus gallus	AP complex subunit beta	1:Experimental evidence at protein level	5.76	1	0.999	0	5	0	4	5	0	4	2789337	0	1691027.9	2C(57.0215)	NA	tr|A0A8V0WZY4|A0A8V0WZY4_CHICK, tr|A0A8V0X519|A0A8V0X519_CHICK
tr|A0A1D5PZ51|A0A1D5PZ51_CHICK	A0A1D5PZ51	A0A1D5PZ51_CHICK	DPYSL3	654	FALSE	FALSE	Gallus gallus	Dihydropyrimidinase like 3	1:Experimental evidence at protein level	9.79	1	0.9981	0	5	0	3	7	0	4	6522195.5	0	1677757.5	14M(15.9949),4C(57.0215)	NA	tr|A0A3Q2TWY6|A0A3Q2TWY6_CHICK, tr|A0A8V0YM28|A0A8V0YM28_CHICK, tr|A0A8V0YM34|A0A8V0YM34_CHICK, tr|A0A8V0YM40|A0A8V0YM40_CHICK
tr|A0A1L1RK74|A0A1L1RK74_CHICK	A0A1L1RK74	A0A1L1RK74_CHICK	REXO2	233	FALSE	FALSE	Gallus gallus	Oligoribonuclease, mitochondrial	1:Experimental evidence at protein level	13.3	1	0.9986	0	2	2	2	3	3	3	1189155.1	1189155.1	1189155.1	NA	NA	NA
tr|A0A1L1RPZ3|A0A1L1RPZ3_CHICK	A0A1L1RPZ3	A0A1L1RPZ3_CHICK	HDDC2	196	FALSE	FALSE	Gallus gallus	5'-deoxynucleotidase HDDC2	1:Experimental evidence at protein level	14.8	1	0.999	0	2	0	2	2	0	2	1235383.9	0	1235383.9	NA	NA	NA
tr|A0A1L1RQ91|A0A1L1RQ91_CHICK	A0A1L1RQ91	A0A1L1RQ91_CHICK	GPI	553	FALSE	FALSE	Gallus gallus	Glucose-6-phosphate isomerase	1:Experimental evidence at protein level	54.79	1	0.999	0	21	0	21	32	0	32	77980944	0	77980944	14M(15.9949),14M(15.9949),19M(15.9949),1M(15.9949),1M(15.9949),3P(15.9949),4C(57.0215),7M(15.9949),4C(57.0215),8M(15.9949)	NA	NA
tr|A0A1L1RUL3|A0A1L1RUL3_CHICK	A0A1L1RUL3	A0A1L1RUL3_CHICK	THOP1	654	FALSE	FALSE	Gallus gallus	Thimet oligopeptidase	1:Experimental evidence at protein level	4.89	1	0.9988	0	3	0	3	3	0	3	2812418.5	0	2812418.5	NA	NA	tr|A0A8V1A9D7|A0A8V1A9D7_CHICK, tr|A0A8V1AES1|A0A8V1AES1_CHICK
tr|A0A1L1RWF6|A0A1L1RWF6_CHICK	A0A1L1RWF6	A0A1L1RWF6_CHICK	CNN3	331	FALSE	FALSE	Gallus gallus	Calponin	1:Experimental evidence at protein level	4.23	1	0.9986	0	1	1	1	1	1	1	3356154.8	3356154.8	3356154.8	NA	NA	NA
tr|A0A1L1RWS8|A0A1L1RWS8_CHICK	A0A1L1RWS8	A0A1L1RWS8_CHICK	CORO1C	478	FALSE	FALSE	Gallus gallus	Coronin	1:Experimental evidence at protein level	2.51	1	0.999	0	1	0	1	2	0	2	1707603.9	0	1707603.9	NA	NA	tr|A0A8V0ZIE4|A0A8V0ZIE4_CHICK, tr|A0A8V0ZQJ0|A0A8V0ZQJ0_CHICK, tr|A0A8V0ZR80|A0A8V0ZR80_CHICK
tr|A0A1L1RX46|A0A1L1RX46_CHICK	A0A1L1RX46	A0A1L1RX46_CHICK	TMPO	476	FALSE	FALSE	Gallus gallus	Thymopoietin	1:Experimental evidence at protein level	20.17	1	0.9988	0	6	0	6	6	0	6	5932970	0	5932970	NA	NA	tr|A0A8V0YNJ5|A0A8V0YNJ5_CHICK, tr|A0A8V0YQB2|A0A8V0YQB2_CHICK, tr|A0A8V0YQC3|A0A8V0YQC3_CHICK, tr|A0A8V0YVB9|A0A8V0YVB9_CHICK
tr|A0A1L1RZK1|A0A1L1RZK1_CHICK	A0A1L1RZK1	A0A1L1RZK1_CHICK	GLO1	180	FALSE	FALSE	Gallus gallus	Lactoylglutathione lyase	1:Experimental evidence at protein level	47.22	1	0.9989	0	7	7	7	9	9	9	27913676	27913676	27913676	NA	NA	NA
tr|A0A3Q2TSP8|A0A3Q2TSP8_CHICK	A0A3Q2TSP8	A0A3Q2TSP8_CHICK	EPRS	1689	FALSE	FALSE	Gallus gallus	Bifunctional glutamate/proline--tRNA ligase	1:Experimental evidence at protein level	1.42	1	0.999	0	2	0	2	2	0	2	726233.1	0	726233.1	NA	NA	tr|A0A8V0YWK2|A0A8V0YWK2_CHICK, tr|A0A8V0Z1C2|A0A8V0Z1C2_CHICK
tr|A0A3Q2TZD8|A0A3Q2TZD8_CHICK	A0A3Q2TZD8	A0A3Q2TZD8_CHICK	RAD23B	385	FALSE	FALSE	Gallus gallus	UV excision repair protein RAD23	1:Experimental evidence at protein level	4.94	1	0.9986	0	2	0	2	3	0	3	3969413	0	3969413	NA	NA	tr|A0A8V0YHB6|A0A8V0YHB6_CHICK, tr|A0A8V0YNP9|A0A8V0YNP9_CHICK, tr|A0A8V0YVJ2|A0A8V0YVJ2_CHICK
tr|A0A3Q2U321|A0A3Q2U321_CHICK	A0A3Q2U321	A0A3Q2U321_CHICK	POSTN	857	FALSE	FALSE	Gallus gallus	Periostin	1:Experimental evidence at protein level	34.07	1	0.999	0	20	0	20	22	0	22	30001376	0	30001376	15C(57.0215),15P(15.9949),2C(57.0215),4C(57.0215),9C(57.0215),7C(57.0215),7C(57.0215),8C(57.0215)	NA	NA
tr|A0A3Q2U3U3|A0A3Q2U3U3_CHICK	A0A3Q2U3U3	A0A3Q2U3U3_CHICK	HNRNPA2B1	343	FALSE	FALSE	Gallus gallus	Heteroous nuclear ribonucleoprotein A2/B1	1:Experimental evidence at protein level	4.66	1	0.999	0	1	0	1	1	0	1	1468588.5	0	1468588.5	NA	NA	tr|Q5ZME1|Q5ZME1_CHICK
tr|A0A3Q2U596|A0A3Q2U596_CHICK	A0A3Q2U596	A0A3Q2U596_CHICK	LMNB2	658	FALSE	FALSE	Gallus gallus	Lamin-B2	1:Experimental evidence at protein level	3.34	1	0.9952	0.00109829763866	2	0	1	2	0	1	657234.7	0	158048.92	NA	NA	tr|F1NP51|F1NP51_CHICK
tr|A0A3Q2U5N2|A0A3Q2U5N2_CHICK	A0A3Q2U5N2	A0A3Q2U5N2_CHICK	CLTA	245	FALSE	FALSE	Gallus gallus	Clathrin light chain	1:Experimental evidence at protein level	8.16	1	0.9955	0.00109829763866	2	0	2	2	0	2	1829839.8	0	1829839.8	NA	NA	tr|A0A3Q2UEA7|A0A3Q2UEA7_CHICK, tr|A0A8V0YCH8|A0A8V0YCH8_CHICK, tr|Q5ZHR7|Q5ZHR7_CHICK
tr|A0A3Q2U676|A0A3Q2U676_CHICK	A0A3Q2U676	A0A3Q2U676_CHICK	LCP1	633	FALSE	FALSE	Gallus gallus	Lymphocyte cytosolic protein 1	1:Experimental evidence at protein level	10.9	1	0.999	0	6	0	4	7	0	5	6666078.5	0	752884	1M(15.9949),3C(57.0215)	NA	tr|A0A8V0XAJ8|A0A8V0XAJ8_CHICK, tr|A0A8V0XHE2|A0A8V0XHE2_CHICK, tr|A0A8V0XHE6|A0A8V0XHE6_CHICK, tr|A0A8V0XLM7|A0A8V0XLM7_CHICK, tr|A0A8V0XLN2|A0A8V0XLN2_CHICK, tr|Q5ZLW0|Q5ZLW0_CHICK
tr|A0A3Q2U825|A0A3Q2U825_CHICK	A0A3Q2U825	A0A3Q2U825_CHICK	RPS28	69	FALSE	FALSE	Gallus gallus	Small ribosomal subunit protein eS28	1:Experimental evidence at protein level	56.52	1	0.999	0	5	0	5	5	0	5	18812760	0	18812760	7C(57.0215)	NA	tr|A0A8V1AGF8|A0A8V1AGF8_CHICK
tr|A0A3Q2UBJ7|A0A3Q2UBJ7_CHICK	A0A3Q2UBJ7	A0A3Q2UBJ7_CHICK	HINT2	158	FALSE	FALSE	Gallus gallus	Histidine triad nucleotide binding protein 1	1:Experimental evidence at protein level	60.76	1	0.999	0	6	0	6	7	0	7	9903931	0	9903931	13C(57.0215),13C(57.0215)	NA	tr|A0A8V0Y2M6|A0A8V0Y2M6_CHICK, tr|A0A8V0Y6L6|A0A8V0Y6L6_CHICK
