Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
tr|A0A8V0X994|A0A8V0X994_CHICK	A0A8V0X994	A0A8V0X994_CHICK	COL1A2	1270	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	64.25	1	0.999	0	75	0	75	389	0	389	23617652700	0	23617652700	10P(15.9949),10P(15.9949),10P(15.9949),16K(15.9949),11K(15.9949),18P(15.9949),2P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),18P(15.9949),11P(15.9949),18P(15.9949),11P(15.9949),18P(15.9949),11P(15.9949),18P(15.9949),9K(15.9949),11P(15.9949),2P(15.9949),11P(15.9949),6P(15.9949),11P(15.9949),8P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),15P(15.9949),24P(15.9949),12K(15.9949),21P(15.9949),9P(15.9949),12K(15.9949),21P(15.9949),9P(15.9949),12K(15.9949),24P(15.9949),33P(15.9949),12K(15.9949),24P(15.9949),33P(15.9949),12K(15.9949),26P(15.9949),33P(15.9949),12K(15.9949),27P(15.9949),30P(15.9949),12K(15.9949),27P(15.9949),30P(15.9949),12K(15.9949),2P(15.9949),33P(15.9949),12K(15.9949),2P(15.9949),33P(15.9949),12K(15.9949),2P(15.9949),9P(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),9K(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),8K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12M(15.9949),12M(15.9949),12M(15.9949),23P(15.9949),12M(15.9949),6P(15.9949),12M(15.9949),9M(15.9949),12M(15.9949),9M(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),15M(15.9949),2P(15.9949),12P(15.9949),15M(15.9949),9P(15.9949),12P(15.9949),15M(15.9949),9P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),18K(15.9949),12P(15.9949),15P(15.9949),18K(15.9949),12P(15.9949),21P(15.9949),12P(15.9949),21P(15.9949),12P(15.9949),2P(15.9949),12P(15.9949),5P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),8M(15.9949),12P(15.9949),6P(15.9949),8M(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),13P(15.9949),13P(15.9949),19P(15.9949),13P(15.9949),19P(15.9949),13P(15.9949),19P(15.9949),22K(15.9949),13P(15.9949),19P(15.9949),22K(15.9949),13P(15.9949),7P(15.9949),13P(15.9949),7P(15.9949),14K(15.9949),3P(15.9949),6P(15.9949),14K(15.9949),3P(15.9949),6P(15.9949),14P(15.9949),14P(15.9949),14P(15.9949),14P(15.9949),15P(15.9949),14P(15.9949),21P(15.9949),14P(15.9949),21P(15.9949),3K(15.9949),14P(15.9949),21P(15.9949),3K(15.9949),14P(15.9949),24K(15.9949),14P(15.9949),24K(15.9949),14P(15.9949),24K(15.9949),3P(15.9949),14P(15.9949),32P(15.9949),14P(15.9949),8P(15.9949),15M(15.9949),9P(15.9949),15P(15.9949),15P(15.9949),15P(15.9949),18K(15.9949),9K(15.9949),15P(15.9949),18P(15.9949),15P(15.9949),18P(15.9949),15P(15.9949),18P(15.9949),21K(15.9949),15P(15.9949),18P(15.9949),6K(15.9949),15P(15.9949),18P(15.9949),6K(15.9949),15P(15.9949),18P(15.9949),6K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),8P(15.9949),15P(15.9949),26K(15.9949),8P(15.9949),15P(15.9949),26K(15.9949),8P(15.9949),15P(15.9949),26K(15.9949),9P(15.9949),15P(15.9949),26K(15.9949),9P(15.9949),15P(15.9949),27P(15.9949),15P(15.9949),3P(15.9949),15P(15.9949),3P(15.9949),15P(15.9949),6K(15.9949),15P(15.9949),7P(15.9949),15P(15.9949),7P(15.9949),17P(15.9949),17P(15.9949),9P(15.9949),18K(15.9949),27P(15.9949),30P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),21K(15.9949),4P(15.9949),18P(15.9949),21P(15.9949),18P(15.9949),21P(15.9949),18P(15.9949),21P(15.9949),24M(15.9949),18P(15.9949),21P(15.9949),9K(15.9949),18P(15.9949),21P(15.9949),9K(15.9949),18P(15.9949),24M(15.9949),18P(15.9949),26P(15.9949),18P(15.9949),29P(15.9949),18P(15.9949),2P(15.9949),18P(15.9949),30P(15.9949),18P(15.9949),5P(15.9949),9K(15.9949),18P(15.9949),9K(15.9949),18P(15.9949),9K(15.9949),19P(15.9949),19P(15.9949),19P(15.9949),22K(15.9949),19P(15.9949),22K(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20P(15.9949),20P(15.9949),20P(15.9949),21P(15.9949),3K(15.9949),20P(15.9949),21P(15.9949),3K(15.9949),20P(15.9949),2P(15.9949),20P(15.9949),9P(15.9949),20P(15.9949),9P(15.9949),21P(15.9949),21P(15.9949),21P(15.9949),23P(15.9949),3K(15.9949),21P(15.9949),24K(15.9949),9P(15.9949),21P(15.9949),24P(15.9949),9K(15.9949),21P(15.9949),27P(15.9949),30K(15.9949),21P(15.9949),27P(15.9949),30K(15.9949),21P(15.9949),29P(15.9949),3K(15.9949),21P(15.9949),29P(15.9949),3K(15.9949),21P(15.9949),2P(15.9949),21P(15.9949),2P(15.9949),21P(15.9949),2P(15.9949),3K(15.9949),21P(15.9949),3K(15.9949),8P(15.9949),21P(15.9949),3K(15.9949),8P(15.9949),21P(15.9949),9P(15.9949),21P(15.9949),9P(15.9949),23P(15.9949),3K(15.9949),8P(15.9949),24P(15.9949),27P(15.9949),30K(15.9949),24P(15.9949),27P(15.9949),30K(15.9949),24P(15.9949),2P(15.9949),6K(15.9949),24P(15.9949),2P(15.9949),6K(15.9949),24P(15.9949),33P(15.9949),24P(15.9949),8P(15.9949),26P(15.9949),3P(15.9949),6K(15.9949),27P(15.9949),27P(15.9949),27P(15.9949),30K(15.9949),27P(15.9949),30P(15.9949),29P(15.9949),29P(15.9949),2P(15.9949),29P(15.9949),8P(15.9949),29P(15.9949),9P(15.9949),29P(15.9949),9P(15.9949),2P(15.9949),2P(15.9949),3P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),9P(15.9949),30K(15.9949),30K(15.9949),30K(15.9949),6P(15.9949),30K(15.9949),6P(15.9949),7P(15.9949),31P(15.9949),37P(15.9949),40K(15.9949),35P(15.9949),6P(15.9949),9K(15.9949),3K(15.9949),3K(15.9949),3K(15.9949),6K(15.9949),3K(15.9949),6K(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),8P(15.9949),3P(15.9949),8P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),4M(15.9949),4M(15.9949),4P(15.9949),4P(15.9949),4P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),7P(15.9949),7P(15.9949),8K(15.9949),8P(15.9949),8P(15.9949),8P(15.9949),9M(15.9949),9M(15.9949),9M(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949)	NA	NA
tr|A0A8V0XEL0|A0A8V0XEL0_CHICK	A0A8V0XEL0	A0A8V0XEL0_CHICK	PIT54	508	FALSE	FALSE	Gallus gallus	Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D	1:Experimental evidence at protein level	2.17	1	0.999	0	1	1	1	1	1	1	403133.78	403133.78	403133.78	10C(57.0215)	NA	NA
tr|A0A8V0XGL8|A0A8V0XGL8_CHICK	A0A8V0XGL8	A0A8V0XGL8_CHICK	VIM	451	FALSE	FALSE	Gallus gallus	Vimentin	1:Experimental evidence at protein level	14.86	1	0.999	0	6	0	6	6	0	6	10162591	0	10162591	1M(15.9949),7C(57.0215)	NA	NA
tr|A0A8V0XHB9|A0A8V0XHB9_CHICK	A0A8V0XHB9	A0A8V0XHB9_CHICK	NA	565	FALSE	FALSE	Gallus gallus	Ig-like domain-containing protein	1:Experimental evidence at protein level	3.01	1	0.999	0	1	0	1	1	0	1	0	0	0	NA	NA	tr|A0A8V0XLK0|A0A8V0XLK0_CHICK
tr|A0A8V0XIX0|A0A8V0XIX0_CHICK	A0A8V0XIX0	A0A8V0XIX0_CHICK	COL1A2	1294	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	68.39	1	0.9888	0.00261096605744	79	1	1	392	2	2	23617652700	1059223.1	1059223.1	27P(15.9949),30K(15.9949),29P(15.9949),30K(15.9949)	NA	NA
tr|A0A8V0XJ14|A0A8V0XJ14_CHICK	A0A8V0XJ14	A0A8V0XJ14_CHICK	ALB	615	FALSE	FALSE	Gallus gallus	Albumin	1:Experimental evidence at protein level	13.5	1	0.999	0	6	0	6	6	0	6	6609628	0	6609628	5C(57.0215),7C(57.0215),7C(57.0215)	NA	NA
tr|A0A8V0XK94|A0A8V0XK94_CHICK	A0A8V0XK94	A0A8V0XK94_CHICK	COL1A2	1237	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	66.45	1	0.999	0	74	3	12	354	5	48	23617652700	0	7501366300	10P(15.9949),10P(15.9949),16P(15.9949),19K(15.9949),10P(15.9949),16P(15.9949),19K(15.9949),10P(15.9949),19K(15.9949),10P(15.9949),19K(15.9949),4P(15.9949),10P(15.9949),4P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),12P(15.9949),12P(15.9949),14P(15.9949),12P(15.9949),14P(15.9949),12P(15.9949),3P(15.9949),15P(15.9949),15P(15.9949),26K(15.9949),3P(15.9949),15P(15.9949),26K(15.9949),3P(15.9949),15P(15.9949),26K(15.9949),6P(15.9949),15P(15.9949),27P(15.9949),15P(15.9949),30K(15.9949),6P(15.9949),15P(15.9949),3P(15.9949),15P(15.9949),9P(15.9949),15P(15.9949),9P(15.9949),19K(15.9949),4P(15.9949),9P(15.9949),20K(15.9949),5P(15.9949),20P(15.9949),3P(15.9949),20P(15.9949),3P(15.9949),21P(15.9949),21P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),5P(15.9949),23P(15.9949),6P(15.9949),24P(15.9949),30P(15.9949),27P(15.9949),4P(15.9949),4P(15.9949),7K(15.9949),4P(15.9949),7K(15.9949)	NA	NA
tr|A0A8V0XU74|A0A8V0XU74_CHICK	A0A8V0XU74	A0A8V0XU74_CHICK	CCSER1	763	FALSE	FALSE	Gallus gallus	Coiled-coil serine rich protein 1	3:Protein inferred from homology	1.31	1	0.9726	0.00808368996671	1	1	1	1	1	1	3682913.5	3682913.5	3682913.5	10K(15.9949),5P(15.9949),6K(15.9949)	NA	NA
tr|A0A8V0Y2H5|A0A8V0Y2H5_CHICK	A0A8V0Y2H5	A0A8V0Y2H5_CHICK	LGALS1A	135	FALSE	FALSE	Gallus gallus	Galectin	1:Experimental evidence at protein level	17.04	1	0.993	0.00109829763866	2	0	0	2	0	0	1559700.9	0	0	NA	NA	NA
tr|A0A8V0Y950|A0A8V0Y950_CHICK	A0A8V0Y950	A0A8V0Y950_CHICK	COL6A3	3009	FALSE	FALSE	Gallus gallus	Collagen type VI alpha 3 chain	1:Experimental evidence at protein level	1.73	1	0.999	0	4	0	4	4	0	4	1713444.6	0	1713444.6	NA	NA	tr|A0A8V0YHJ1|A0A8V0YHJ1_CHICK, tr|A0A8V0YMB7|A0A8V0YMB7_CHICK
tr|A0A8V0YB02|A0A8V0YB02_CHICK	A0A8V0YB02	A0A8V0YB02_CHICK	LGALS1A	135	FALSE	FALSE	Gallus gallus	Galectin	1:Experimental evidence at protein level	17.04	1	0.999	0	2	0	0	2	0	0	1559700.9	0	0	NA	NA	NA
tr|A0A8V0YB91|A0A8V0YB91_CHICK	A0A8V0YB91	A0A8V0YB91_CHICK	TPM2	284	FALSE	FALSE	Gallus gallus	Tropomyosin 2	1:Experimental evidence at protein level	3.87	1	0.9908	0.00161899622234	1	0	0	1	0	0	0	0	0	NA	NA	NA
tr|A0A8V0YFX2|A0A8V0YFX2_CHICK	A0A8V0YFX2	A0A8V0YFX2_CHICK	TPM2	248	FALSE	FALSE	Gallus gallus	Tropomyosin 2	1:Experimental evidence at protein level	4.44	1	0.9989	0	1	0	0	1	0	0	0	0	0	NA	NA	NA
tr|A0A8V0YIB0|A0A8V0YIB0_CHICK	A0A8V0YIB0	A0A8V0YIB0_CHICK	NA	272	FALSE	FALSE	Gallus gallus	VWFC domain-containing protein	1:Experimental evidence at protein level	7.35	1	0.999	0	1	1	1	2	2	2	4294750	4294750	4294750	11P(15.9949),11P(15.9949)	NA	NA
tr|A0A8V0YIC4|A0A8V0YIC4_CHICK	A0A8V0YIC4	A0A8V0YIC4_CHICK	COL5A2	1058	FALSE	FALSE	Gallus gallus	Collagen type V alpha 2 chain	1:Experimental evidence at protein level	9.92	1	0.9989	0	6	6	6	13	13	13	1597434240	1597434240	1597434240	12K(15.9949),27P(15.9949),33P(15.9949),12P(15.9949),6P(15.9949),13P(15.9949),13P(15.9949),7P(15.9949),15P(15.9949),21P(15.9949),15P(15.9949),21P(15.9949),26P(15.9949),2M(15.9949),33P(15.9949),3P(15.9949),3P(15.9949),4P(15.9949),6P(15.9949)	NA	NA
tr|A0A8V0YIZ7|A0A8V0YIZ7_CHICK	A0A8V0YIZ7	A0A8V0YIZ7_CHICK	COL3A1	1340	FALSE	FALSE	Gallus gallus	Collagen type III alpha 1 chain	1:Experimental evidence at protein level	25.22	1	0.9985	0	24	1	1	37	1	1	8354953700	0	0	6P(15.9949)	NA	NA
tr|A0A8V0YMY3|A0A8V0YMY3_CHICK	A0A8V0YMY3	A0A8V0YMY3_CHICK	COL4A1	1592	FALSE	FALSE	Gallus gallus	Collagen type IV alpha 1 chain	1:Experimental evidence at protein level	1.63	1	0.9935	0.00109829763866	2	0	2	2	0	2	141456.33	0	141456.33	3P(15.9949),5K(15.9949),6P(15.9949),8P(15.9949)	NA	NA
tr|A0A8V0YP03|A0A8V0YP03_CHICK	A0A8V0YP03	A0A8V0YP03_CHICK	TGFBI	677	FALSE	FALSE	Gallus gallus	Transforming growth factor-beta-induced protein ig-h3	1:Experimental evidence at protein level	5.02	1	0.999	0	3	0	3	3	0	3	4488687	0	4488687	NA	NA	NA
tr|A0A8V0YQR8|A0A8V0YQR8_CHICK	A0A8V0YQR8	A0A8V0YQR8_CHICK	COL3A1	1433	FALSE	FALSE	Gallus gallus	Collagen type III alpha 1 chain	1:Experimental evidence at protein level	25.75	1	0.999	0	24	0	7	38	0	10	8052259300	0	85799608	12P(15.9949),6P(15.9949),15P(15.9949),6P(15.9949),17K(15.9949),6P(15.9949),9P(15.9949),17K(15.9949),6P(15.9949),9P(15.9949),3P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),8P(15.9949)	NA	NA
tr|A0A8V0Z8S8|A0A8V0Z8S8_CHICK	A0A8V0Z8S8	A0A8V0Z8S8_CHICK	RRBP1	997	FALSE	FALSE	Gallus gallus	Ribosome binding protein 1	1:Experimental evidence at protein level	1.1	1	0.999	0	1	0	1	1	0	1	414938.7	0	414938.7	NA	NA	NA
tr|A0A8V0ZI10|A0A8V0ZI10_CHICK	A0A8V0ZI10	A0A8V0ZI10_CHICK	ACTG1L	297	FALSE	FALSE	Gallus gallus	Actin gamma 1 like	1:Experimental evidence at protein level	9.09	1	0.9955	0.00109829763866	2	0	0	2	0	0	3034019	0	0	NA	NA	NA
tr|A0A8V0ZK24|A0A8V0ZK24_CHICK	A0A8V0ZK24	A0A8V0ZK24_CHICK	KRT13	465	FALSE	FALSE	Gallus gallus	Keratin 13	1:Experimental evidence at protein level	1.51	1	0.9978	0	1	0	0	1	0	0	14738603	0	0	NA	NA	tr|A0A8V0ZSB0|A0A8V0ZSB0_CHICK
tr|A0A8V0ZME5|A0A8V0ZME5_CHICK	A0A8V0ZME5	A0A8V0ZME5_CHICK	PTMS	170	FALSE	FALSE	Gallus gallus	Parathymosin	4:Protein predicted	7.06	1	0.9987	0	1	1	1	1	1	1	2992065.8	2992065.8	2992065.8	NA	NA	NA
tr|A0A8V0ZQC1|A0A8V0ZQC1_CHICK	A0A8V0ZQC1	A0A8V0ZQC1_CHICK	KRT8	476	FALSE	FALSE	Gallus gallus	Keratin, type II cytoskeletal 8	1:Experimental evidence at protein level	6.3	1	0.9799	0.00540806293019	3	0	0	4	0	0	46899924	0	0	NA	NA	tr|A0A8V0ZVJ8|A0A8V0ZVJ8_CHICK, tr|A0A8V0ZZA1|A0A8V0ZZA1_CHICK, tr|A0A8V1A2Z8|A0A8V1A2Z8_CHICK
tr|A0A8V0ZSC8|A0A8V0ZSC8_CHICK	A0A8V0ZSC8	A0A8V0ZSC8_CHICK	NUCB2	424	FALSE	FALSE	Gallus gallus	Nucleobindin 2	1:Experimental evidence at protein level	2.12	1	0.999	0	1	0	1	1	0	1	1189330.5	0	1189330.5	NA	NA	tr|A0A8V0ZSE1|A0A8V0ZSE1_CHICK, tr|A0A8V0ZUD1|A0A8V0ZUD1_CHICK, tr|F1NGB1|F1NGB1_CHICK
tr|A0A8V0ZUP2|A0A8V0ZUP2_CHICK	A0A8V0ZUP2	A0A8V0ZUP2_CHICK	COL11A1	1735	FALSE	FALSE	Gallus gallus	Collagen type XI alpha 1 chain	4:Protein predicted	3.8	1	0.999	0	3	0	3	4	0	4	10134581	0	10134581	12P(15.9949),6P(15.9949),15K(15.9949),8P(15.9949),7K(15.9949)	NA	NA
tr|A0A8V0ZW02|A0A8V0ZW02_CHICK	A0A8V0ZW02	A0A8V0ZW02_CHICK	KRT75L4	688	FALSE	FALSE	Gallus gallus	IF rod domain-containing protein	3:Protein inferred from homology	2.91	1	0.9924	0.00109829763866	2	0	0	2	0	0	36898548	0	0	NA	NA	NA
tr|A0A8V0ZW05|A0A8V0ZW05_CHICK	A0A8V0ZW05	A0A8V0ZW05_CHICK	KRT3	709	FALSE	FALSE	Gallus gallus	Keratin 3	1:Experimental evidence at protein level	4.65	1	0.9989	0	4	0	1	4	0	1	8756768	0	771580.9	NA	NA	NA
tr|A0A8V0ZWS1|A0A8V0ZWS1_CHICK	A0A8V0ZWS1	A0A8V0ZWS1_CHICK	COL1A1	1375	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	75.27	1	0.99	0.00214018191546	94	1	1	522	1	1	48132186000	0	0	30K(15.9949),36P(15.9949),39P(15.9949)	NA	NA
tr|A0A8V0ZYC6|A0A8V0ZYC6_CHICK	A0A8V0ZYC6	A0A8V0ZYC6_CHICK	TPM1	245	FALSE	FALSE	Gallus gallus	Tropomyosin 1	1:Experimental evidence at protein level	12.65	1	0.9941	0.00109829763866	4	0	0	5	0	0	6371540	0	0	NA	NA	NA
tr|A0A8V0ZZA5|A0A8V0ZZA5_CHICK	A0A8V0ZZA5	A0A8V0ZZA5_CHICK	LOC112529929	553	FALSE	FALSE	Gallus gallus	Keratin 75	1:Experimental evidence at protein level	4.16	1	0.9987	0	3	0	0	3	0	0	7985187.5	0	0	NA	NA	NA
tr|A0A8V1A202|A0A8V1A202_CHICK	A0A8V1A202	A0A8V1A202_CHICK	COL1A1	1369	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	74.51	1	0.9989	0	96	2	3	599	4	5	38373450000	5595970	5595970	21P(15.9949),30P(15.9949),33K(15.9949),24P(15.9949),33P(15.9949),36K(15.9949),24P(15.9949),33P(15.9949),36K(15.9949),27P(15.9949),36K(15.9949)	NA	NA
tr|A0A8V1A485|A0A8V1A485_CHICK	A0A8V1A485	A0A8V1A485_CHICK	COL1A1	1399	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	75.05	1	0.999	0	102	2	26	626	7	138	48132186000	455267648	20869175300	10P(15.9949),12P(15.9949),10P(15.9949),12P(15.9949),10P(15.9949),12P(15.9949),38K(15.9949),10P(15.9949),13P(15.9949),10P(15.9949),13P(15.9949),10P(15.9949),13P(15.9949),10P(15.9949),13P(15.9949),10P(15.9949),13P(15.9949),38K(15.9949),10P(15.9949),13P(15.9949),38K(15.9949),10P(15.9949),32P(15.9949),12P(15.9949),12P(15.9949),14P(15.9949),9K(15.9949),12P(15.9949),14P(15.9949),9K(15.9949),12P(15.9949),16M(15.9949),25P(15.9949),12P(15.9949),16M(15.9949),25P(15.9949),12P(15.9949),17P(15.9949),9K(15.9949),12P(15.9949),18K(15.9949),12P(15.9949),18K(15.9949),9K(15.9949),12P(15.9949),18K(15.9949),9K(15.9949),12P(15.9949),18K(15.9949),9K(15.9949),12P(15.9949),19P(15.9949),12P(15.9949),3P(15.9949),9K(15.9949),12P(15.9949),9K(15.9949),12P(15.9949),9K(15.9949),13P(15.9949),13P(15.9949),15P(15.9949),13P(15.9949),16M(15.9949),18P(15.9949),13P(15.9949),19P(15.9949),13P(15.9949),21K(15.9949),3P(15.9949),13P(15.9949),21K(15.9949),3P(15.9949),13P(15.9949),21K(15.9949),3P(15.9949),13P(15.9949),21K(15.9949),3P(15.9949),13P(15.9949),21K(15.9949),4P(15.9949),13P(15.9949),38K(15.9949),9P(15.9949),13P(15.9949),3P(15.9949),14K(15.9949),3P(15.9949),6P(15.9949),14P(15.9949),18K(15.9949),9K(15.9949),14P(15.9949),20M(15.9949),9P(15.9949),14P(15.9949),30P(15.9949),9K(15.9949),15K(15.9949),24P(15.9949),15K(15.9949),27K(15.9949),15P(15.9949),16M(15.9949),15P(15.9949),16P(15.9949),15P(15.9949),20M(15.9949),9P(15.9949),15P(15.9949),20M(15.9949),9P(15.9949),15P(15.9949),21K(15.9949),4P(15.9949),15P(15.9949),21P(15.9949),15P(15.9949),21P(15.9949),24M(15.9949),15P(15.9949),21P(15.9949),9K(15.9949),15P(15.9949),21P(15.9949),9K(15.9949),15P(15.9949),24M(15.9949),15P(15.9949),24M(15.9949),8P(15.9949),15P(15.9949),24P(15.9949),27K(15.9949),15P(15.9949),26K(15.9949),9P(15.9949),15P(15.9949),27K(15.9949),6P(15.9949),15P(15.9949),27K(15.9949),6P(15.9949),15P(15.9949),33P(15.9949),36K(15.9949),15P(15.9949),9P(15.9949),16M(15.9949),16M(15.9949),18P(15.9949),7P(15.9949),16M(15.9949),19P(15.9949),25P(15.9949),16M(15.9949),19P(15.9949),25P(15.9949),16M(15.9949),19P(15.9949),7P(15.9949),16M(15.9949),19P(15.9949),7P(15.9949),16M(15.9949),24P(15.9949),25P(15.9949),16M(15.9949),3P(15.9949),7P(15.9949),16P(15.9949),3P(15.9949),16P(15.9949),6P(15.9949),17K(15.9949),21P(15.9949),6P(15.9949),17P(15.9949),18K(15.9949),9K(15.9949),17P(15.9949),24P(15.9949),33M(15.9949),17P(15.9949),24P(15.9949),36K(15.9949),18K(15.9949),33M(15.9949),9K(15.9949),18K(15.9949),3P(15.9949),9P(15.9949),18K(15.9949),3P(15.9949),9P(15.9949),18K(15.9949),9K(15.9949),18K(15.9949),9K(15.9949),18P(15.9949),19P(15.9949),18P(15.9949),21P(15.9949),18P(15.9949),21P(15.9949),18P(15.9949),21P(15.9949),8K(15.9949),18P(15.9949),25P(15.9949),18P(15.9949),25P(15.9949),19P(15.9949),25P(15.9949),19P(15.9949),3P(15.9949),21P(15.9949),24P(15.9949),21P(15.9949),24P(15.9949),21P(15.9949),24P(15.9949),27K(15.9949),21P(15.9949),24P(15.9949),27K(15.9949),21P(15.9949),26K(15.9949),39P(15.9949),21P(15.9949),3P(15.9949),9K(15.9949),21P(15.9949),5P(15.9949),21P(15.9949),8P(15.9949),24P(15.9949),25P(15.9949),24P(15.9949),27K(15.9949),24P(15.9949),27K(15.9949),24P(15.9949),27K(15.9949),5P(15.9949),24P(15.9949),33P(15.9949),36K(15.9949),26K(15.9949),27P(15.9949),33P(15.9949),26K(15.9949),27P(15.9949),39P(15.9949),26K(15.9949),33P(15.9949),39P(15.9949),27P(15.9949),33P(15.9949),30P(15.9949),39P(15.9949),44M(15.9949),30P(15.9949),9K(15.9949),33P(15.9949),39P(15.9949),34P(15.9949),38K(15.9949),9P(15.9949),34P(15.9949),9P(15.9949),39P(15.9949),45P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),9K(15.9949),41P(15.9949),5P(15.9949),41P(15.9949),9P(15.9949),5P(15.9949),8P(15.9949),9K(15.9949),7P(15.9949),9K(15.9949),9K(15.9949)	NA	NA
tr|A0A8V1A4B1|A0A8V1A4B1_CHICK	A0A8V1A4B1	A0A8V1A4B1_CHICK	COL1A1	1342	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	73.77	1	0.9965	6.2853551226e-4	93	0	0	591	0	0	38373450000	0	0	NA	NA	NA
tr|A0A8V1A935|A0A8V1A935_CHICK	A0A8V1A935	A0A8V1A935_CHICK	TPM3	284	FALSE	FALSE	Gallus gallus	Tropomyosin 3	1:Experimental evidence at protein level	10.92	1	0.998	0	4	0	0	5	0	0	6371540	0	0	NA	NA	NA
tr|A0A8V1AC61|A0A8V1AC61_CHICK	A0A8V1AC61	A0A8V1AC61_CHICK	KRT5	587	FALSE	FALSE	Gallus gallus	Keratin 5	1:Experimental evidence at protein level	3.92	1	0.9986	0	3	0	0	3	0	0	7985187.5	0	0	NA	NA	NA
