Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
tr|A0A3Q3AW20|A0A3Q3AW20_CHICK	A0A3Q3AW20	A0A3Q3AW20_CHICK	MBD3	312	FALSE	FALSE	Gallus gallus	Methyl-CpG binding domain protein 3	1:Experimental evidence at protein level	11.22	1	0.9989	0	3	0	3	4	0	4	14466454	0	14466454	NA	NA	tr|A0A8V1AAI5|A0A8V1AAI5_CHICK, tr|A0A8V1AAJ0|A0A8V1AAJ0_CHICK, tr|A0A8V1ADB1|A0A8V1ADB1_CHICK, tr|A0A8V1ADB6|A0A8V1ADB6_CHICK, tr|A0A8V1AFX2|A0A8V1AFX2_CHICK, tr|A0A8V1AFX7|A0A8V1AFX7_CHICK, tr|A0A8V1AHS3|A0A8V1AHS3_CHICK, tr|A0A8V1AHS7|A0A8V1AHS7_CHICK, tr|A0A8V1AHT2|A0A8V1AHT2_CHICK
tr|A0A3Q3B2W9|A0A3Q3B2W9_CHICK	A0A3Q3B2W9	A0A3Q3B2W9_CHICK	TXLNA	546	FALSE	FALSE	Gallus gallus	Taxilin alpha	1:Experimental evidence at protein level	3.66	1	0.999	0	2	0	2	3	0	3	18315420	0	18315420	NA	NA	tr|A0A8V0YUS0|A0A8V0YUS0_CHICK
tr|A0A3S5ZP33|A0A3S5ZP33_CHICK	A0A3S5ZP33	A0A3S5ZP33_CHICK	THOC2	1593	FALSE	FALSE	Gallus gallus	THO complex subunit 2	1:Experimental evidence at protein level	2.76	1	0.9983	0	3	0	3	3	0	3	11363267	0	11363267	15C(57.0215)	NA	tr|A0A8V0YJR6|A0A8V0YJR6_CHICK
tr|A0A3S5ZPI8|A0A3S5ZPI8_CHICK	A0A3S5ZPI8	A0A3S5ZPI8_CHICK	SNX32	295	FALSE	FALSE	Gallus gallus	Sorting nexin 32	1:Experimental evidence at protein level	13.22	1	0.999	0	3	0	3	3	0	3	18514080	0	18514080	17C(57.0215)	NA	tr|A0A8V0XJG4|A0A8V0XJG4_CHICK, tr|A0A8V0XJG7|A0A8V0XJG7_CHICK, tr|A0A8V0XTK5|A0A8V0XTK5_CHICK
tr|A0A3S5ZPN3|A0A3S5ZPN3_CHICK	A0A3S5ZPN3	A0A3S5ZPN3_CHICK	DDX5	603	FALSE	FALSE	Gallus gallus	Probable ATP-dependent RNA helicase DDX5	1:Experimental evidence at protein level	24.71	1	0.999	0	13	0	7	21	0	12	465432704	0	270496640	NA	NA	NA
tr|A0A8V0WZP4|A0A8V0WZP4_CHICK	A0A8V0WZP4	A0A8V0WZP4_CHICK	SF3A1	785	FALSE	FALSE	Gallus gallus	Splicing factor 3A subunit 1	1:Experimental evidence at protein level	10.7	1	0.999	0	6	0	6	7	0	7	72998320	0	72998320	NA	NA	tr|F1NU16|F1NU16_CHICK
tr|A0A8V0X0T6|A0A8V0X0T6_CHICK	A0A8V0X0T6	A0A8V0X0T6_CHICK	NA	408	FALSE	FALSE	Gallus gallus	Eukaryotic translation elongation factor 1 gamma	1:Experimental evidence at protein level	4.17	1	0.999	0	2	0	2	2	0	2	151704480	0	151704480	NA	NA	tr|A0A8V0X8H2|A0A8V0X8H2_CHICK, tr|A0A8V0X8N7|A0A8V0X8N7_CHICK
tr|A0A8V0X163|A0A8V0X163_CHICK	A0A8V0X163	A0A8V0X163_CHICK	PFN2	176	FALSE	FALSE	Gallus gallus	Profilin	1:Experimental evidence at protein level	16.48	1	0.999	0	3	0	3	4	0	4	57831304	0	57831304	NA	NA	tr|Q5ZL50|Q5ZL50_CHICK
tr|A0A8V0X194|A0A8V0X194_CHICK	A0A8V0X194	A0A8V0X194_CHICK	MTAP	280	FALSE	FALSE	Gallus gallus	S-methyl-5'-thioadenosine phosphorylase	1:Experimental evidence at protein level	6.07	1	0.999	0	1	0	1	2	0	2	5366792	0	5366792	NA	NA	tr|F1NCV7|F1NCV7_CHICK
tr|A0A8V0X1D0|A0A8V0X1D0_CHICK	A0A8V0X1D0	A0A8V0X1D0_CHICK	KPNA4	497	FALSE	FALSE	Gallus gallus	Importin subunit alpha	1:Experimental evidence at protein level	12.88	1	0.9983	0	4	0	1	4	0	1	28192020	0	9835613	10C(57.0215)	NA	tr|A0A8V0X4C0|A0A8V0X4C0_CHICK
tr|A0A8V0X1K0|A0A8V0X1K0_CHICK	A0A8V0X1K0	A0A8V0X1K0_CHICK	SNX2	496	FALSE	FALSE	Gallus gallus	Sorting nexin-2	1:Experimental evidence at protein level	10.48	1	0.9989	0	4	0	4	4	0	4	38270536	0	38270536	NA	NA	tr|A0A8V0X1K2|A0A8V0X1K2_CHICK, tr|A0A8V0X7B4|A0A8V0X7B4_CHICK
tr|A0A8V0X242|A0A8V0X242_CHICK	A0A8V0X242	A0A8V0X242_CHICK	GLRX3	328	FALSE	FALSE	Gallus gallus	Glutaredoxin-3	1:Experimental evidence at protein level	10.67	1	0.9989	0	3	0	3	4	0	4	75448272	0	75448272	NA	NA	tr|A0A8V0XAS2|A0A8V0XAS2_CHICK
tr|A0A8V0X2A6|A0A8V0X2A6_CHICK	A0A8V0X2A6	A0A8V0X2A6_CHICK	USP39	616	FALSE	FALSE	Gallus gallus	Ubiquitin carboxyl-terminal hydrolase 39	1:Experimental evidence at protein level	7.63	1	0.9986	0	3	3	3	4	4	4	10331866	10331866	10331866	NA	NA	NA
tr|A0A8V0X2S3|A0A8V0X2S3_CHICK	A0A8V0X2S3	A0A8V0X2S3_CHICK	NAA10	188	FALSE	FALSE	Gallus gallus	N-terminal amino-acid N(alpha)-acetyltransferase NatA	3:Protein inferred from homology	56.91	1	0.999	0	6	6	6	7	7	7	39543888	39543888	39543888	13C(57.0215),17C(57.0215),13C(57.0215),17C(57.0215)	NA	NA
tr|A0A8V0X2U7|A0A8V0X2U7_CHICK	A0A8V0X2U7	A0A8V0X2U7_CHICK	NA	642	FALSE	FALSE	Gallus gallus	FACT complex subunit	3:Protein inferred from homology	15.11	1	0.999	0	7	7	7	7	7	7	56698912	56698912	56698912	5C(57.0215),6K(15.9949)	NA	NA
tr|A0A8V0X405|A0A8V0X405_CHICK	A0A8V0X405	A0A8V0X405_CHICK	DIS3	925	FALSE	FALSE	Gallus gallus	DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease	1:Experimental evidence at protein level	3.57	1	0.9989	0	3	0	3	4	0	4	25148776	0	25148776	8C(57.0215)	NA	tr|A0A8V0X905|A0A8V0X905_CHICK, tr|A0A8V0X971|A0A8V0X971_CHICK
tr|A0A8V0X4F7|A0A8V0X4F7_CHICK	A0A8V0X4F7	A0A8V0X4F7_CHICK	ALDOA	192	FALSE	FALSE	Gallus gallus	Fructose-bisphosphate aldolase	1:Experimental evidence at protein level	29.17	1	0.999	0	5	0	1	10	0	5	208862960	0	30658238	6P(15.9949),N-term(42.0106),3P(15.9949),4P(15.9949),N-term(42.0106),6P(15.9949),N-term(42.0106),6P(15.9949),7P(15.9949)	NA	NA
tr|A0A8V0X4M9|A0A8V0X4M9_CHICK	A0A8V0X4M9	A0A8V0X4M9_CHICK	EIF3A	1386	FALSE	FALSE	Gallus gallus	Eukaryotic translation initiation factor 3 subunit A	1:Experimental evidence at protein level	8.87	1	0.9982	0	10	0	10	11	0	11	51535920	0	51535920	13K(15.9949),13K(15.9949),6P(15.9949)	NA	tr|A0A8V0XE72|A0A8V0XE72_CHICK
tr|A0A8V0X4V2|A0A8V0X4V2_CHICK	A0A8V0X4V2	A0A8V0X4V2_CHICK	NA	97	FALSE	FALSE	Gallus gallus	Translation initiation factor 5A C-terminal domain-containing protein	3:Protein inferred from homology	24.74	1	0.999	0	1	1	1	2	2	2	381335.03	381335.03	381335.03	3C(57.0215),3C(57.0215)	NA	NA
tr|A0A8V0X522|A0A8V0X522_CHICK	A0A8V0X522	A0A8V0X522_CHICK	LOC107050717	287	FALSE	FALSE	Gallus gallus	Calumenin	3:Protein inferred from homology	14.63	1	0.999	0	4	0	4	5	0	5	55268368	0	55268368	5P(15.9949),5P(15.9949)	NA	tr|A0A8V0X800|A0A8V0X800_CHICK, tr|A0A8V0XAN8|A0A8V0XAN8_CHICK
tr|A0A8V0X5E2|A0A8V0X5E2_CHICK	A0A8V0X5E2	A0A8V0X5E2_CHICK	ALDOA	335	FALSE	FALSE	Gallus gallus	Fructose-bisphosphate aldolase	1:Experimental evidence at protein level	21.49	1	0.999	0	6	0	1	15	0	3	999380800	0	158310336	4C(57.0215),4C(57.0215)	NA	tr|A0A8V0X7G1|A0A8V0X7G1_CHICK, tr|A0A8V0X7U8|A0A8V0X7U8_CHICK
tr|A0A8V0X5G6|A0A8V0X5G6_CHICK	A0A8V0X5G6	A0A8V0X5G6_CHICK	STIP1	533	FALSE	FALSE	Gallus gallus	Stress-induced-phosphoprotein 1	1:Experimental evidence at protein level	21.95	1	0.999	0	10	0	10	12	0	12	343179488	0	343179488	2M(15.9949),2M(15.9949)	NA	tr|A0A8V0X7X7|A0A8V0X7X7_CHICK
tr|A0A8V0X5G9|A0A8V0X5G9_CHICK	A0A8V0X5G9	A0A8V0X5G9_CHICK	OTUB1	342	FALSE	FALSE	Gallus gallus	ubiquitinyl hydrolase 1	1:Experimental evidence at protein level	7.89	1	0.9987	0	2	0	2	2	0	2	22377360	0	22377360	11C(57.0215),3C(57.0215)	NA	tr|A0A8V0X7Y2|A0A8V0X7Y2_CHICK
tr|A0A8V0X5R4|A0A8V0X5R4_CHICK	A0A8V0X5R4	A0A8V0X5R4_CHICK	CTBP2	433	FALSE	FALSE	Gallus gallus	C-terminal-binding protein 2	1:Experimental evidence at protein level	13.16	1	0.999	0	3	0	3	4	0	4	29171858	0	29171858	8C(57.0215)	NA	tr|A0A8V0X9T5|A0A8V0X9T5_CHICK, tr|A0A8V0XCT7|A0A8V0XCT7_CHICK, tr|A0A8V0XFI4|A0A8V0XFI4_CHICK, tr|A0A8V0XFI9|A0A8V0XFI9_CHICK, tr|A0A8V0XGE2|A0A8V0XGE2_CHICK
tr|A0A8V0X638|A0A8V0X638_CHICK	A0A8V0X638	A0A8V0X638_CHICK	CDC37	352	FALSE	FALSE	Gallus gallus	Hsp90 co-chaperone Cdc37	1:Experimental evidence at protein level	5.97	1	0.9981	0	1	0	1	2	0	2	564259.2	0	564259.2	16P(15.9949),17P(15.9949),17P(15.9949),21K(15.9949),8P(15.9949)	NA	tr|A0A8V0XA63|A0A8V0XA63_CHICK, tr|A0A8V0XD83|A0A8V0XD83_CHICK, tr|A0A8V0XFX7|A0A8V0XFX7_CHICK
tr|A0A8V0X665|A0A8V0X665_CHICK	A0A8V0X665	A0A8V0X665_CHICK	USP9	2510	FALSE	FALSE	Gallus gallus	ubiquitinyl hydrolase 1	1:Experimental evidence at protein level	1.2	1	0.9977	0	2	0	2	2	0	2	2981053	0	2981053	13C(57.0215),8C(57.0215)	NA	tr|E1BWJ5|E1BWJ5_CHICK
tr|A0A8V0X6S4|A0A8V0X6S4_CHICK	A0A8V0X6S4	A0A8V0X6S4_CHICK	VAPA	247	FALSE	FALSE	Gallus gallus	Vesicle-associated membrane protein-associated protein A	1:Experimental evidence at protein level	4.86	1	0.9968	6.2853551226e-4	1	0	1	1	0	1	12417831	0	12417831	NA	NA	tr|A0A8V0XCW1|A0A8V0XCW1_CHICK
tr|A0A8V0X776|A0A8V0X776_CHICK	A0A8V0X776	A0A8V0X776_CHICK	GFM1	699	FALSE	FALSE	Gallus gallus	Elongation factor G, mitochondrial	1:Experimental evidence at protein level	3.72	1	0.9987	0	2	0	2	2	0	2	5232055	0	5232055	NA	NA	tr|A0A8V0X9V2|A0A8V0X9V2_CHICK, tr|F1P0J0|F1P0J0_CHICK
tr|A0A8V0X7E7|A0A8V0X7E7_CHICK	A0A8V0X7E7	A0A8V0X7E7_CHICK	EWSR1	688	FALSE	FALSE	Gallus gallus	EWS RNA binding protein 1	1:Experimental evidence at protein level	2.76	1	0.999	0	1	1	1	2	2	2	43822884	43822884	43822884	11C(57.0215),6C(57.0215),11C(57.0215),6C(57.0215)	NA	NA
tr|A0A8V0X7I3|A0A8V0X7I3_CHICK	A0A8V0X7I3	A0A8V0X7I3_CHICK	HNRNPC	67	FALSE	FALSE	Gallus gallus	Heteroous nuclear ribonucleoprotein C	4:Protein predicted	43.28	1	0.999	0	4	4	4	7	7	7	685117760	685117760	685117760	N-term(42.0106)	NA	NA
tr|A0A8V0X7J6|A0A8V0X7J6_CHICK	A0A8V0X7J6	A0A8V0X7J6_CHICK	CNDP2	475	FALSE	FALSE	Gallus gallus	Cytosolic non-specific dipeptidase	1:Experimental evidence at protein level	6.53	1	0.9982	0	2	2	2	2	2	2	10254639	10254639	10254639	6P(15.9949)	NA	NA
tr|A0A8V0X7L4|A0A8V0X7L4_CHICK	A0A8V0X7L4	A0A8V0X7L4_CHICK	TWF1	374	FALSE	FALSE	Gallus gallus	Twinfilin-1	1:Experimental evidence at protein level	8.56	1	0.9984	0	2	0	2	2	0	2	4758562.5	0	4758562.5	8P(15.9949)	NA	tr|A0A8V0XDW8|A0A8V0XDW8_CHICK
tr|A0A8V0X895|A0A8V0X895_CHICK	A0A8V0X895	A0A8V0X895_CHICK	DDX1	724	FALSE	FALSE	Gallus gallus	ATP-dependent RNA helicase	1:Experimental evidence at protein level	22.65	1	0.999	0	12	0	12	16	0	16	105901232	0	105901232	12C(57.0215),13C(57.0215),13C(57.0215),7C(57.0215),6C(57.0215),8C(57.0215),6C(57.0215),8C(57.0215),8C(57.0215)	NA	tr|A0A8V0XI21|A0A8V0XI21_CHICK, tr|A0A8V0XI26|A0A8V0XI26_CHICK, tr|A0A8V0XI31|A0A8V0XI31_CHICK, tr|A0A8V0XJ85|A0A8V0XJ85_CHICK, tr|F1NV49|F1NV49_CHICK
tr|A0A8V0X8E6|A0A8V0X8E6_CHICK	A0A8V0X8E6	A0A8V0X8E6_CHICK	POLR2A	1271	FALSE	FALSE	Gallus gallus	3'-5' exoribonuclease	4:Protein predicted	4.96	1	0.9987	0	3	0	3	3	0	3	0	0	0	11C(57.0215),14K(15.9949)	NA	tr|A0A8V0XE77|A0A8V0XE77_CHICK
tr|A0A8V0X980|A0A8V0X980_CHICK	A0A8V0X980	A0A8V0X980_CHICK	CALR	419	FALSE	FALSE	Gallus gallus	Calreticulin	1:Experimental evidence at protein level	29.36	1	0.999	0	7	7	7	12	12	12	138620096	138620096	138620096	11M(15.9949),26C(57.0215),15P(15.9949),16P(15.9949),5K(15.9949),7C(57.0215),7C(57.0215),9M(15.9949),9M(15.9949)	NA	NA
tr|A0A8V0X994|A0A8V0X994_CHICK	A0A8V0X994	A0A8V0X994_CHICK	COL1A2	1270	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	5.91	1	0.999	0	4	0	3	4	0	3	58713388	0	52854856	21P(15.9949),2P(15.9949),4P(15.9949)	NA	NA
tr|A0A8V0X9T4|A0A8V0X9T4_CHICK	A0A8V0X9T4	A0A8V0X9T4_CHICK	GRHPR	322	FALSE	FALSE	Gallus gallus	Glyoxylate reductase/hydroxypyruvate reductase	1:Experimental evidence at protein level	4.97	1	0.9979	0	1	1	1	1	1	1	0	0	0	NA	NA	NA
tr|A0A8V0XB11|A0A8V0XB11_CHICK	A0A8V0XB11	A0A8V0XB11_CHICK	EIF1AX	171	FALSE	FALSE	Gallus gallus	Eukaryotic translation initiation factor 4C	1:Experimental evidence at protein level	17.54	1	0.999	0	3	0	3	5	0	5	84310608	0	84310608	NA	NA	NA
tr|A0A8V0XBF5|A0A8V0XBF5_CHICK	A0A8V0XBF5	A0A8V0XBF5_CHICK	PRMT5	644	FALSE	FALSE	Gallus gallus	Protein arginine N-methyltransferase 5	1:Experimental evidence at protein level	3.57	1	0.9982	0	3	0	3	3	0	3	28809428	0	28809428	NA	NA	tr|A0A8V0XBF9|A0A8V0XBF9_CHICK, tr|A0A8V0XFI7|A0A8V0XFI7_CHICK, tr|A0A8V0XFJ8|A0A8V0XFJ8_CHICK, tr|A0A8V0XI89|A0A8V0XI89_CHICK, tr|A0A8V0XI94|A0A8V0XI94_CHICK, tr|A0A8V0XI99|A0A8V0XI99_CHICK, tr|A0A8V0XMM6|A0A8V0XMM6_CHICK
tr|A0A8V0XC20|A0A8V0XC20_CHICK	A0A8V0XC20	A0A8V0XC20_CHICK	KPNA3	499	FALSE	FALSE	Gallus gallus	Importin subunit alpha	1:Experimental evidence at protein level	21.44	1	0.999	0	6	0	6	6	0	6	18356406	0	18356406	10C(57.0215),27C(57.0215),20C(57.0215)	NA	tr|A0A8V0XC25|A0A8V0XC25_CHICK, tr|A0A8V0XC29|A0A8V0XC29_CHICK, tr|A0A8V0XG48|A0A8V0XG48_CHICK, tr|A0A8V0XIU5|A0A8V0XIU5_CHICK, tr|A0A8V0XN87|A0A8V0XN87_CHICK
tr|A0A8V0XCH1|A0A8V0XCH1_CHICK	A0A8V0XCH1	A0A8V0XCH1_CHICK	SYAP1	357	FALSE	FALSE	Gallus gallus	Synapse-associated protein 1	1:Experimental evidence at protein level	13.17	1	0.999	0	2	2	2	3	3	3	4038520.2	4038520.2	4038520.2	8P(15.9949)	NA	NA
tr|A0A8V0XCH4|A0A8V0XCH4_CHICK	A0A8V0XCH4	A0A8V0XCH4_CHICK	MTA2	606	FALSE	FALSE	Gallus gallus	Metastasis associated 1 family member 2	1:Experimental evidence at protein level	9.24	1	0.9989	0	4	4	4	4	4	4	34035692	34035692	34035692	NA	NA	NA
tr|A0A8V0XCV1|A0A8V0XCV1_CHICK	A0A8V0XCV1	A0A8V0XCV1_CHICK	PRDX4	281	FALSE	FALSE	Gallus gallus	thioredoxin-dependent peroxiredoxin	1:Experimental evidence at protein level	28.11	1	0.999	0	5	1	1	6	1	1	511940032	47407304	47407304	5C(57.0215),5C(57.0215)	NA	NA
tr|A0A8V0XCX5|A0A8V0XCX5_CHICK	A0A8V0XCX5	A0A8V0XCX5_CHICK	RRM1	788	FALSE	FALSE	Gallus gallus	Ribonucleoside-diphosphate reductase	1:Experimental evidence at protein level	3.55	1	0.999	0	2	2	2	3	3	3	59963056	59963056	59963056	NA	NA	NA
tr|A0A8V0XD38|A0A8V0XD38_CHICK	A0A8V0XD38	A0A8V0XD38_CHICK	TCEA1	310	FALSE	FALSE	Gallus gallus	Transcription elongation factor	1:Experimental evidence at protein level	13.87	1	0.999	0	3	0	3	3	0	3	23946496	0	23946496	11C(57.0215),12C(57.0215),15C(57.0215)	NA	tr|A0A8V0XML9|A0A8V0XML9_CHICK
tr|A0A8V0XD48|A0A8V0XD48_CHICK	A0A8V0XD48	A0A8V0XD48_CHICK	ANKRD17	2308	FALSE	FALSE	Gallus gallus	Ankyrin repeat domain-containing protein 17	4:Protein predicted	2.82	1	0.9989	0	4	0	4	5	0	5	9251196	0	9251196	6C(57.0215),7C(57.0215),7C(57.0215)	NA	tr|A0A8V0XJW0|A0A8V0XJW0_CHICK, tr|A0A8V0XJW5|A0A8V0XJW5_CHICK, tr|A0A8V0XMM8|A0A8V0XMM8_CHICK, tr|A0A8V0XPF6|A0A8V0XPF6_CHICK
tr|A0A8V0XDG8|A0A8V0XDG8_CHICK	A0A8V0XDG8	A0A8V0XDG8_CHICK	EIF4E	216	FALSE	FALSE	Gallus gallus	Eukaryotic translation initiation factor 4E	1:Experimental evidence at protein level	9.72	1	0.999	0	2	0	2	2	0	2	35517648	0	35517648	NA	NA	tr|A0A8V0XK63|A0A8V0XK63_CHICK, tr|A0A8V0XMY5|A0A8V0XMY5_CHICK, tr|A0A8V0XMZ0|A0A8V0XMZ0_CHICK
tr|A0A8V0XDJ8|A0A8V0XDJ8_CHICK	A0A8V0XDJ8	A0A8V0XDJ8_CHICK	POLR2I	199	FALSE	FALSE	Gallus gallus	RNA polymerase II subunit I	1:Experimental evidence at protein level	17.09	1	0.999	0	2	2	2	3	3	3	6243281	6243281	6243281	19P(15.9949),22P(15.9949)	NA	NA
tr|A0A8V0XE39|A0A8V0XE39_CHICK	A0A8V0XE39	A0A8V0XE39_CHICK	PIN1	195	FALSE	FALSE	Gallus gallus	Peptidyl-prolyl cis-trans isomerase	4:Protein predicted	17.95	1	0.999	0	2	0	2	2	0	2	40775552	0	40775552	16C(57.0215)	NA	NA
tr|A0A8V0XE73|A0A8V0XE73_CHICK	A0A8V0XE73	A0A8V0XE73_CHICK	UBA6	978	FALSE	FALSE	Gallus gallus	E1 ubiquitin-activating enzyme	1:Experimental evidence at protein level	2.45	1	0.9987	0	2	0	2	3	0	3	12384244	0	12384244	NA	NA	tr|A0A8V0XKX5|A0A8V0XKX5_CHICK, tr|A0A8V0XNP1|A0A8V0XNP1_CHICK, tr|A0A8V0XQN8|A0A8V0XQN8_CHICK
tr|A0A8V0XEE1|A0A8V0XEE1_CHICK	A0A8V0XEE1	A0A8V0XEE1_CHICK	AFDN	1891	FALSE	FALSE	Gallus gallus	Afadin	1:Experimental evidence at protein level	1.75	1	0.9987	0	2	0	2	2	0	2	8112562	0	8112562	NA	NA	tr|A0A8V0XIG9|A0A8V0XIG9_CHICK, tr|A0A8V0XL29|A0A8V0XL29_CHICK, tr|A0A8V0XQW9|A0A8V0XQW9_CHICK
tr|A0A8V0XEE2|A0A8V0XEE2_CHICK	A0A8V0XEE2	A0A8V0XEE2_CHICK	SRP72	664	FALSE	FALSE	Gallus gallus	Signal recognition particle subunit SRP72	1:Experimental evidence at protein level	5.87	1	0.9989	0	2	0	2	2	0	2	11047800	0	11047800	13C(57.0215),24C(57.0215)	NA	tr|A0A8V0XLE4|A0A8V0XLE4_CHICK
tr|A0A8V0XEQ6|A0A8V0XEQ6_CHICK	A0A8V0XEQ6	A0A8V0XEQ6_CHICK	RPS3	240	FALSE	FALSE	Gallus gallus	DNA-(apurinic or apyrimidinic site) lyase	1:Experimental evidence at protein level	52.5	1	0.999	0	12	0	12	22	0	22	531514880	0	531514880	2C(57.0215),2C(57.0215),3C(57.0215),3C(57.0215),6M(15.9949)	NA	NA
tr|A0A8V0XG62|A0A8V0XG62_CHICK	A0A8V0XG62	A0A8V0XG62_CHICK	COPS5	327	FALSE	FALSE	Gallus gallus	COP9 signalosome complex subunit 5	1:Experimental evidence at protein level	13.76	1	0.999	0	4	0	4	4	0	4	16764292	0	16764292	NA	NA	NA
tr|A0A8V0XGH4|A0A8V0XGH4_CHICK	A0A8V0XGH4	A0A8V0XGH4_CHICK	PDIA6	447	FALSE	FALSE	Gallus gallus	Protein disulfide-isomerase A6	1:Experimental evidence at protein level	14.09	1	0.999	0	5	0	5	5	0	5	81585120	0	81585120	16P(15.9949),18C(57.0215),21C(57.0215)	NA	tr|A0A8V0XGH8|A0A8V0XGH8_CHICK
tr|A0A8V0XGL8|A0A8V0XGL8_CHICK	A0A8V0XGL8	A0A8V0XGL8_CHICK	VIM	451	FALSE	FALSE	Gallus gallus	Vimentin	1:Experimental evidence at protein level	30.82	1	0.999	0	15	0	15	27	0	27	744206980	0	744206980	1M(15.9949),2M(15.9949),8M(15.9949)	NA	NA
tr|A0A8V0XGX5|A0A8V0XGX5_CHICK	A0A8V0XGX5	A0A8V0XGX5_CHICK	SEPHS1	427	FALSE	FALSE	Gallus gallus	Selenide, water dikinase 1	1:Experimental evidence at protein level	7.03	1	0.9949	0.00109829763866	2	2	2	2	2	2	21471690	21471690	21471690	NA	NA	NA
tr|A0A8V0XGX9|A0A8V0XGX9_CHICK	A0A8V0XGX9	A0A8V0XGX9_CHICK	UBE2M	310	FALSE	FALSE	Gallus gallus	Ubiquitin conjugating enzyme E2 M	1:Experimental evidence at protein level	5.48	1	0.9971	0	2	1	2	2	1	2	35336920	14532938	35336920	NA	NA	NA
tr|A0A8V0XH76|A0A8V0XH76_CHICK	A0A8V0XH76	A0A8V0XH76_CHICK	ACAT2	459	FALSE	FALSE	Gallus gallus	Acetyl-CoA acetyltransferase 2	1:Experimental evidence at protein level	4.58	1	0.9919	0.00109829763866	1	1	1	1	1	1	0	0	0	13P(15.9949),9M(15.9949)	NA	NA
tr|A0A8V0XH85|A0A8V0XH85_CHICK	A0A8V0XH85	A0A8V0XH85_CHICK	SRI	192	FALSE	FALSE	Gallus gallus	Sorcin	1:Experimental evidence at protein level	6.25	1	0.9987	0	1	0	1	1	0	1	27826012	0	27826012	10C(57.0215),9C(57.0215)	NA	tr|A0A8V0XJW9|A0A8V0XJW9_CHICK, tr|A0A8V0XPG3|A0A8V0XPG3_CHICK
tr|A0A8V0XHC1|A0A8V0XHC1_CHICK	A0A8V0XHC1	A0A8V0XHC1_CHICK	WTAP	413	FALSE	FALSE	Gallus gallus	Pre-mRNA-splicing regulator WTAP	1:Experimental evidence at protein level	3.15	1	0.997	0	1	0	1	1	0	1	5334385.5	0	5334385.5	NA	NA	tr|A0A8V0XHC7|A0A8V0XHC7_CHICK, tr|E1BV94|E1BV94_CHICK
tr|A0A8V0XHD1|A0A8V0XHD1_CHICK	A0A8V0XHD1	A0A8V0XHD1_CHICK	AQR	1513	FALSE	FALSE	Gallus gallus	RNA helicase aquarius	1:Experimental evidence at protein level	2.12	1	0.9961	6.2853551226e-4	2	0	2	2	0	2	2612134	0	2612134	NA	NA	tr|A0A8V0XLG1|A0A8V0XLG1_CHICK, tr|A0A8V0XRK4|A0A8V0XRK4_CHICK
tr|A0A8V0XHN0|A0A8V0XHN0_CHICK	A0A8V0XHN0	A0A8V0XHN0_CHICK	PFKP	835	FALSE	FALSE	Gallus gallus	ATP-dependent 6-phosphofructokinase	1:Experimental evidence at protein level	10.78	1	0.999	0	5	0	5	6	0	6	18170596	0	18170596	1M(15.9949),6K(15.9949),6C(57.0215)	NA	tr|A0A8V0XLR6|A0A8V0XLR6_CHICK, tr|A0A8V0XP55|A0A8V0XP55_CHICK
tr|A0A8V0XHZ8|A0A8V0XHZ8_CHICK	A0A8V0XHZ8	A0A8V0XHZ8_CHICK	EIF2S3	450	FALSE	FALSE	Gallus gallus	protein-synthesizing GTPase	1:Experimental evidence at protein level	21.11	1	0.999	0	6	0	6	6	0	6	70417800	0	70417800	2C(57.0215),8C(57.0215)	NA	NA
tr|A0A8V0XI23|A0A8V0XI23_CHICK	A0A8V0XI23	A0A8V0XI23_CHICK	GTPBP4	723	FALSE	FALSE	Gallus gallus	GTP-binding protein 4	1:Experimental evidence at protein level	9.54	1	0.9979	0	5	0	5	6	0	6	27291296	0	27291296	5C(57.0215)	NA	tr|A0A8V0XM81|A0A8V0XM81_CHICK
tr|A0A8V0XIC8|A0A8V0XIC8_CHICK	A0A8V0XIC8	A0A8V0XIC8_CHICK	HNRNPD	328	FALSE	FALSE	Gallus gallus	Heteroous nuclear ribonucleoprotein D	1:Experimental evidence at protein level	26.52	1	0.999	0	13	0	13	18	0	18	899380860	0	899380860	12C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),4C(57.0215),4C(57.0215),7C(57.0215)	NA	NA
tr|A0A8V0XIH3|A0A8V0XIH3_CHICK	A0A8V0XIH3	A0A8V0XIH3_CHICK	MTHFD1L	924	FALSE	FALSE	Gallus gallus	Monofunctional C1-tetrahydrofolate synthase, mitochondrial	1:Experimental evidence at protein level	4.65	1	0.9987	0	3	0	3	3	0	3	19151342	0	19151342	NA	NA	tr|A0A8V0XMN4|A0A8V0XMN4_CHICK, tr|A0A8V0XPZ8|A0A8V0XPZ8_CHICK, tr|A0A8V0XSP4|A0A8V0XSP4_CHICK, tr|A0A8V0XSP9|A0A8V0XSP9_CHICK, tr|A0A8V0XV94|A0A8V0XV94_CHICK
