Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P17153|ANXA5_CHICK	P17153	ANXA5_CHICK	ANXA5	321	FALSE	FALSE	Gallus gallus	Annexin A5	1:Experimental evidence at protein level	14.33	1	0.999	0	4	0	4	4	0	4	5774438.5	0	5774438.5	NA	NA	tr|A0A8V0XMH5|A0A8V0XMH5_CHICK, tr|A0A8V0XQ87|A0A8V0XQ87_CHICK
sp|P17785|ANXA2_CHICK	P17785	ANXA2_CHICK	ANXA2	339	FALSE	FALSE	Gallus gallus	Annexin A2	1:Experimental evidence at protein level	47.2	1	0.999	0	14	0	14	18	0	18	43682920	0	43682920	14C(57.0215),14C(57.0215),1C(57.0215),N-term(42.0106)	NA	tr|A0A8V0ZZB2|A0A8V0ZZB2_CHICK
sp|P18660|RLA1_CHICK	P18660	RLA1_CHICK	RPLP1	114	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein P1	3:Protein inferred from homology	28.95	1	0.999	0	2	0	1	2	0	1	2104496.5	0	600616.1	NA	NA	NA
sp|P19966|TAGL_CHICK	P19966	TAGL_CHICK	TAGLN	200	FALSE	FALSE	Gallus gallus	Transgelin	1:Experimental evidence at protein level	6.5	1	0.999	0	1	0	1	1	0	1	368934.25	0	368934.25	NA	NA	NA
sp|P20111|ACTN2_CHICK	P20111	ACTN2_CHICK	ACTN2	897	FALSE	FALSE	Gallus gallus	Alpha-actinin-2	2:Experimental evidence at transcript level	32.55	1	0.9987	0	21	0	12	23	0	13	20661620	0	16800540	2C(57.0215)	NA	tr|A0A8V0Y4J1|A0A8V0Y4J1_CHICK, tr|A0A8V0Y4K9|A0A8V0Y4K9_CHICK
sp|P20785|CO6A1_CHICK	P20785	CO6A1_CHICK	COL6A1	1019	FALSE	FALSE	Gallus gallus	Collagen alpha-1(VI) chain	2:Experimental evidence at transcript level	5.3	1	0.9936	0.00109829763866	3	0	0	3	0	0	7197881	0	0	NA	NA	NA
sp|P24032|MLRN_CHICK	P24032	MLRN_CHICK	NA	172	FALSE	FALSE	Gallus gallus	Myosin regulatory light chain 2, smooth muscle minor isoform	1:Experimental evidence at protein level	5.81	1	0.999	0	1	0	1	1	0	1	1170875.2	0	1170875.2	NA	NA	tr|A0A1L1RM08|A0A1L1RM08_CHICK, tr|A0A1L1RUU9|A0A1L1RUU9_CHICK, tr|A0A8V0XAJ5|A0A8V0XAJ5_CHICK
sp|P24367|PPIB_CHICK	P24367	PPIB_CHICK	PPIB	207	FALSE	FALSE	Gallus gallus	Peptidyl-prolyl cis-trans isomerase B	2:Experimental evidence at transcript level	28.5	1	0.999	0	5	0	5	7	0	7	24558192	0	24558192	3M(15.9949)	NA	NA
sp|P24479|S10AB_CHICK	P24479	S10AB_CHICK	S100A11	101	FALSE	FALSE	Gallus gallus	Protein S100-A11	1:Experimental evidence at protein level	11.88	1	0.9986	0	1	0	1	1	0	1	2640123.5	0	2640123.5	NA	NA	tr|A0A8V1ACT3|A0A8V1ACT3_CHICK
sp|P24802|PLOD1_CHICK	P24802	PLOD1_CHICK	PLOD1	730	FALSE	FALSE	Gallus gallus	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1	1:Experimental evidence at protein level	8.9	1	0.9985	0	5	0	5	5	0	5	3466401	0	3466401	NA	NA	tr|A0A8V0Z1W6|A0A8V0Z1W6_CHICK
sp|P27003|S10AA_CHICK	P27003	S10AA_CHICK	S100A10	97	FALSE	FALSE	Gallus gallus	Protein S100-A10	3:Protein inferred from homology	27.84	1	0.999	0	2	1	2	3	2	3	9119298	5711081.5	9119298	NA	NA	NA
sp|P28675|PGS2_CHICK	P28675	PGS2_CHICK	DCN	357	FALSE	FALSE	Gallus gallus	Decorin	1:Experimental evidence at protein level	50.98	1	0.999	0	15	0	15	37	0	37	588410620	0	588410620	10C(57.0215),10C(57.0215),12M(15.9949),18P(15.9949),20K(15.9949),3P(15.9949),4P(15.9949),4C(57.0215),4C(57.0215)	NA	tr|A0A1L1RX77|A0A1L1RX77_CHICK
sp|P32429|RL7A_CHICK	P32429	RL7A_CHICK	RPL7A	266	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein eL8	1:Experimental evidence at protein level	10.9	1	0.999	0	2	0	2	2	0	2	1712171.5	0	1712171.5	NA	NA	tr|A0A8V1AFP6|A0A8V1AFP6_CHICK
sp|P35431|CAV1_CHICK	P35431	CAV1_CHICK	CAV1	178	FALSE	FALSE	Gallus gallus	Caveolin-1	2:Experimental evidence at transcript level	19.66	1	0.9988	0	2	0	2	2	0	2	3063821.2	0	3063821.2	NA	NA	tr|A0M8T8|A0M8T8_CHICK
sp|P47826|RLA0_CHICK	P47826	RLA0_CHICK	RPLP0	316	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein uL10	1:Experimental evidence at protein level	6.96	1	0.999	0	2	0	2	2	0	2	2171350.5	0	2171350.5	NA	NA	tr|A0A8V0ZQJ3|A0A8V0ZQJ3_CHICK
sp|P47836|RS4_CHICK	P47836	RS4_CHICK	RPS4	263	FALSE	FALSE	Gallus gallus	Small ribosomal subunit protein eS4	1:Experimental evidence at protein level	9.89	1	0.999	0	2	0	2	2	0	2	2883466.2	0	2883466.2	7C(57.0215),7C(57.0215)	NA	tr|A0A8V0YV66|A0A8V0YV66_CHICK
sp|P47838|RS6_CHICK	P47838	RS6_CHICK	RPS6	249	FALSE	FALSE	Gallus gallus	Small ribosomal subunit protein eS6	1:Experimental evidence at protein level	9.24	1	0.999	0	2	0	2	2	0	2	1011901.6	0	1011901.6	NA	NA	tr|A0A8V0Z1Z1|A0A8V0Z1Z1_CHICK
sp|P50890|RSSA_CHICK	P50890	RSSA_CHICK	RPSA	296	FALSE	FALSE	Gallus gallus	Small ribosomal subunit protein uS2	1:Experimental evidence at protein level	14.19	1	0.999	0	3	3	3	3	3	3	2545844.5	2545844.5	2545844.5	N-term(42.0106)	NA	NA
sp|P51887|FMOD_CHICK	P51887	FMOD_CHICK	FMOD	380	FALSE	FALSE	Gallus gallus	Fibromodulin	2:Experimental evidence at transcript level	15.26	1	0.9989	0	6	0	6	8	0	8	397604608	0	397604608	10C(57.0215),10C(57.0215)	NA	tr|A0A1D5NTY7|A0A1D5NTY7_CHICK, tr|A0A8V1A6G5|A0A8V1A6G5_CHICK
sp|P51890|LUM_CHICK	P51890	LUM_CHICK	LUM	343	FALSE	FALSE	Gallus gallus	Lumican	1:Experimental evidence at protein level	3.5	1	0.999	0	1	1	1	1	1	1	2086523.4	2086523.4	2086523.4	10C(57.0215)	NA	NA
sp|P60706|ACTB_CHICK	P60706	ACTB_CHICK	ACTB	375	FALSE	FALSE	Gallus gallus	Actin, cytoplasmic 1	1:Experimental evidence at protein level	77.6	1	0.999	0	19	0	2	32	0	3	232937552	0	21909684	N-term(42.0106),15M(15.9949),16C(57.0215),N-term(42.0106),16C(57.0215)	NA	NA
sp|P62303|RUXE_CHICK	P62303	RUXE_CHICK	SNRPE	92	FALSE	FALSE	Gallus gallus	Small nuclear ribonucleoprotein E	1:Experimental evidence at protein level	11.96	1	0.999	0	1	0	1	2	0	2	366841.9	0	366841.9	2M(15.9949)	NA	tr|A0A8V0ZYS2|A0A8V0ZYS2_CHICK
sp|P62801|H4_CHICK	P62801	H4_CHICK	H4-I	103	FALSE	FALSE	Gallus gallus	Histone H4	1:Experimental evidence at protein level	43.69	1	0.999	0	7	0	7	13	0	13	425636384	0	425636384	5M(15.9949)	NA	sp|P70081|H48_CHICK
sp|P67883|RL30_CHICK	P67883	RL30_CHICK	RPL30	115	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein eL30	1:Experimental evidence at protein level	13.91	1	0.999	0	1	0	1	1	0	1	855566.06	0	855566.06	2C(57.0215)	NA	tr|A0A8V0Y5R8|A0A8V0Y5R8_CHICK
sp|P68034|ACTC_CHICK	P68034	ACTC_CHICK	ACTC1	377	FALSE	FALSE	Gallus gallus	Actin, alpha cardiac muscle 1	3:Protein inferred from homology	66.84	1	0.999	0	17	0	1	29	0	1	280568576	0	39421836	NA	NA	tr|A0A8V0XLI0|A0A8V0XLI0_CHICK
sp|P68246|TNNI2_CHICK	P68246	TNNI2_CHICK	TNNI2	183	FALSE	FALSE	Gallus gallus	Troponin I, fast skeletal muscle	1:Experimental evidence at protein level	7.1	1	0.9989	0	1	0	1	1	0	1	3939005.5	0	3939005.5	NA	NA	tr|A0A8V1A2M9|A0A8V1A2M9_CHICK
sp|P84173|PHB1_CHICK	P84173	PHB1_CHICK	PHB1	272	FALSE	FALSE	Gallus gallus	Prohibitin 1	1:Experimental evidence at protein level	4.04	1	0.999	0	1	0	1	1	0	1	404544.2	0	404544.2	NA	NA	NA
sp|P84229|H32_CHICK	P84229	H32_CHICK	H3-I	136	FALSE	FALSE	Gallus gallus	Histone H3.2	1:Experimental evidence at protein level	11.76	1	0.999	0	2	0	2	2	0	2	38829804	0	38829804	NA	NA	NA
sp|P98157|LRP1_CHICK	P98157	LRP1_CHICK	LRP1	4543	FALSE	FALSE	Gallus gallus	Low-density lipoprotein receptor-related protein 1	2:Experimental evidence at transcript level	0.31	1	0.9976	0	1	0	1	1	0	1	128480.14	0	128480.14	NA	NA	tr|A0A8V1AA50|A0A8V1AA50_CHICK
sp|Q03669|AT2A2_CHICK	Q03669	AT2A2_CHICK	ATP2A2	1041	FALSE	FALSE	Gallus gallus	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2	2:Experimental evidence at transcript level	1.73	1	0.999	0	1	0	1	1	0	1	0	0	0	10C(57.0215),15C(57.0215)	NA	tr|A0A1L1RKB7|A0A1L1RKB7_CHICK, tr|A0A8V1A667|A0A8V1A667_CHICK
sp|Q04619|HS90B_CHICK	Q04619	HS90B_CHICK	HSP90AB1	725	FALSE	FALSE	Gallus gallus	Heat shock cognate protein HSP 90-beta	2:Experimental evidence at transcript level	1.93	1	0.999	0	1	0	0	1	0	0	1499977.5	0	0	NA	NA	NA
sp|Q05063|LYOX_CHICK	Q05063	LYOX_CHICK	LOX	420	FALSE	FALSE	Gallus gallus	Protein-lysine 6-oxidase	1:Experimental evidence at protein level	8.57	1	0.9989	0	2	0	2	3	0	3	9215659	0	9215659	10C(57.0215),4C(57.0215)	NA	tr|A0A8V0XAJ0|A0A8V0XAJ0_CHICK
sp|Q5F3W6|1433G_CHICK	Q5F3W6	1433G_CHICK	YWHAG	247	FALSE	FALSE	Gallus gallus	14-3-3 protein gamma	1:Experimental evidence at protein level	7.29	1	0.999	0	2	0	0	3	0	0	9670274	0	0	NA	NA	tr|F1NMY1|F1NMY1_CHICK
sp|Q5F433|PRAF3_CHICK	Q5F433	PRAF3_CHICK	ARL6IP5	188	FALSE	FALSE	Gallus gallus	PRA1 family protein 3	2:Experimental evidence at transcript level	5.85	1	0.9985	0	1	1	1	1	1	1	1574265.9	1574265.9	1574265.9	NA	NA	NA
sp|Q5ZHX1|RAP1B_CHICK	Q5ZHX1	RAP1B_CHICK	RAP1B	184	FALSE	FALSE	Gallus gallus	Ras-related protein Rap-1b	2:Experimental evidence at transcript level	6.52	1	0.999	0	1	0	1	1	0	1	0	0	0	NA	NA	tr|A0A8V0Y9R6|A0A8V0Y9R6_CHICK, tr|A0A8V0Y9S1|A0A8V0Y9S1_CHICK
sp|Q5ZIA5|COPB_CHICK	Q5ZIA5	COPB_CHICK	COPB1	953	FALSE	FALSE	Gallus gallus	Coatomer subunit beta	2:Experimental evidence at transcript level	1.15	1	0.999	0	1	1	1	1	1	1	410044.2	410044.2	410044.2	NA	NA	NA
sp|Q5ZJ56|RL7_CHICK	Q5ZJ56	RL7_CHICK	RPL7	246	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein uL30	1:Experimental evidence at protein level	8.54	1	0.999	0	2	0	2	2	0	2	1793624	0	1793624	NA	NA	tr|A0A8V0XJK4|A0A8V0XJK4_CHICK
sp|Q5ZJW4|SC22B_CHICK	Q5ZJW4	SC22B_CHICK	SEC22B	215	FALSE	FALSE	Gallus gallus	Vesicle-trafficking protein SEC22b	2:Experimental evidence at transcript level	5.58	1	0.999	0	1	1	1	1	1	1	748197.44	748197.44	748197.44	NA	NA	NA
sp|Q5ZKC9|1433Z_CHICK	Q5ZKC9	1433Z_CHICK	YWHAZ	245	FALSE	FALSE	Gallus gallus	14-3-3 protein zeta	2:Experimental evidence at transcript level	7.35	1	0.999	0	2	0	0	3	0	0	9670274	0	0	NA	NA	tr|A0A8V0YJ41|A0A8V0YJ41_CHICK
sp|Q5ZL57|COPD_CHICK	Q5ZL57	COPD_CHICK	ARCN1	510	FALSE	FALSE	Gallus gallus	Coatomer subunit delta	2:Experimental evidence at transcript level	2.35	1	0.9989	0	1	0	1	1	0	1	0	0	0	NA	NA	NA
sp|Q5ZLQ6|1433B_CHICK	Q5ZLQ6	1433B_CHICK	YWHAB	244	FALSE	FALSE	Gallus gallus	14-3-3 protein beta/alpha	2:Experimental evidence at transcript level	7.38	1	0.999	0	2	0	0	3	0	0	9670274	0	0	NA	NA	NA
sp|Q5ZMD1|1433T_CHICK	Q5ZMD1	1433T_CHICK	YWHAQ	245	FALSE	FALSE	Gallus gallus	14-3-3 protein theta	1:Experimental evidence at protein level	7.35	1	0.999	0	2	0	0	3	0	0	9670274	0	0	NA	NA	tr|A0A8V0XKF3|A0A8V0XKF3_CHICK
sp|Q5ZMN3|PHB2_CHICK	Q5ZMN3	PHB2_CHICK	PHB2	301	FALSE	FALSE	Gallus gallus	Prohibitin-2	2:Experimental evidence at transcript level	5.65	1	0.999	0	1	0	1	1	0	1	1003099.56	0	1003099.56	NA	NA	tr|A0A8V0ZTA0|A0A8V0ZTA0_CHICK
sp|Q5ZMQ2|ACTG_CHICK	Q5ZMQ2	ACTG_CHICK	ACTG1	375	FALSE	FALSE	Gallus gallus	Actin, cytoplasmic 2	1:Experimental evidence at protein level	77.6	1	0.999	0	19	0	17	32	0	30	232937552	0	232937552	11K(15.9949),16C(57.0215),1C(57.0215),1M(15.9949),5M(15.9949),2C(57.0215),2P(15.9949),3P(15.9949),7P(15.9949),5M(15.9949),6M(15.9949),N-term(42.0106),15M(15.9949),16C(57.0215),N-term(42.0106),16C(57.0215)	NA	NA
sp|Q5ZMT0|1433E_CHICK	Q5ZMT0	1433E_CHICK	YWHAE	255	FALSE	FALSE	Gallus gallus	14-3-3 protein epsilon	1:Experimental evidence at protein level	14.51	1	0.999	0	3	0	3	4	0	4	9670274	0	9670274	6M(15.9949)	NA	NA
sp|Q6ITC7|RS13_CHICK	Q6ITC7	RS13_CHICK	RPS13	151	FALSE	FALSE	Gallus gallus	Small ribosomal subunit protein uS15	1:Experimental evidence at protein level	25.17	1	0.999	0	4	1	4	4	1	4	13477747	2766661	13477747	NA	NA	NA
sp|Q800K9|SURF4_CHICK	Q800K9	SURF4_CHICK	SURF4	269	FALSE	FALSE	Gallus gallus	Surfeit locus protein 4	2:Experimental evidence at transcript level	4.83	1	0.9989	0	1	0	1	1	0	1	186803.47	0	186803.47	2C(57.0215)	NA	tr|A0A8V1AK16|A0A8V1AK16_CHICK
sp|Q8JG64|PDIA3_CHICK	Q8JG64	PDIA3_CHICK	PDIA3	505	FALSE	FALSE	Gallus gallus	Protein disulfide-isomerase A3	2:Experimental evidence at transcript level	22.18	1	0.999	0	9	0	9	9	0	9	9760122	0	9760122	NA	NA	NA
sp|Q90593|BIP_CHICK	Q90593	BIP_CHICK	HSPA5	652	FALSE	FALSE	Gallus gallus	Endoplasmic reticulum chaperone BiP	1:Experimental evidence at protein level	22.85	1	0.999	0	13	12	13	14	13	14	8569328	7778439.5	8569328	15M(15.9949),21P(15.9949),4K(15.9949),9P(15.9949)	NA	NA
sp|Q90611|MMP2_CHICK	Q90611	MMP2_CHICK	MMP2	663	FALSE	FALSE	Gallus gallus	72 kDa type IV collagenase	1:Experimental evidence at protein level	8.14	1	0.9986	0	2	0	2	3	0	3	531233.56	0	531233.56	NA	NA	tr|A0A8V1AAA2|A0A8V1AAA2_CHICK
sp|Q90835|EF1A_CHICK	Q90835	EF1A_CHICK	EEF1A	462	FALSE	FALSE	Gallus gallus	Elongation factor 1-alpha 1	2:Experimental evidence at transcript level	12.12	1	0.999	0	4	0	4	5	0	5	16340350	0	16340350	NA	NA	tr|A0A8V0XBW1|A0A8V0XBW1_CHICK
sp|Q98953|S10A6_CHICK	Q98953	S10A6_CHICK	S100A6	92	FALSE	FALSE	Gallus gallus	Protein S100-A6	3:Protein inferred from homology	16.3	1	0.999	0	1	1	1	2	2	2	1643709.4	1643709.4	1643709.4	NA	NA	NA
sp|Q98TF6|RL36_CHICK	Q98TF6	RL36_CHICK	RPL36	105	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein eL36	1:Experimental evidence at protein level	10.48	1	0.9989	0	1	0	1	1	0	1	950098.3	0	950098.3	NA	NA	NA
sp|Q9I8P6|OTOR_CHICK	Q9I8P6	OTOR_CHICK	OTOR	132	FALSE	FALSE	Gallus gallus	Otoraplin	2:Experimental evidence at transcript level	41.67	1	0.999	0	5	5	5	6	6	6	24916082	24916082	24916082	2C(57.0215),7C(57.0215),2C(57.0215),7C(57.0215),3C(57.0215),8C(57.0215)	NA	NA
sp|Q9W6H0|MIME_CHICK	Q9W6H0	MIME_CHICK	OGN	294	FALSE	FALSE	Gallus gallus	Mimecan	2:Experimental evidence at transcript level	34.01	1	0.999	0	10	10	10	18	18	18	199011232	199011232	199011232	1M(15.9949),7C(57.0215),7M(15.9949),8M(15.9949)	NA	NA
tr|A0A146F047|A0A146F047_CHICK	A0A146F047	A0A146F047_CHICK	KRT6A	522	FALSE	FALSE	Gallus gallus	Keratin 6A	1:Experimental evidence at protein level	4.41	1	0.9966	6.2853551226e-4	2	0	0	2	0	0	6065624	0	0	NA	NA	tr|A0A8V0ZY77|A0A8V0ZY77_CHICK
tr|A0A1D5NT61|A0A1D5NT61_CHICK	A0A1D5NT61	A0A1D5NT61_CHICK	GLUD2	553	FALSE	FALSE	Gallus gallus	Glutamate dehydrogenase 1, mitochondrial	1:Experimental evidence at protein level	3.44	1	0.9974	0	1	0	0	1	0	0	0	0	0	NA	NA	NA
tr|A0A1D5NV17|A0A1D5NV17_CHICK	A0A1D5NV17	A0A1D5NV17_CHICK	ACTBL2	377	FALSE	FALSE	Gallus gallus	Actin beta like 2	1:Experimental evidence at protein level	55.7	1	0.9983	0	14	0	0	25	0	0	224956848	0	0	NA	NA	NA
tr|A0A1D5NVI1|A0A1D5NVI1_CHICK	A0A1D5NVI1	A0A1D5NVI1_CHICK	RPL9	192	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein uL6	1:Experimental evidence at protein level	23.96	1	0.999	0	3	3	3	3	3	3	4330777	4330777	4330777	NA	NA	NA
tr|A0A1D5NVS3|A0A1D5NVS3_CHICK	A0A1D5NVS3	A0A1D5NVS3_CHICK	DPT	199	FALSE	FALSE	Gallus gallus	Dermatopontin	1:Experimental evidence at protein level	14.57	1	0.9989	0	1	1	1	1	1	1	0	0	0	9C(57.0215)	NA	NA
tr|A0A1D5NYF3|A0A1D5NYF3_CHICK	A0A1D5NYF3	A0A1D5NYF3_CHICK	FABP4	132	FALSE	FALSE	Gallus gallus	Fatty acid binding protein 4	1:Experimental evidence at protein level	6.82	1	0.999	0	1	1	1	1	1	1	421013.03	421013.03	421013.03	N-term(42.0106),1C(57.0215)	NA	NA
tr|A0A1D5NYG3|A0A1D5NYG3_CHICK	A0A1D5NYG3	A0A1D5NYG3_CHICK	FLNB	2652	FALSE	FALSE	Gallus gallus	Filamin B	1:Experimental evidence at protein level	0.41	1	0.999	0	1	0	1	1	0	1	488587.03	0	488587.03	NA	NA	tr|A0A3Q2U9M2|A0A3Q2U9M2_CHICK, tr|A0A8V1A9S9|A0A8V1A9S9_CHICK
tr|A0A1D5P0E2|A0A1D5P0E2_CHICK	A0A1D5P0E2	A0A1D5P0E2_CHICK	SEC23A	765	FALSE	FALSE	Gallus gallus	Protein transport protein SEC23	1:Experimental evidence at protein level	5.62	1	0.999	0	3	0	3	3	0	3	2535620.5	0	2535620.5	NA	NA	NA
tr|A0A1D5P1W7|A0A1D5P1W7_CHICK	A0A1D5P1W7	A0A1D5P1W7_CHICK	KPNB1	876	FALSE	FALSE	Gallus gallus	Karyopherin subunit beta 1	1:Experimental evidence at protein level	3.88	1	0.999	0	2	0	2	2	0	2	0	0	0	NA	NA	tr|A0A8V0ZYK5|A0A8V0ZYK5_CHICK
tr|A0A1D5P8I8|A0A1D5P8I8_CHICK	A0A1D5P8I8	A0A1D5P8I8_CHICK	COL12A1	3065	FALSE	FALSE	Gallus gallus	Collagen alpha-1(XII) chain	1:Experimental evidence at protein level	37	1	0.999	0	74	0	74	101	0	101	117229856	0	117229856	13C(57.0215),14K(15.9949),15M(15.9949),1C(57.0215),2C(57.0215),2M(15.9949),2M(15.9949),2M(15.9949),3C(57.0215),3P(15.9949),3P(15.9949),6P(15.9949),4M(15.9949),5C(57.0215),5C(57.0215),5P(15.9949),7C(57.0215),8M(15.9949),8P(15.9949),9P(15.9949)	NA	tr|A0A1L1RPW4|A0A1L1RPW4_CHICK, tr|F1NX22|F1NX22_CHICK
tr|A0A1D5PAN0|A0A1D5PAN0_CHICK	A0A1D5PAN0	A0A1D5PAN0_CHICK	PRELP	430	FALSE	FALSE	Gallus gallus	Keratocan	1:Experimental evidence at protein level	37.44	1	0.999	0	12	0	12	15	0	15	27240424	0	27240424	14C(57.0215),2C(57.0215),4C(57.0215),17C(57.0215)	NA	tr|A0A8V1A1E8|A0A8V1A1E8_CHICK, tr|A0A8V1ADW4|A0A8V1ADW4_CHICK
tr|A0A1D5PAR5|A0A1D5PAR5_CHICK	A0A1D5PAR5	A0A1D5PAR5_CHICK	TUB5A	449	FALSE	FALSE	Gallus gallus	Tubulin alpha chain	3:Protein inferred from homology	24.5	1	0.999	0	7	0	0	7	0	0	6504740	0	0	NA	NA	tr|A0A8V1A7K9|A0A8V1A7K9_CHICK, tr|A0A8V1ACK7|A0A8V1ACK7_CHICK
tr|A0A1D5PCU1|A0A1D5PCU1_CHICK	A0A1D5PCU1	A0A1D5PCU1_CHICK	SLC25A5	298	FALSE	FALSE	Gallus gallus	ADP/ATP translocase	1:Experimental evidence at protein level	10.4	1	0.999	0	3	1	3	3	1	3	9762214	1833009.2	9762214	N-term(42.0106)	NA	NA
tr|A0A1D5PE33|A0A1D5PE33_CHICK	A0A1D5PE33	A0A1D5PE33_CHICK	RAB1B	228	FALSE	FALSE	Gallus gallus	RAB1B, member RAS onco family	1:Experimental evidence at protein level	4.82	1	0.999	0	1	0	1	1	0	1	308947.97	0	308947.97	NA	NA	tr|A0A1L1RP46|A0A1L1RP46_CHICK, tr|A0A8V0Z9E9|A0A8V0Z9E9_CHICK, tr|A0A8V0Z9F3|A0A8V0Z9F3_CHICK
tr|A0A1D5PE96|A0A1D5PE96_CHICK	A0A1D5PE96	A0A1D5PE96_CHICK	PLS3	637	FALSE	FALSE	Gallus gallus	Plastin-3	1:Experimental evidence at protein level	1.41	1	0.999	0	1	0	1	1	0	1	342800.78	0	342800.78	NA	NA	NA
tr|A0A1D5PH79|A0A1D5PH79_CHICK	A0A1D5PH79	A0A1D5PH79_CHICK	LOC107049991	537	FALSE	FALSE	Gallus gallus	EH domain containing 2	4:Protein predicted	16.01	1	0.9987	0	7	7	7	7	7	7	3551545	3551545	3551545	9C(57.0215)	NA	NA
tr|A0A1D5PIZ8|A0A1D5PIZ8_CHICK	A0A1D5PIZ8	A0A1D5PIZ8_CHICK	IQGAP1	1658	FALSE	FALSE	Gallus gallus	IQ motif containing GTPase activating protein 3	1:Experimental evidence at protein level	0.72	1	0.9987	0	1	0	1	1	0	1	542717.8	0	542717.8	NA	NA	tr|A0A8V0WZC4|A0A8V0WZC4_CHICK, tr|A0A8V0X244|A0A8V0X244_CHICK
tr|A0A1D5PJI5|A0A1D5PJI5_CHICK	A0A1D5PJI5	A0A1D5PJI5_CHICK	SEPTIN11	442	FALSE	FALSE	Gallus gallus	Septin	1:Experimental evidence at protein level	2.04	1	0.999	0	1	0	0	1	0	0	655113.56	0	0	NA	NA	tr|A0A8V0XBD9|A0A8V0XBD9_CHICK, tr|A0A8V0XBE4|A0A8V0XBE4_CHICK, tr|A0A8V0XEB6|A0A8V0XEB6_CHICK, tr|A0A8V0XH26|A0A8V0XH26_CHICK, tr|A0A8V0XI47|A0A8V0XI47_CHICK, tr|A0A8V0XI52|A0A8V0XI52_CHICK
tr|A0A1D5PJY1|A0A1D5PJY1_CHICK	A0A1D5PJY1	A0A1D5PJY1_CHICK	SPTBN1	2362	FALSE	FALSE	Gallus gallus	Spectrin beta chain	1:Experimental evidence at protein level	4.15	1	0.999	0	7	0	7	7	0	7	2858741	0	2858741	NA	NA	NA
tr|A0A1D5PK05|A0A1D5PK05_CHICK	A0A1D5PK05	A0A1D5PK05_CHICK	C1QL3	255	FALSE	FALSE	Gallus gallus	Complement C1q like 3	4:Protein predicted	9.02	1	0.99	0.00214018191546	1	1	1	1	1	1	1124783.5	1124783.5	1124783.5	14P(15.9949),18K(15.9949),8P(15.9949)	NA	NA
tr|A0A1D5PKK0|A0A1D5PKK0_CHICK	A0A1D5PKK0	A0A1D5PKK0_CHICK	PYCR1	318	FALSE	FALSE	Gallus gallus	Pyrroline-5-carboxylate reductase	1:Experimental evidence at protein level	3.46	1	0.9986	0	1	1	1	1	1	1	0	0	0	NA	NA	NA
tr|A0A1D5PL38|A0A1D5PL38_CHICK	A0A1D5PL38	A0A1D5PL38_CHICK	ALDH18A1	802	FALSE	FALSE	Gallus gallus	Delta-1-pyrroline-5-carboxylate synthase	1:Experimental evidence at protein level	2.49	1	0.999	0	2	0	2	2	0	2	1413290.2	0	1413290.2	NA	NA	tr|A0A1L1RR71|A0A1L1RR71_CHICK, tr|A0A8V0X9K4|A0A8V0X9K4_CHICK, tr|A0A8V0XCA9|A0A8V0XCA9_CHICK, tr|A0A8V0XCJ1|A0A8V0XCJ1_CHICK
tr|A0A1D5PM19|A0A1D5PM19_CHICK	A0A1D5PM19	A0A1D5PM19_CHICK	MYH9	1960	FALSE	FALSE	Gallus gallus	Myosin-9	1:Experimental evidence at protein level	4.44	1	0.999	0	6	0	6	7	0	7	3739690.5	0	3739690.5	NA	NA	tr|A0A8V0YSI9|A0A8V0YSI9_CHICK
tr|A0A1D5PMT8|A0A1D5PMT8_CHICK	A0A1D5PMT8	A0A1D5PMT8_CHICK	RPLP2	115	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein P2	1:Experimental evidence at protein level	31.3	1	0.999	0	2	1	2	3	2	3	1503880.5	0	1503880.5	NA	NA	NA
tr|A0A1D5PPN9|A0A1D5PPN9_CHICK	A0A1D5PPN9	A0A1D5PPN9_CHICK	HSP90B1	795	FALSE	FALSE	Gallus gallus	Endoplasmin	1:Experimental evidence at protein level	11.32	1	0.999	0	7	0	7	7	0	7	6044588	0	6044588	NA	NA	NA
tr|A0A1D5PR40|A0A1D5PR40_CHICK	A0A1D5PR40	A0A1D5PR40_CHICK	LOC107049046	184	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein uL22	1:Experimental evidence at protein level	8.7	1	0.999	0	1	0	1	1	0	1	0	0	0	NA	NA	tr|A0A8V0Y3R0|A0A8V0Y3R0_CHICK
