Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q5ZMQ2|ACTG_CHICK	Q5ZMQ2	ACTG_CHICK	ACTG1	375	FALSE	FALSE	Gallus gallus	Actin, cytoplasmic 2	1:Experimental evidence at protein level	23.47	1	0.999	0	5	0	5	5	0	5	8396161	0	8396161	2C(57.0215),N-term(42.0106),16C(57.0215)	NA	NA
sp|Q5ZMT0|1433E_CHICK	Q5ZMT0	1433E_CHICK	YWHAE	255	FALSE	FALSE	Gallus gallus	14-3-3 protein epsilon	1:Experimental evidence at protein level	3.92	1	0.999	0	1	0	1	1	0	1	0	0	0	NA	NA	NA
sp|Q98953|S10A6_CHICK	Q98953	S10A6_CHICK	S100A6	92	FALSE	FALSE	Gallus gallus	Protein S100-A6	3:Protein inferred from homology	34.78	1	0.999	0	3	3	3	5	5	5	30324714	30324714	30324714	10M(15.9949),3P(15.9949)	NA	NA
sp|Q9I8P6|OTOR_CHICK	Q9I8P6	OTOR_CHICK	OTOR	132	FALSE	FALSE	Gallus gallus	Otoraplin	2:Experimental evidence at transcript level	12.12	1	0.999	0	2	2	2	2	2	2	1218447	1218447	1218447	2C(57.0215),7C(57.0215),3C(57.0215),8C(57.0215)	NA	NA
sp|Q9W6H0|MIME_CHICK	Q9W6H0	MIME_CHICK	OGN	294	FALSE	FALSE	Gallus gallus	Mimecan	2:Experimental evidence at transcript level	8.84	1	0.999	0	2	2	2	2	2	2	4207472	4207472	4207472	NA	NA	NA
tr|A0A146F047|A0A146F047_CHICK	A0A146F047	A0A146F047_CHICK	KRT6A	522	FALSE	FALSE	Gallus gallus	Keratin 6A	1:Experimental evidence at protein level	4.41	1	0.9966	6.2853551226e-4	2	0	0	2	0	0	2780365.8	0	0	NA	NA	tr|A0A8V0ZY77|A0A8V0ZY77_CHICK
tr|A0A1D5NV17|A0A1D5NV17_CHICK	A0A1D5NV17	A0A1D5NV17_CHICK	ACTBL2	377	FALSE	FALSE	Gallus gallus	Actin beta like 2	1:Experimental evidence at protein level	7.16	1	0.9983	0	2	0	0	2	0	0	6561078	0	0	NA	NA	NA
tr|A0A1D5P8I8|A0A1D5P8I8_CHICK	A0A1D5P8I8	A0A1D5P8I8_CHICK	COL12A1	3065	FALSE	FALSE	Gallus gallus	Collagen alpha-1(XII) chain	1:Experimental evidence at protein level	6.66	1	0.999	0	11	0	11	12	0	12	11071924	0	11071924	7C(57.0215)	NA	tr|A0A1L1RPW4|A0A1L1RPW4_CHICK, tr|F1NX22|F1NX22_CHICK
tr|A0A1D5PK05|A0A1D5PK05_CHICK	A0A1D5PK05	A0A1D5PK05_CHICK	C1QL3	255	FALSE	FALSE	Gallus gallus	Complement C1q like 3	4:Protein predicted	9.02	1	0.99	0.00214018191546	1	1	1	2	2	2	46057648	46057648	46057648	14P(15.9949),18K(15.9949),8P(15.9949)	NA	NA
tr|A0A3Q2U825|A0A3Q2U825_CHICK	A0A3Q2U825	A0A3Q2U825_CHICK	RPS28	69	FALSE	FALSE	Gallus gallus	Small ribosomal subunit protein eS28	1:Experimental evidence at protein level	17.39	1	0.999	0	1	0	1	1	0	1	714647.8	0	714647.8	NA	NA	tr|A0A8V1AGF8|A0A8V1AGF8_CHICK
tr|A0A3Q2UCR0|A0A3Q2UCR0_CHICK	A0A3Q2UCR0	A0A3Q2UCR0_CHICK	CSTF2	573	FALSE	FALSE	Gallus gallus	Cleavage stimulation factor subunit 2	1:Experimental evidence at protein level	5.41	1	0.999	0	1	0	1	1	0	1	0	0	0	10M(15.9949),6P(15.9949),9P(15.9949)	NA	tr|A0A8V0YX48|A0A8V0YX48_CHICK
tr|A0A3Q2UFV6|A0A3Q2UFV6_CHICK	A0A3Q2UFV6	A0A3Q2UFV6_CHICK	COMP	761	FALSE	FALSE	Gallus gallus	Cartilage oligomeric matrix protein	1:Experimental evidence at protein level	5.78	1	0.999	0	4	2	4	4	2	4	5307904.5	1799464.2	5307904.5	4C(57.0215),4C(57.0215)	NA	NA
tr|A0A3Q3A7M3|A0A3Q3A7M3_CHICK	A0A3Q3A7M3	A0A3Q3A7M3_CHICK	CD99	177	FALSE	FALSE	Gallus gallus	CD99 molecule (chicken D blood group)	1:Experimental evidence at protein level	9.6	1	0.999	0	1	0	1	1	0	1	4492508.5	0	4492508.5	NA	NA	NA
tr|A0A8V0X522|A0A8V0X522_CHICK	A0A8V0X522	A0A8V0X522_CHICK	LOC107050717	287	FALSE	FALSE	Gallus gallus	Calumenin	3:Protein inferred from homology	5.57	1	0.999	0	1	0	1	2	0	2	5698717.5	0	5698717.5	NA	NA	tr|A0A8V0X800|A0A8V0X800_CHICK, tr|A0A8V0XAN8|A0A8V0XAN8_CHICK
tr|A0A8V0X994|A0A8V0X994_CHICK	A0A8V0X994	A0A8V0X994_CHICK	COL1A2	1270	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	65.51	1	0.999	0	74	0	74	392	0	392	38108959000	0	38108959000	10P(15.9949),10P(15.9949),10P(15.9949),16K(15.9949),11K(15.9949),2P(15.9949),3P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),12K(15.9949),21P(15.9949),11P(15.9949),12P(15.9949),11P(15.9949),18P(15.9949),11P(15.9949),18P(15.9949),11P(15.9949),18P(15.9949),9K(15.9949),11P(15.9949),2P(15.9949),11P(15.9949),3P(15.9949),11P(15.9949),3P(15.9949),11P(15.9949),8P(15.9949),11P(15.9949),8P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),21P(15.9949),9P(15.9949),12K(15.9949),21P(15.9949),9P(15.9949),12K(15.9949),24P(15.9949),2P(15.9949),12K(15.9949),24P(15.9949),2P(15.9949),12K(15.9949),24P(15.9949),33P(15.9949),12K(15.9949),24P(15.9949),33P(15.9949),12K(15.9949),27P(15.9949),30P(15.9949),12K(15.9949),29P(15.9949),33P(15.9949),12K(15.9949),2P(15.9949),33P(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),9K(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12M(15.9949),12M(15.9949),12M(15.9949),14P(15.9949),9M(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),15M(15.9949),9P(15.9949),12P(15.9949),15M(15.9949),9P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),17P(15.9949),12P(15.9949),18K(15.9949),9K(15.9949),12P(15.9949),21K(15.9949),3P(15.9949),12P(15.9949),21P(15.9949),12P(15.9949),21P(15.9949),12P(15.9949),2P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),8M(15.9949),12P(15.9949),6P(15.9949),8M(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),13P(15.9949),13P(15.9949),19P(15.9949),13P(15.9949),19P(15.9949),13P(15.9949),19P(15.9949),22K(15.9949),13P(15.9949),19P(15.9949),22K(15.9949),13P(15.9949),22K(15.9949),13P(15.9949),7P(15.9949),13P(15.9949),7P(15.9949),14P(15.9949),14P(15.9949),21P(15.9949),14P(15.9949),21P(15.9949),3K(15.9949),14P(15.9949),21P(15.9949),3K(15.9949),14P(15.9949),24K(15.9949),14P(15.9949),24K(15.9949),14P(15.9949),24K(15.9949),3P(15.9949),14P(15.9949),24K(15.9949),5P(15.9949),14P(15.9949),24K(15.9949),5P(15.9949),14P(15.9949),29P(15.9949),3K(15.9949),14P(15.9949),5P(15.9949),15M(15.9949),2P(15.9949),9P(15.9949),15M(15.9949),9P(15.9949),15P(15.9949),15P(15.9949),17P(15.9949),6K(15.9949),15P(15.9949),18K(15.9949),9K(15.9949),15P(15.9949),18P(15.9949),15P(15.9949),18P(15.9949),15P(15.9949),18P(15.9949),6K(15.9949),15P(15.9949),18P(15.9949),6K(15.9949),15P(15.9949),18P(15.9949),6K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),8P(15.9949),15P(15.9949),26K(15.9949),8P(15.9949),15P(15.9949),26K(15.9949),8P(15.9949),15P(15.9949),26K(15.9949),9P(15.9949),15P(15.9949),26K(15.9949),9P(15.9949),15P(15.9949),3P(15.9949),15P(15.9949),3P(15.9949),17P(15.9949),18P(15.9949),17P(15.9949),21P(15.9949),17P(15.9949),21P(15.9949),17P(15.9949),9P(15.9949),17P(15.9949),9P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),21P(15.9949),18P(15.9949),21P(15.9949),18P(15.9949),21P(15.9949),9K(15.9949),18P(15.9949),21P(15.9949),9K(15.9949),18P(15.9949),26P(15.9949),18P(15.9949),26P(15.9949),18P(15.9949),29P(15.9949),18P(15.9949),2P(15.9949),18P(15.9949),30P(15.9949),18P(15.9949),30P(15.9949),9K(15.9949),18P(15.9949),5P(15.9949),18P(15.9949),8P(15.9949),18P(15.9949),9K(15.9949),18P(15.9949),9K(15.9949),19K(15.9949),28P(15.9949),31P(15.9949),19P(15.9949),19P(15.9949),19P(15.9949),22K(15.9949),6P(15.9949),20K(15.9949),24K(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20P(15.9949),20P(15.9949),20P(15.9949),21P(15.9949),20P(15.9949),21P(15.9949),3K(15.9949),20P(15.9949),21P(15.9949),3K(15.9949),20P(15.9949),24P(15.9949),30K(15.9949),20P(15.9949),29P(15.9949),20P(15.9949),8P(15.9949),20P(15.9949),9P(15.9949),20P(15.9949),9P(15.9949),21P(15.9949),21P(15.9949),21P(15.9949),27P(15.9949),30K(15.9949),21P(15.9949),27P(15.9949),30K(15.9949),21P(15.9949),29P(15.9949),3K(15.9949),21P(15.9949),29P(15.9949),3K(15.9949),21P(15.9949),2P(15.9949),21P(15.9949),2P(15.9949),21P(15.9949),3K(15.9949),8P(15.9949),21P(15.9949),8P(15.9949),21P(15.9949),9P(15.9949),21P(15.9949),9P(15.9949),21P(15.9949),9P(15.9949),24P(15.9949),27P(15.9949),30K(15.9949),24P(15.9949),27P(15.9949),30K(15.9949),24P(15.9949),2P(15.9949),24P(15.9949),2P(15.9949),6K(15.9949),24P(15.9949),2P(15.9949),6K(15.9949),24P(15.9949),33P(15.9949),26K(15.9949),9P(15.9949),26P(15.9949),3P(15.9949),26P(15.9949),9P(15.9949),26P(15.9949),9P(15.9949),27P(15.9949),30P(15.9949),27P(15.9949),3P(15.9949),6K(15.9949),28P(15.9949),30K(15.9949),29P(15.9949),29P(15.9949),29P(15.9949),2P(15.9949),29P(15.9949),32P(15.9949),29P(15.9949),6P(15.9949),9K(15.9949),29P(15.9949),9P(15.9949),29P(15.9949),9P(15.9949),2P(15.9949),2P(15.9949),2P(15.9949),3P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),9P(15.9949),2P(15.9949),9P(15.9949),30K(15.9949),30K(15.9949),6P(15.9949),7P(15.9949),30P(15.9949),33P(15.9949),9K(15.9949),31P(15.9949),37P(15.9949),40K(15.9949),36P(15.9949),39P(15.9949),38P(15.9949),3K(15.9949),3K(15.9949),3K(15.9949),6K(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),4M(15.9949),4M(15.9949),4P(15.9949),4P(15.9949),4P(15.9949),4P(15.9949),4P(15.9949),6P(15.9949),5P(15.9949),5P(15.9949),8P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),7P(15.9949),7P(15.9949),7P(15.9949),7P(15.9949),8K(15.9949),8P(15.9949),8P(15.9949),9M(15.9949),9M(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949)	NA	NA
tr|A0A8V0XEL0|A0A8V0XEL0_CHICK	A0A8V0XEL0	A0A8V0XEL0_CHICK	PIT54	508	FALSE	FALSE	Gallus gallus	Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D	1:Experimental evidence at protein level	6.1	1	0.999	0	2	2	2	2	2	2	2106191	2106191	2106191	10C(57.0215),13C(57.0215)	NA	NA
tr|A0A8V0XGL8|A0A8V0XGL8_CHICK	A0A8V0XGL8	A0A8V0XGL8_CHICK	VIM	451	FALSE	FALSE	Gallus gallus	Vimentin	1:Experimental evidence at protein level	29.93	1	0.999	0	11	0	11	12	0	12	33899832	0	33899832	7C(57.0215)	NA	NA
tr|A0A8V0XHB9|A0A8V0XHB9_CHICK	A0A8V0XHB9	A0A8V0XHB9_CHICK	NA	565	FALSE	FALSE	Gallus gallus	Ig-like domain-containing protein	1:Experimental evidence at protein level	5.49	1	0.999	0	2	0	2	3	0	3	2944058	0	2944058	4C(57.0215)	NA	tr|A0A8V0XLK0|A0A8V0XLK0_CHICK
tr|A0A8V0XIX0|A0A8V0XIX0_CHICK	A0A8V0XIX0	A0A8V0XIX0_CHICK	COL1A2	1294	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	70.71	1	0.9888	0.00261096605744	79	1	1	393	2	2	38108959000	3297965.5	3297965.5	11P(15.9949),30K(15.9949),3P(15.9949),27P(15.9949),30K(15.9949)	NA	NA
tr|A0A8V0XJ04|A0A8V0XJ04_CHICK	A0A8V0XJ04	A0A8V0XJ04_CHICK	TFG	365	FALSE	FALSE	Gallus gallus	Trafficking from ER to golgi regulator	1:Experimental evidence at protein level	6.58	1	0.999	0	1	0	1	1	0	1	374295.22	0	374295.22	NA	NA	tr|A0A8V0XT47|A0A8V0XT47_CHICK, tr|A0A8V0XT50|A0A8V0XT50_CHICK, tr|A0A8V0XVS9|A0A8V0XVS9_CHICK, tr|E1C0T1|E1C0T1_CHICK
tr|A0A8V0XJ14|A0A8V0XJ14_CHICK	A0A8V0XJ14	A0A8V0XJ14_CHICK	ALB	615	FALSE	FALSE	Gallus gallus	Albumin	1:Experimental evidence at protein level	11.06	1	0.999	0	4	0	4	4	0	4	5787210	0	5787210	16C(57.0215),3C(57.0215)	NA	NA
tr|A0A8V0XJD2|A0A8V0XJD2_CHICK	A0A8V0XJD2	A0A8V0XJD2_CHICK	PDLIM5	601	FALSE	FALSE	Gallus gallus	PDZ and LIM domain 5	1:Experimental evidence at protein level	2.66	1	0.999	0	1	0	1	1	0	1	0	0	0	N-term(42.0106)	NA	tr|A0A8V0XNV6|A0A8V0XNV6_CHICK, tr|F1NTC8|F1NTC8_CHICK
tr|A0A8V0XK94|A0A8V0XK94_CHICK	A0A8V0XK94	A0A8V0XK94_CHICK	COL1A2	1237	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	68.88	1	0.999	0	72	2	12	350	2	38	38108959000	9133484	15923763200	10P(15.9949),10P(15.9949),16P(15.9949),19K(15.9949),10P(15.9949),16P(15.9949),19K(15.9949),10P(15.9949),19K(15.9949),4P(15.9949),10P(15.9949),4P(15.9949),12P(15.9949),14P(15.9949),3P(15.9949),15P(15.9949),15P(15.9949),17P(15.9949),15P(15.9949),26K(15.9949),3P(15.9949),15P(15.9949),26K(15.9949),3P(15.9949),15P(15.9949),26K(15.9949),6P(15.9949),15P(15.9949),27P(15.9949),15P(15.9949),9P(15.9949),15P(15.9949),9P(15.9949),19K(15.9949),30K(15.9949),4M(15.9949),20P(15.9949),20P(15.9949),3P(15.9949),20P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),24P(15.9949),30P(15.9949),24P(15.9949),6P(15.9949),25P(15.9949),37P(15.9949),25P(15.9949),37P(15.9949),7K(15.9949),4P(15.9949),4P(15.9949),7K(15.9949),4P(15.9949),7K(15.9949),9P(15.9949)	NA	NA
tr|A0A8V0XLB9|A0A8V0XLB9_CHICK	A0A8V0XLB9	A0A8V0XLB9_CHICK	SOD2	223	FALSE	FALSE	Gallus gallus	Superoxide dismutase	1:Experimental evidence at protein level	6.28	1	0.999	0	1	1	1	1	1	1	423583.2	423583.2	423583.2	NA	NA	NA
tr|A0A8V0XU74|A0A8V0XU74_CHICK	A0A8V0XU74	A0A8V0XU74_CHICK	CCSER1	763	FALSE	FALSE	Gallus gallus	Coiled-coil serine rich protein 1	3:Protein inferred from homology	1.31	1	0.9726	0.00808368996671	1	1	1	1	1	1	2899368.5	2899368.5	2899368.5	10K(15.9949),5P(15.9949),6K(15.9949)	NA	NA
tr|A0A8V0Y2H5|A0A8V0Y2H5_CHICK	A0A8V0Y2H5	A0A8V0Y2H5_CHICK	LGALS1A	135	FALSE	FALSE	Gallus gallus	Galectin	1:Experimental evidence at protein level	24.44	1	0.993	0.00109829763866	2	0	0	2	0	0	4878841	0	0	NA	NA	NA
tr|A0A8V0Y726|A0A8V0Y726_CHICK	A0A8V0Y726	A0A8V0Y726_CHICK	TXNDC5	414	FALSE	FALSE	Gallus gallus	Thioredoxin domain-containing protein 5	1:Experimental evidence at protein level	4.83	1	0.999	0	2	2	2	2	2	2	2845249.5	2845249.5	2845249.5	NA	NA	NA
tr|A0A8V0Y950|A0A8V0Y950_CHICK	A0A8V0Y950	A0A8V0Y950_CHICK	COL6A3	3009	FALSE	FALSE	Gallus gallus	Collagen type VI alpha 3 chain	1:Experimental evidence at protein level	0.86	1	0.999	0	1	0	1	1	0	1	0	0	0	NA	NA	tr|A0A8V0YHJ1|A0A8V0YHJ1_CHICK, tr|A0A8V0YMB7|A0A8V0YMB7_CHICK
tr|A0A8V0YB02|A0A8V0YB02_CHICK	A0A8V0YB02	A0A8V0YB02_CHICK	LGALS1A	135	FALSE	FALSE	Gallus gallus	Galectin	1:Experimental evidence at protein level	11.11	1	0.999	0	1	0	0	1	0	0	2857878	0	0	NA	NA	NA
tr|A0A8V0YB91|A0A8V0YB91_CHICK	A0A8V0YB91	A0A8V0YB91_CHICK	TPM2	284	FALSE	FALSE	Gallus gallus	Tropomyosin 2	1:Experimental evidence at protein level	3.87	1	0.9908	0.00161899622234	1	0	0	1	0	0	2239520.5	0	0	NA	NA	NA
tr|A0A8V0YDK0|A0A8V0YDK0_CHICK	A0A8V0YDK0	A0A8V0YDK0_CHICK	CAST	771	FALSE	FALSE	Gallus gallus	Calpastatin	1:Experimental evidence at protein level	2.72	1	0.999	0	1	0	1	1	0	1	2026767.1	0	2026767.1	NA	NA	NA
tr|A0A8V0YFX2|A0A8V0YFX2_CHICK	A0A8V0YFX2	A0A8V0YFX2_CHICK	TPM2	248	FALSE	FALSE	Gallus gallus	Tropomyosin 2	1:Experimental evidence at protein level	4.44	1	0.9989	0	1	0	0	1	0	0	2239520.5	0	0	NA	NA	NA
tr|A0A8V0YI39|A0A8V0YI39_CHICK	A0A8V0YI39	A0A8V0YI39_CHICK	SPINK5	517	FALSE	FALSE	Gallus gallus	Serine peptidase inhibitor, Kazal type 5	1:Experimental evidence at protein level	2.71	1	0.999	0	1	0	1	1	0	1	829963.94	0	829963.94	6C(57.0215)	NA	tr|A0A8V0YW85|A0A8V0YW85_CHICK
tr|A0A8V0YIB0|A0A8V0YIB0_CHICK	A0A8V0YIB0	A0A8V0YIB0_CHICK	NA	272	FALSE	FALSE	Gallus gallus	VWFC domain-containing protein	1:Experimental evidence at protein level	7.35	1	0.999	0	1	1	1	2	2	2	15481815	15481815	15481815	11P(15.9949),11P(15.9949)	NA	NA
tr|A0A8V0YIC4|A0A8V0YIC4_CHICK	A0A8V0YIC4	A0A8V0YIC4_CHICK	COL5A2	1058	FALSE	FALSE	Gallus gallus	Collagen type V alpha 2 chain	1:Experimental evidence at protein level	16.54	1	0.9989	0	10	10	10	17	17	17	2487636990	2487636990	2487636990	10P(15.9949),21K(15.9949),4P(15.9949),12K(15.9949),27P(15.9949),33P(15.9949),12P(15.9949),13P(15.9949),12P(15.9949),6P(15.9949),13P(15.9949),13P(15.9949),7P(15.9949),15P(15.9949),21P(15.9949),15P(15.9949),21P(15.9949),27P(15.9949),2M(15.9949),33P(15.9949),3P(15.9949),3P(15.9949),4P(15.9949),3P(15.9949),9P(15.9949),6P(15.9949),8P(15.9949),9P(15.9949)	NA	NA
tr|A0A8V0YIZ7|A0A8V0YIZ7_CHICK	A0A8V0YIZ7	A0A8V0YIZ7_CHICK	COL3A1	1340	FALSE	FALSE	Gallus gallus	Collagen type III alpha 1 chain	1:Experimental evidence at protein level	26.42	1	0.9985	0	26	1	1	43	1	1	11035101200	0	0	15P(15.9949),5P(15.9949)	NA	NA
tr|A0A8V0YMS3|A0A8V0YMS3_CHICK	A0A8V0YMS3	A0A8V0YMS3_CHICK	ANXA1	342	FALSE	FALSE	Gallus gallus	Annexin	1:Experimental evidence at protein level	2.34	1	0.999	0	1	0	1	1	0	1	476670.72	0	476670.72	N-term(42.0106)	NA	NA
tr|A0A8V0YMY3|A0A8V0YMY3_CHICK	A0A8V0YMY3	A0A8V0YMY3_CHICK	COL4A1	1592	FALSE	FALSE	Gallus gallus	Collagen type IV alpha 1 chain	1:Experimental evidence at protein level	1.07	1	0.9935	0.00109829763866	1	0	1	1	0	1	0	0	0	3P(15.9949)	NA	NA
tr|A0A8V0YP03|A0A8V0YP03_CHICK	A0A8V0YP03	A0A8V0YP03_CHICK	TGFBI	677	FALSE	FALSE	Gallus gallus	Transforming growth factor-beta-induced protein ig-h3	1:Experimental evidence at protein level	12.26	1	0.999	0	5	0	5	6	0	6	7636709.5	0	7636709.5	NA	NA	NA
tr|A0A8V0YQR8|A0A8V0YQR8_CHICK	A0A8V0YQR8	A0A8V0YQR8_CHICK	COL3A1	1433	FALSE	FALSE	Gallus gallus	Collagen type III alpha 1 chain	1:Experimental evidence at protein level	26.38	1	0.999	0	26	0	9	43	0	12	10414323700	0	142584528	12P(15.9949),6P(15.9949),15P(15.9949),6P(15.9949),17K(15.9949),6P(15.9949),9P(15.9949),17K(15.9949),6P(15.9949),9P(15.9949),17K(15.9949),6P(15.9949),9P(15.9949),3P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),9K(15.9949),3P(15.9949),6P(15.9949),9K(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),9P(15.9949)	NA	NA
tr|A0A8V0Z0N7|A0A8V0Z0N7_CHICK	A0A8V0Z0N7	A0A8V0Z0N7_CHICK	PPIA	154	FALSE	FALSE	Gallus gallus	Peptidyl-prolyl cis-trans isomerase	1:Experimental evidence at protein level	9.09	1	0.9989	0	1	0	0	1	0	0	469482.94	0	0	NA	NA	NA
tr|A0A8V0Z7R9|A0A8V0Z7R9_CHICK	A0A8V0Z7R9	A0A8V0Z7R9_CHICK	ENO1	445	FALSE	FALSE	Gallus gallus	phosphopyruvate hydratase	1:Experimental evidence at protein level	4.49	1	0.999	0	1	0	1	1	0	1	1745544.4	0	1745544.4	NA	NA	NA
tr|A0A8V0Z8S8|A0A8V0Z8S8_CHICK	A0A8V0Z8S8	A0A8V0Z8S8_CHICK	RRBP1	997	FALSE	FALSE	Gallus gallus	Ribosome binding protein 1	1:Experimental evidence at protein level	1.1	1	0.999	0	1	0	1	1	0	1	904885.9	0	904885.9	NA	NA	NA
tr|A0A8V0ZI10|A0A8V0ZI10_CHICK	A0A8V0ZI10	A0A8V0ZI10_CHICK	ACTG1L	297	FALSE	FALSE	Gallus gallus	Actin gamma 1 like	1:Experimental evidence at protein level	23.91	1	0.9955	0.00109829763866	4	0	0	4	0	0	8396161	0	0	NA	NA	NA
tr|A0A8V0ZIT5|A0A8V0ZIT5_CHICK	A0A8V0ZIT5	A0A8V0ZIT5_CHICK	AHNAK2	6687	FALSE	FALSE	Gallus gallus	AHNAK nucleoprotein 2	1:Experimental evidence at protein level	9.9	1	0.999	0	3	3	3	3	3	3	3973667	3973667	3973667	NA	NA	NA
tr|A0A8V0ZME5|A0A8V0ZME5_CHICK	A0A8V0ZME5	A0A8V0ZME5_CHICK	PTMS	170	FALSE	FALSE	Gallus gallus	Parathymosin	4:Protein predicted	7.06	1	0.9987	0	1	1	1	1	1	1	8708616	8708616	8708616	NA	NA	NA
tr|A0A8V0ZQC1|A0A8V0ZQC1_CHICK	A0A8V0ZQC1	A0A8V0ZQC1_CHICK	KRT8	476	FALSE	FALSE	Gallus gallus	Keratin, type II cytoskeletal 8	1:Experimental evidence at protein level	4.83	1	0.9799	0.00540806293019	2	0	0	2	0	0	4931136	0	0	NA	NA	tr|A0A8V0ZVJ8|A0A8V0ZVJ8_CHICK, tr|A0A8V0ZZA1|A0A8V0ZZA1_CHICK, tr|A0A8V1A2Z8|A0A8V1A2Z8_CHICK
tr|A0A8V0ZSC8|A0A8V0ZSC8_CHICK	A0A8V0ZSC8	A0A8V0ZSC8_CHICK	NUCB2	424	FALSE	FALSE	Gallus gallus	Nucleobindin 2	1:Experimental evidence at protein level	8.73	1	0.999	0	3	0	3	3	0	3	4491031.5	0	4491031.5	NA	NA	tr|A0A8V0ZSE1|A0A8V0ZSE1_CHICK, tr|A0A8V0ZUD1|A0A8V0ZUD1_CHICK, tr|F1NGB1|F1NGB1_CHICK
tr|A0A8V0ZUP2|A0A8V0ZUP2_CHICK	A0A8V0ZUP2	A0A8V0ZUP2_CHICK	COL11A1	1735	FALSE	FALSE	Gallus gallus	Collagen type XI alpha 1 chain	4:Protein predicted	5.42	1	0.999	0	6	0	6	8	0	8	98339832	0	98339832	13P(15.9949),3P(15.9949),4P(15.9949),6P(15.9949),6P(15.9949),9P(15.9949),7K(15.9949),7K(15.9949)	NA	NA
tr|A0A8V0ZW02|A0A8V0ZW02_CHICK	A0A8V0ZW02	A0A8V0ZW02_CHICK	KRT75L4	688	FALSE	FALSE	Gallus gallus	IF rod domain-containing protein	3:Protein inferred from homology	1.6	1	0.9924	0.00109829763866	1	0	0	1	0	0	0	0	0	NA	NA	NA
