Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P24367|PPIB_CHICK	P24367	PPIB_CHICK	PPIB	207	FALSE	FALSE	Gallus gallus	Peptidyl-prolyl cis-trans isomerase B	2:Experimental evidence at transcript level	6.28	1	0.999	0	1	0	1	1	0	1	767676.06	0	767676.06	NA	NA	NA
sp|P24479|S10AB_CHICK	P24479	S10AB_CHICK	S100A11	101	FALSE	FALSE	Gallus gallus	Protein S100-A11	1:Experimental evidence at protein level	22.77	1	0.9986	0	2	0	2	2	0	2	3092195.8	0	3092195.8	1C(57.0215)	NA	tr|A0A8V1ACT3|A0A8V1ACT3_CHICK
sp|P27731|TTHY_CHICK	P27731	TTHY_CHICK	TTR	150	FALSE	FALSE	Gallus gallus	Transthyretin	1:Experimental evidence at protein level	15.33	1	0.999	0	2	0	2	2	0	2	15221551	0	15221551	NA	NA	tr|A0A1I7Q422|A0A1I7Q422_CHICK
sp|P28675|PGS2_CHICK	P28675	PGS2_CHICK	DCN	357	FALSE	FALSE	Gallus gallus	Decorin	1:Experimental evidence at protein level	45.94	1	0.999	0	14	0	14	38	0	38	326701184	0	326701184	10C(57.0215),10C(57.0215),15K(15.9949),18K(15.9949),3P(15.9949),4C(57.0215)	NA	tr|A0A1L1RX77|A0A1L1RX77_CHICK
sp|P47826|RLA0_CHICK	P47826	RLA0_CHICK	RPLP0	316	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein uL10	1:Experimental evidence at protein level	3.8	1	0.999	0	1	0	1	1	0	1	299293.88	0	299293.88	NA	NA	tr|A0A8V0ZQJ3|A0A8V0ZQJ3_CHICK
sp|P50890|RSSA_CHICK	P50890	RSSA_CHICK	RPSA	296	FALSE	FALSE	Gallus gallus	Small ribosomal subunit protein uS2	1:Experimental evidence at protein level	5.74	1	0.999	0	1	1	1	1	1	1	355030.25	355030.25	355030.25	NA	NA	NA
sp|P51887|FMOD_CHICK	P51887	FMOD_CHICK	FMOD	380	FALSE	FALSE	Gallus gallus	Fibromodulin	2:Experimental evidence at transcript level	13.16	1	0.9989	0	5	0	5	6	0	6	173022112	0	173022112	10C(57.0215)	NA	tr|A0A1D5NTY7|A0A1D5NTY7_CHICK, tr|A0A8V1A6G5|A0A8V1A6G5_CHICK
sp|P60706|ACTB_CHICK	P60706	ACTB_CHICK	ACTB	375	FALSE	FALSE	Gallus gallus	Actin, cytoplasmic 1	1:Experimental evidence at protein level	12	1	0.999	0	3	0	0	5	0	0	29701388	0	0	NA	NA	NA
sp|P62149|CALM_CHICK	P62149	CALM_CHICK	CALM	149	FALSE	FALSE	Gallus gallus	Calmodulin	1:Experimental evidence at protein level	24.83	1	0.999	0	3	0	3	7	0	7	54426920	0	54426920	N-term(42.0106),N-term(42.0106)	NA	tr|A0A8V0ZCJ0|A0A8V0ZCJ0_CHICK
sp|P62801|H4_CHICK	P62801	H4_CHICK	H4-I	103	FALSE	FALSE	Gallus gallus	Histone H4	1:Experimental evidence at protein level	24.27	1	0.999	0	3	0	3	3	0	3	6213762	0	6213762	NA	NA	sp|P70081|H48_CHICK
sp|P68034|ACTC_CHICK	P68034	ACTC_CHICK	ACTC1	377	FALSE	FALSE	Gallus gallus	Actin, alpha cardiac muscle 1	3:Protein inferred from homology	7.16	1	0.999	0	2	0	0	4	0	0	15178386	0	0	NA	NA	tr|A0A8V0XLI0|A0A8V0XLI0_CHICK
sp|P81021|VIGLN_CHICK	P81021	VIGLN_CHICK	HDLBP	1270	FALSE	FALSE	Gallus gallus	Vigilin	2:Experimental evidence at transcript level	1.18	1	0.999	0	1	0	1	1	0	1	941382.7	0	941382.7	N-term(42.0106)	NA	tr|E1C3A9|E1C3A9_CHICK
sp|Q5F3W6|1433G_CHICK	Q5F3W6	1433G_CHICK	YWHAG	247	FALSE	FALSE	Gallus gallus	14-3-3 protein gamma	1:Experimental evidence at protein level	7.29	1	0.999	0	2	0	0	2	0	0	5000319	0	0	NA	NA	tr|F1NMY1|F1NMY1_CHICK
sp|Q5ZKC9|1433Z_CHICK	Q5ZKC9	1433Z_CHICK	YWHAZ	245	FALSE	FALSE	Gallus gallus	14-3-3 protein zeta	2:Experimental evidence at transcript level	7.35	1	0.999	0	2	0	0	2	0	0	5000319	0	0	NA	NA	tr|A0A8V0YJ41|A0A8V0YJ41_CHICK
sp|Q5ZLN1|PGAM1_CHICK	Q5ZLN1	PGAM1_CHICK	PGAM1	254	FALSE	FALSE	Gallus gallus	Phosphoglycerate mutase 1	1:Experimental evidence at protein level	5.51	1	0.999	0	1	0	1	1	0	1	931229.75	0	931229.75	NA	NA	NA
sp|Q5ZLQ6|1433B_CHICK	Q5ZLQ6	1433B_CHICK	YWHAB	244	FALSE	FALSE	Gallus gallus	14-3-3 protein beta/alpha	2:Experimental evidence at transcript level	7.38	1	0.999	0	2	0	0	2	0	0	5000319	0	0	NA	NA	NA
sp|Q5ZMD1|1433T_CHICK	Q5ZMD1	1433T_CHICK	YWHAQ	245	FALSE	FALSE	Gallus gallus	14-3-3 protein theta	1:Experimental evidence at protein level	7.35	1	0.999	0	2	0	0	2	0	0	5000319	0	0	NA	NA	tr|A0A8V0XKF3|A0A8V0XKF3_CHICK
sp|Q5ZMQ2|ACTG_CHICK	Q5ZMQ2	ACTG_CHICK	ACTG1	375	FALSE	FALSE	Gallus gallus	Actin, cytoplasmic 2	1:Experimental evidence at protein level	12	1	0.999	0	3	0	3	5	0	5	29701388	0	29701388	NA	NA	NA
sp|Q5ZMT0|1433E_CHICK	Q5ZMT0	1433E_CHICK	YWHAE	255	FALSE	FALSE	Gallus gallus	14-3-3 protein epsilon	1:Experimental evidence at protein level	7.06	1	0.999	0	2	0	2	2	0	2	5000319	0	5000319	NA	NA	NA
sp|Q8JG64|PDIA3_CHICK	Q8JG64	PDIA3_CHICK	PDIA3	505	FALSE	FALSE	Gallus gallus	Protein disulfide-isomerase A3	2:Experimental evidence at transcript level	1.98	1	0.999	0	1	0	1	1	0	1	1062575.1	0	1062575.1	NA	NA	NA
sp|Q90593|BIP_CHICK	Q90593	BIP_CHICK	HSPA5	652	FALSE	FALSE	Gallus gallus	Endoplasmic reticulum chaperone BiP	1:Experimental evidence at protein level	3.07	1	0.999	0	2	2	2	2	2	2	2199957.5	2199957.5	2199957.5	NA	NA	NA
sp|Q98953|S10A6_CHICK	Q98953	S10A6_CHICK	S100A6	92	FALSE	FALSE	Gallus gallus	Protein S100-A6	3:Protein inferred from homology	16.3	1	0.999	0	1	1	1	2	2	2	2693314.2	2693314.2	2693314.2	NA	NA	NA
sp|Q9I8P6|OTOR_CHICK	Q9I8P6	OTOR_CHICK	OTOR	132	FALSE	FALSE	Gallus gallus	Otoraplin	2:Experimental evidence at transcript level	11.36	1	0.999	0	1	1	1	1	1	1	4336277	4336277	4336277	2C(57.0215),7C(57.0215),2C(57.0215),7C(57.0215)	NA	NA
sp|Q9W6H0|MIME_CHICK	Q9W6H0	MIME_CHICK	OGN	294	FALSE	FALSE	Gallus gallus	Mimecan	2:Experimental evidence at transcript level	19.05	1	0.999	0	5	5	5	6	6	6	31952480	31952480	31952480	NA	NA	NA
tr|A0A1D5NV17|A0A1D5NV17_CHICK	A0A1D5NV17	A0A1D5NV17_CHICK	ACTBL2	377	FALSE	FALSE	Gallus gallus	Actin beta like 2	1:Experimental evidence at protein level	7.16	1	0.9983	0	2	0	0	4	0	0	15178386	0	0	NA	NA	NA
tr|A0A1D5NYK7|A0A1D5NYK7_CHICK	A0A1D5NYK7	A0A1D5NYK7_CHICK	MSN	580	FALSE	FALSE	Gallus gallus	Moesin	1:Experimental evidence at protein level	2.59	1	0.999	0	1	0	1	2	0	2	1922967.4	0	1922967.4	NA	NA	tr|A0A8V0YJQ0|A0A8V0YJQ0_CHICK, tr|A0A8V0YR32|A0A8V0YR32_CHICK, tr|A0A8V0YR37|A0A8V0YR37_CHICK
tr|A0A1D5P8I8|A0A1D5P8I8_CHICK	A0A1D5P8I8	A0A1D5P8I8_CHICK	COL12A1	3065	FALSE	FALSE	Gallus gallus	Collagen alpha-1(XII) chain	1:Experimental evidence at protein level	10.86	1	0.999	0	24	0	24	29	0	29	21527504	0	21527504	13C(57.0215),2M(15.9949),2M(15.9949),5C(57.0215),7C(57.0215)	NA	tr|A0A1L1RPW4|A0A1L1RPW4_CHICK, tr|F1NX22|F1NX22_CHICK
tr|A0A1D5PLH7|A0A1D5PLH7_CHICK	A0A1D5PLH7	A0A1D5PLH7_CHICK	PRDX4	265	FALSE	FALSE	Gallus gallus	thioredoxin-dependent peroxiredoxin	1:Experimental evidence at protein level	12.45	1	0.999	0	4	0	3	5	0	4	7530633	0	6316639.5	NA	NA	NA
tr|A0A1D5PM19|A0A1D5PM19_CHICK	A0A1D5PM19	A0A1D5PM19_CHICK	MYH9	1960	FALSE	FALSE	Gallus gallus	Myosin-9	1:Experimental evidence at protein level	0.56	1	0.999	0	1	0	1	1	0	1	1737849.5	0	1737849.5	NA	NA	tr|A0A8V0YSI9|A0A8V0YSI9_CHICK
tr|A0A1D5PMT8|A0A1D5PMT8_CHICK	A0A1D5PMT8	A0A1D5PMT8_CHICK	RPLP2	115	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein P2	1:Experimental evidence at protein level	16.52	1	0.999	0	1	1	1	1	1	1	242065.77	242065.77	242065.77	NA	NA	NA
tr|A0A3Q2U321|A0A3Q2U321_CHICK	A0A3Q2U321	A0A3Q2U321_CHICK	POSTN	857	FALSE	FALSE	Gallus gallus	Periostin	1:Experimental evidence at protein level	1.52	1	0.999	0	1	0	1	1	0	1	1217365.2	0	1217365.2	NA	NA	NA
tr|A0A3Q2U825|A0A3Q2U825_CHICK	A0A3Q2U825	A0A3Q2U825_CHICK	RPS28	69	FALSE	FALSE	Gallus gallus	Small ribosomal subunit protein eS28	1:Experimental evidence at protein level	17.39	1	0.999	0	1	0	1	1	0	1	1520285.2	0	1520285.2	NA	NA	tr|A0A8V1AGF8|A0A8V1AGF8_CHICK
tr|A0A3Q2UFV6|A0A3Q2UFV6_CHICK	A0A3Q2UFV6	A0A3Q2UFV6_CHICK	COMP	761	FALSE	FALSE	Gallus gallus	Cartilage oligomeric matrix protein	1:Experimental evidence at protein level	18.79	1	0.999	0	9	2	9	16	2	16	23040004	10599941	23040004	12C(57.0215),1C(57.0215),6C(57.0215),12C(57.0215),1C(57.0215),6C(57.0215),12M(15.9949),1C(57.0215),4C(57.0215),4C(57.0215),4C(57.0215),4C(57.0215),5P(15.9949),5C(57.0215),5C(57.0215),6C(57.0215),9C(57.0215),6C(57.0215),9C(57.0215)	NA	NA
tr|A0A8V0X522|A0A8V0X522_CHICK	A0A8V0X522	A0A8V0X522_CHICK	LOC107050717	287	FALSE	FALSE	Gallus gallus	Calumenin	3:Protein inferred from homology	12.89	1	0.999	0	3	0	3	5	0	5	22892688	0	22892688	NA	NA	tr|A0A8V0X800|A0A8V0X800_CHICK, tr|A0A8V0XAN8|A0A8V0XAN8_CHICK
tr|A0A8V0X5E2|A0A8V0X5E2_CHICK	A0A8V0X5E2	A0A8V0X5E2_CHICK	ALDOA	335	FALSE	FALSE	Gallus gallus	Fructose-bisphosphate aldolase	1:Experimental evidence at protein level	3.58	1	0.999	0	1	0	1	1	0	1	3963647.5	0	3963647.5	NA	NA	tr|A0A8V0X7G1|A0A8V0X7G1_CHICK, tr|A0A8V0X7U8|A0A8V0X7U8_CHICK
tr|A0A8V0X980|A0A8V0X980_CHICK	A0A8V0X980	A0A8V0X980_CHICK	CALR	419	FALSE	FALSE	Gallus gallus	Calreticulin	1:Experimental evidence at protein level	6.92	1	0.999	0	2	2	2	4	4	4	8194923	8194923	8194923	NA	NA	NA
tr|A0A8V0X994|A0A8V0X994_CHICK	A0A8V0X994	A0A8V0X994_CHICK	COL1A2	1270	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	59.84	1	0.999	0	70	0	70	355	0	355	22217257000	0	22217257000	10P(15.9949),10P(15.9949),10P(15.9949),13P(15.9949),9K(15.9949),10P(15.9949),13P(15.9949),9K(15.9949),10P(15.9949),13P(15.9949),9K(15.9949),10P(15.9949),13P(15.9949),9K(15.9949),10P(15.9949),16K(15.9949),11K(15.9949),18P(15.9949),2P(15.9949),11K(15.9949),3P(15.9949),11K(15.9949),3P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),18P(15.9949),11P(15.9949),18P(15.9949),11P(15.9949),18P(15.9949),11P(15.9949),2P(15.9949),11P(15.9949),3P(15.9949),11P(15.9949),8P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),15P(15.9949),33P(15.9949),12K(15.9949),21P(15.9949),24K(15.9949),12K(15.9949),24P(15.9949),33P(15.9949),12K(15.9949),24P(15.9949),33P(15.9949),12K(15.9949),29P(15.9949),33P(15.9949),12K(15.9949),29P(15.9949),33P(15.9949),12K(15.9949),33P(15.9949),6P(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),8P(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),8K(15.9949),12K(15.9949),8K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12M(15.9949),12M(15.9949),12M(15.9949),6P(15.9949),12M(15.9949),8P(15.9949),12M(15.9949),9M(15.9949),12M(15.9949),9M(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),13P(15.9949),30K(15.9949),12P(15.9949),21P(15.9949),12P(15.9949),21P(15.9949),12P(15.9949),2P(15.9949),12P(15.9949),5P(15.9949),8M(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),8M(15.9949),12P(15.9949),6P(15.9949),8M(15.9949),12P(15.9949),8M(15.9949),12P(15.9949),9P(15.9949),13P(15.9949),19P(15.9949),13P(15.9949),19P(15.9949),13P(15.9949),19P(15.9949),22K(15.9949),13P(15.9949),19P(15.9949),22K(15.9949),13P(15.9949),7P(15.9949),13P(15.9949),7P(15.9949),9K(15.9949),13P(15.9949),7P(15.9949),9K(15.9949),13P(15.9949),7P(15.9949),9K(15.9949),14P(15.9949),14P(15.9949),14P(15.9949),18P(15.9949),6K(15.9949),14P(15.9949),21P(15.9949),3K(15.9949),14P(15.9949),21P(15.9949),3K(15.9949),14P(15.9949),24K(15.9949),14P(15.9949),24K(15.9949),14P(15.9949),9P(15.9949),14P(15.9949),9P(15.9949),15P(15.9949),18P(15.9949),15P(15.9949),18P(15.9949),15P(15.9949),18P(15.9949),21K(15.9949),15P(15.9949),18P(15.9949),6K(15.9949),15P(15.9949),18P(15.9949),6K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),26K(15.9949),9P(15.9949),15P(15.9949),26K(15.9949),9P(15.9949),15P(15.9949),3P(15.9949),15P(15.9949),3P(15.9949),17P(15.9949),18P(15.9949),17P(15.9949),18P(15.9949),6K(15.9949),17P(15.9949),9P(15.9949),18K(15.9949),27P(15.9949),30P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),21K(15.9949),4P(15.9949),18P(15.9949),21P(15.9949),18P(15.9949),21P(15.9949),24M(15.9949),18P(15.9949),21P(15.9949),9K(15.9949),18P(15.9949),21P(15.9949),9K(15.9949),18P(15.9949),24P(15.9949),18P(15.9949),26P(15.9949),18P(15.9949),26P(15.9949),18P(15.9949),2P(15.9949),18P(15.9949),2P(15.9949),18P(15.9949),36P(15.9949),38M(15.9949),18P(15.9949),5P(15.9949),9K(15.9949),18P(15.9949),8P(15.9949),18P(15.9949),9P(15.9949),19C(57.0215),19P(15.9949),19P(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20P(15.9949),20P(15.9949),20P(15.9949),21P(15.9949),3K(15.9949),20P(15.9949),21P(15.9949),3K(15.9949),20P(15.9949),27P(15.9949),30K(15.9949),21K(15.9949),3P(15.9949),4P(15.9949),21P(15.9949),22K(15.9949),6P(15.9949),21P(15.9949),24K(15.9949),21P(15.9949),24K(15.9949),3P(15.9949),21P(15.9949),24K(15.9949),3P(15.9949),21P(15.9949),27P(15.9949),30K(15.9949),21P(15.9949),27P(15.9949),30K(15.9949),21P(15.9949),27P(15.9949),30K(15.9949),21P(15.9949),29P(15.9949),3K(15.9949),21P(15.9949),29P(15.9949),3K(15.9949),21P(15.9949),2P(15.9949),21P(15.9949),2P(15.9949),21P(15.9949),2P(15.9949),3K(15.9949),21P(15.9949),32P(15.9949),3K(15.9949),21P(15.9949),3K(15.9949),8P(15.9949),21P(15.9949),8P(15.9949),21P(15.9949),8P(15.9949),24K(15.9949),24P(15.9949),26P(15.9949),24P(15.9949),27P(15.9949),30K(15.9949),24P(15.9949),27P(15.9949),30K(15.9949),24P(15.9949),29P(15.9949),24P(15.9949),2P(15.9949),6K(15.9949),24P(15.9949),2P(15.9949),6K(15.9949),24P(15.9949),32P(15.9949),3K(15.9949),24P(15.9949),3P(15.9949),26P(15.9949),29P(15.9949),26P(15.9949),6P(15.9949),9M(15.9949),27P(15.9949),27P(15.9949),30K(15.9949),27P(15.9949),30P(15.9949),28P(15.9949),30K(15.9949),6P(15.9949),29P(15.9949),2P(15.9949),29P(15.9949),2P(15.9949),3K(15.9949),29P(15.9949),33P(15.9949),2P(15.9949),3P(15.9949),2P(15.9949),3P(15.9949),2P(15.9949),6P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),9P(15.9949),30K(15.9949),30K(15.9949),36P(15.9949),6P(15.9949),30K(15.9949),6P(15.9949),30K(15.9949),6P(15.9949),7P(15.9949),31P(15.9949),37P(15.9949),40K(15.9949),33P(15.9949),6P(15.9949),38P(15.9949),3K(15.9949),3K(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),42M(15.9949),6P(15.9949),4M(15.9949),4M(15.9949),4P(15.9949),4P(15.9949),5P(15.9949),5P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),9P(15.9949),6P(15.9949),9P(15.9949),7P(15.9949),7P(15.9949),8P(15.9949),8P(15.9949),8P(15.9949),8P(15.9949),9M(15.9949),9M(15.9949),9M(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949)	NA	NA
tr|A0A8V0X997|A0A8V0X997_CHICK	A0A8V0X997	A0A8V0X997_CHICK	NA	456	FALSE	FALSE	Gallus gallus	Hemopexin	1:Experimental evidence at protein level	18.42	1	0.999	0	6	6	6	6	6	6	13562046	13562046	13562046	10C(57.0215),3C(57.0215),7C(57.0215)	NA	NA
tr|A0A8V0XB48|A0A8V0XB48_CHICK	A0A8V0XB48	A0A8V0XB48_CHICK	COL28A1	1133	FALSE	FALSE	Gallus gallus	Collagen alpha-1(XXVIII) chain	3:Protein inferred from homology	1.5	1	0.9838	0.00501756146513	1	0	1	1	0	1	67581656	0	67581656	13P(15.9949),17K(15.9949),3P(15.9949)	NA	tr|A0A8V0XF70|A0A8V0XF70_CHICK, tr|A0A8V0XKN5|A0A8V0XKN5_CHICK
tr|A0A8V0XCV1|A0A8V0XCV1_CHICK	A0A8V0XCV1	A0A8V0XCV1_CHICK	PRDX4	281	FALSE	FALSE	Gallus gallus	thioredoxin-dependent peroxiredoxin	1:Experimental evidence at protein level	11.74	1	0.999	0	4	0	0	5	0	0	7530633	0	0	NA	NA	NA
tr|A0A8V0XEL0|A0A8V0XEL0_CHICK	A0A8V0XEL0	A0A8V0XEL0_CHICK	PIT54	508	FALSE	FALSE	Gallus gallus	Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D	1:Experimental evidence at protein level	9.06	1	0.999	0	3	3	3	4	4	4	10756177	10756177	10756177	10C(57.0215),13C(57.0215),4C(57.0215)	NA	NA
tr|A0A8V0XGL8|A0A8V0XGL8_CHICK	A0A8V0XGL8	A0A8V0XGL8_CHICK	VIM	451	FALSE	FALSE	Gallus gallus	Vimentin	1:Experimental evidence at protein level	35.48	1	0.999	0	14	0	14	21	0	21	104828352	0	104828352	1M(15.9949),2M(15.9949),2M(15.9949),3M(15.9949),3M(15.9949),7C(57.0215)	NA	NA
tr|A0A8V0XHB9|A0A8V0XHB9_CHICK	A0A8V0XHB9	A0A8V0XHB9_CHICK	NA	565	FALSE	FALSE	Gallus gallus	Ig-like domain-containing protein	1:Experimental evidence at protein level	5.49	1	0.999	0	2	0	2	3	0	3	9024067	0	9024067	4C(57.0215)	NA	tr|A0A8V0XLK0|A0A8V0XLK0_CHICK
tr|A0A8V0XIX0|A0A8V0XIX0_CHICK	A0A8V0XIX0	A0A8V0XIX0_CHICK	COL1A2	1294	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	62.13	1	0.9888	0.00261096605744	74	1	1	359	1	1	22217257000	0	0	21P(15.9949),27P(15.9949),30K(15.9949)	NA	NA
tr|A0A8V0XJ14|A0A8V0XJ14_CHICK	A0A8V0XJ14	A0A8V0XJ14_CHICK	ALB	615	FALSE	FALSE	Gallus gallus	Albumin	1:Experimental evidence at protein level	35.28	1	0.999	0	16	0	16	21	0	21	20185432	0	20185432	10C(57.0215),1C(57.0215),23C(57.0215),11C(57.0215),12C(57.0215),12K(15.9949),3C(57.0215),5M(15.9949),16C(57.0215),1M(15.9949),3C(57.0215),16C(57.0215),3C(57.0215),5C(57.0215),7C(57.0215),7C(57.0215)	NA	NA
tr|A0A8V0XK94|A0A8V0XK94_CHICK	A0A8V0XK94	A0A8V0XK94_CHICK	COL1A2	1237	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	60.39	1	0.999	0	69	2	11	327	2	33	22217257000	2365730.8	6726078000	10P(15.9949),16P(15.9949),19K(15.9949),10P(15.9949),19K(15.9949),4P(15.9949),10P(15.9949),19K(15.9949),9P(15.9949),10P(15.9949),4P(15.9949),12P(15.9949),15P(15.9949),26K(15.9949),3P(15.9949),15P(15.9949),26K(15.9949),3P(15.9949),15P(15.9949),26K(15.9949),3P(15.9949),15P(15.9949),26K(15.9949),6P(15.9949),15P(15.9949),27P(15.9949),15P(15.9949),9P(15.9949),15P(15.9949),9P(15.9949),16P(15.9949),19K(15.9949),9P(15.9949),17P(15.9949),6P(15.9949),19K(15.9949),31P(15.9949),6P(15.9949),20P(15.9949),3P(15.9949),21P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),24P(15.9949),26K(15.9949),3P(15.9949),6P(15.9949),27P(15.9949),27P(15.9949),4P(15.9949),7K(15.9949),4P(15.9949),7K(15.9949)	NA	NA
tr|A0A8V0XU74|A0A8V0XU74_CHICK	A0A8V0XU74	A0A8V0XU74_CHICK	CCSER1	763	FALSE	FALSE	Gallus gallus	Coiled-coil serine rich protein 1	3:Protein inferred from homology	1.31	1	0.9726	0.00808368996671	1	1	1	1	1	1	2672607	2672607	2672607	10K(15.9949),5P(15.9949),6K(15.9949)	NA	NA
tr|A0A8V0Y0F3|A0A8V0Y0F3_CHICK	A0A8V0Y0F3	A0A8V0Y0F3_CHICK	EMILIN1	788	FALSE	FALSE	Gallus gallus	Elastin microfibril interfacer 1	4:Protein predicted	3.55	1	0.9986	0	2	2	2	3	3	3	1466718.6	1466718.6	1466718.6	5C(57.0215),5C(57.0215)	NA	NA
tr|A0A8V0Y5A6|A0A8V0Y5A6_CHICK	A0A8V0Y5A6	A0A8V0Y5A6_CHICK	ACTN4	904	FALSE	FALSE	Gallus gallus	Actinin, alpha 4	1:Experimental evidence at protein level	1.33	1	0.999	0	1	0	1	1	0	1	215888.78	0	215888.78	NA	NA	NA
tr|A0A8V0Y6U8|A0A8V0Y6U8_CHICK	A0A8V0Y6U8	A0A8V0Y6U8_CHICK	ATP5F1AW	554	FALSE	FALSE	Gallus gallus	ATP synthase subunit alpha	1:Experimental evidence at protein level	2.89	1	0.999	0	1	0	1	1	0	1	0	0	0	NA	NA	NA
tr|A0A8V0Y726|A0A8V0Y726_CHICK	A0A8V0Y726	A0A8V0Y726_CHICK	TXNDC5	414	FALSE	FALSE	Gallus gallus	Thioredoxin domain-containing protein 5	1:Experimental evidence at protein level	14.49	1	0.999	0	5	5	5	6	6	6	8050071.5	8050071.5	8050071.5	NA	NA	NA
tr|A0A8V0Y950|A0A8V0Y950_CHICK	A0A8V0Y950	A0A8V0Y950_CHICK	COL6A3	3009	FALSE	FALSE	Gallus gallus	Collagen type VI alpha 3 chain	1:Experimental evidence at protein level	5.62	1	0.999	0	14	0	14	19	0	19	11778841	0	11778841	NA	NA	tr|A0A8V0YHJ1|A0A8V0YHJ1_CHICK, tr|A0A8V0YMB7|A0A8V0YMB7_CHICK
tr|A0A8V0YB91|A0A8V0YB91_CHICK	A0A8V0YB91	A0A8V0YB91_CHICK	TPM2	284	FALSE	FALSE	Gallus gallus	Tropomyosin 2	1:Experimental evidence at protein level	15.85	1	0.9908	0.00161899622234	5	0	0	6	0	0	13517381	0	0	NA	NA	NA
tr|A0A8V0YFA7|A0A8V0YFA7_CHICK	A0A8V0YFA7	A0A8V0YFA7_CHICK	NA	430	FALSE	FALSE	Gallus gallus	Cytoskeleton associated protein 4	1:Experimental evidence at protein level	16.28	1	0.999	0	5	5	5	6	6	6	7925684	7925684	7925684	NA	NA	NA
tr|A0A8V0YFX2|A0A8V0YFX2_CHICK	A0A8V0YFX2	A0A8V0YFX2_CHICK	TPM2	248	FALSE	FALSE	Gallus gallus	Tropomyosin 2	1:Experimental evidence at protein level	18.15	1	0.9989	0	5	0	1	6	0	1	13517381	0	1799324.5	NA	NA	NA
