Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
tr|A0A8V0X994|A0A8V0X994_CHICK	A0A8V0X994	A0A8V0X994_CHICK	COL1A2	1270	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	53.62	1	0.999	0	58	0	58	329	0	329	29724614700	0	29724614700	10P(15.9949),10P(15.9949),10P(15.9949),16K(15.9949),11K(15.9949),18P(15.9949),11K(15.9949),18P(15.9949),2P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),18P(15.9949),11P(15.9949),2P(15.9949),11P(15.9949),2P(15.9949),11P(15.9949),6P(15.9949),11P(15.9949),6P(15.9949),11P(15.9949),8P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),14P(15.9949),20K(15.9949),12K(15.9949),15P(15.9949),33P(15.9949),12K(15.9949),15P(15.9949),33P(15.9949),12K(15.9949),21P(15.9949),24K(15.9949),12K(15.9949),24P(15.9949),33P(15.9949),12K(15.9949),24P(15.9949),33P(15.9949),12K(15.9949),26P(15.9949),30P(15.9949),12K(15.9949),27P(15.9949),30P(15.9949),12K(15.9949),29P(15.9949),33P(15.9949),12K(15.9949),2P(15.9949),33P(15.9949),12K(15.9949),33P(15.9949),6P(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),8K(15.9949),9P(15.9949),12K(15.9949),8K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12M(15.9949),12M(15.9949),12M(15.9949),12M(15.9949),6P(15.9949),12M(15.9949),6P(15.9949),9M(15.9949),12M(15.9949),9M(15.9949),12M(15.9949),9M(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),15M(15.9949),9P(15.9949),12P(15.9949),21P(15.9949),12P(15.9949),21P(15.9949),12P(15.9949),30K(15.9949),42M(15.9949),12P(15.9949),5P(15.9949),8M(15.9949),12P(15.9949),5P(15.9949),8M(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),8M(15.9949),12P(15.9949),6P(15.9949),8M(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),13P(15.9949),19P(15.9949),13P(15.9949),19P(15.9949),13P(15.9949),19P(15.9949),22K(15.9949),13P(15.9949),19P(15.9949),22K(15.9949),13P(15.9949),21K(15.9949),4P(15.9949),13P(15.9949),7P(15.9949),14P(15.9949),14P(15.9949),14P(15.9949),14P(15.9949),21P(15.9949),14P(15.9949),21P(15.9949),3K(15.9949),14P(15.9949),21P(15.9949),3K(15.9949),14P(15.9949),24K(15.9949),14P(15.9949),24K(15.9949),14P(15.9949),24K(15.9949),3P(15.9949),14P(15.9949),24K(15.9949),3P(15.9949),14P(15.9949),9M(15.9949),15M(15.9949),2P(15.9949),9P(15.9949),15M(15.9949),9P(15.9949),15P(15.9949),15P(15.9949),18P(15.9949),15P(15.9949),18P(15.9949),15P(15.9949),18P(15.9949),6K(15.9949),15P(15.9949),18P(15.9949),6K(15.9949),15P(15.9949),18P(15.9949),6K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),8P(15.9949),15P(15.9949),26K(15.9949),9P(15.9949),15P(15.9949),26K(15.9949),9P(15.9949),15P(15.9949),27P(15.9949),15P(15.9949),27P(15.9949),15P(15.9949),33P(15.9949),15P(15.9949),3P(15.9949),15P(15.9949),3P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),20P(15.9949),18P(15.9949),21K(15.9949),3P(15.9949),18P(15.9949),21P(15.9949),18P(15.9949),21P(15.9949),9K(15.9949),18P(15.9949),21P(15.9949),9K(15.9949),18P(15.9949),26P(15.9949),18P(15.9949),26P(15.9949),18P(15.9949),2P(15.9949),18P(15.9949),2P(15.9949),18P(15.9949),8P(15.9949),18P(15.9949),9P(15.9949),19P(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20P(15.9949),20P(15.9949),21P(15.9949),3K(15.9949),20P(15.9949),21P(15.9949),3K(15.9949),20P(15.9949),29P(15.9949),3K(15.9949),20P(15.9949),8P(15.9949),21P(15.9949),21P(15.9949),21P(15.9949),21P(15.9949),24K(15.9949),5P(15.9949),21P(15.9949),27P(15.9949),30K(15.9949),21P(15.9949),27P(15.9949),30K(15.9949),21P(15.9949),29P(15.9949),3K(15.9949),21P(15.9949),29P(15.9949),3K(15.9949),21P(15.9949),2P(15.9949),21P(15.9949),2P(15.9949),21P(15.9949),2P(15.9949),3K(15.9949),21P(15.9949),3K(15.9949),8P(15.9949),24K(15.9949),24P(15.9949),27P(15.9949),30K(15.9949),24P(15.9949),2P(15.9949),6K(15.9949),24P(15.9949),2P(15.9949),6K(15.9949),24P(15.9949),30K(15.9949),35P(15.9949),24P(15.9949),33P(15.9949),24P(15.9949),33P(15.9949),27P(15.9949),30K(15.9949),27P(15.9949),30P(15.9949),27P(15.9949),35P(15.9949),29P(15.9949),29P(15.9949),33P(15.9949),2P(15.9949),2P(15.9949),32P(15.9949),3K(15.9949),2P(15.9949),3P(15.9949),2P(15.9949),5P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),9P(15.9949),2P(15.9949),9P(15.9949),2P(15.9949),9P(15.9949),30K(15.9949),30K(15.9949),30K(15.9949),6P(15.9949),30K(15.9949),6P(15.9949),7P(15.9949),31P(15.9949),37P(15.9949),40K(15.9949),32P(15.9949),33P(15.9949),6P(15.9949),36P(15.9949),42M(15.9949),6P(15.9949),38P(15.9949),42M(15.9949),39M(15.9949),6P(15.9949),3K(15.9949),3K(15.9949),3K(15.9949),6K(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),8P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),41P(15.9949),44P(15.9949),4M(15.9949),4M(15.9949),4P(15.9949),5P(15.9949),6P(15.9949),5P(15.9949),8P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),7P(15.9949),7P(15.9949),8P(15.9949),8P(15.9949),8P(15.9949),9M(15.9949),8P(15.9949),9M(15.9949),9M(15.9949),9M(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949)	NA	NA
tr|A0A8V0XEL0|A0A8V0XEL0_CHICK	A0A8V0XEL0	A0A8V0XEL0_CHICK	PIT54	508	FALSE	FALSE	Gallus gallus	Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D	1:Experimental evidence at protein level	2.95	1	0.999	0	1	1	1	1	1	1	12427730	12427730	12427730	4C(57.0215)	NA	NA
tr|A0A8V0XGL8|A0A8V0XGL8_CHICK	A0A8V0XGL8	A0A8V0XGL8_CHICK	VIM	451	FALSE	FALSE	Gallus gallus	Vimentin	1:Experimental evidence at protein level	17.74	1	0.999	0	6	0	6	7	0	7	19586638	0	19586638	2M(15.9949),2M(15.9949),3M(15.9949),7C(57.0215)	NA	NA
tr|A0A8V0XIX0|A0A8V0XIX0_CHICK	A0A8V0XIX0	A0A8V0XIX0_CHICK	COL1A2	1294	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	59.66	1	0.9888	0.00261096605744	63	1	1	344	1	1	29724614700	0	0	27P(15.9949),30K(15.9949)	NA	NA
tr|A0A8V0XK94|A0A8V0XK94_CHICK	A0A8V0XK94	A0A8V0XK94_CHICK	COL1A2	1237	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	56.67	1	0.999	0	55	2	10	310	3	32	29724614700	560106.6	2021928450	10P(15.9949),16P(15.9949),19K(15.9949),10P(15.9949),16P(15.9949),19K(15.9949),10P(15.9949),19K(15.9949),4P(15.9949),12P(15.9949),12P(15.9949),2P(15.9949),14P(15.9949),3P(15.9949),14P(15.9949),3P(15.9949),15P(15.9949),17P(15.9949),15P(15.9949),26K(15.9949),3P(15.9949),15P(15.9949),26K(15.9949),3P(15.9949),15P(15.9949),9P(15.9949),15P(15.9949),9P(15.9949),17P(15.9949),19K(15.9949),30K(15.9949),6P(15.9949),20P(15.9949),20P(15.9949),20P(15.9949),3P(15.9949),20P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),23P(15.9949),6P(15.9949),24P(15.9949),24P(15.9949),30P(15.9949),24P(15.9949),30P(15.9949),4P(15.9949),7K(15.9949),4P(15.9949),7K(15.9949)	NA	NA
tr|A0A8V0XU74|A0A8V0XU74_CHICK	A0A8V0XU74	A0A8V0XU74_CHICK	CCSER1	763	FALSE	FALSE	Gallus gallus	Coiled-coil serine rich protein 1	3:Protein inferred from homology	1.31	1	0.9726	0.00808368996671	1	1	1	1	1	1	2494886	2494886	2494886	10K(15.9949),5P(15.9949),6K(15.9949)	NA	NA
tr|A0A8V0Y0J2|A0A8V0Y0J2_CHICK	A0A8V0Y0J2	A0A8V0Y0J2_CHICK	CLU	503	FALSE	FALSE	Gallus gallus	Clusterin	1:Experimental evidence at protein level	2.78	1	0.9981	0	1	0	1	1	0	1	0	0	0	2M(15.9949)	NA	tr|A0A8V0Y531|A0A8V0Y531_CHICK, tr|A0A8V0YDN1|A0A8V0YDN1_CHICK
tr|A0A8V0Y2H5|A0A8V0Y2H5_CHICK	A0A8V0Y2H5	A0A8V0Y2H5_CHICK	LGALS1A	135	FALSE	FALSE	Gallus gallus	Galectin	1:Experimental evidence at protein level	13.33	1	0.993	0.00109829763866	1	0	0	1	0	0	934188.2	0	0	NA	NA	NA
tr|A0A8V0Y950|A0A8V0Y950_CHICK	A0A8V0Y950	A0A8V0Y950_CHICK	COL6A3	3009	FALSE	FALSE	Gallus gallus	Collagen type VI alpha 3 chain	1:Experimental evidence at protein level	1.83	1	0.999	0	4	0	4	7	0	7	19142106	0	19142106	6P(15.9949),6P(15.9949)	NA	tr|A0A8V0YHJ1|A0A8V0YHJ1_CHICK, tr|A0A8V0YMB7|A0A8V0YMB7_CHICK
tr|A0A8V0YB91|A0A8V0YB91_CHICK	A0A8V0YB91	A0A8V0YB91_CHICK	TPM2	284	FALSE	FALSE	Gallus gallus	Tropomyosin 2	1:Experimental evidence at protein level	7.04	1	0.9908	0.00161899622234	2	0	0	2	0	0	14072509	0	0	NA	NA	NA
tr|A0A8V0YFX2|A0A8V0YFX2_CHICK	A0A8V0YFX2	A0A8V0YFX2_CHICK	TPM2	248	FALSE	FALSE	Gallus gallus	Tropomyosin 2	1:Experimental evidence at protein level	8.06	1	0.9989	0	2	0	1	2	0	1	14072509	0	3872082.2	NA	NA	NA
tr|A0A8V0YIC4|A0A8V0YIC4_CHICK	A0A8V0YIC4	A0A8V0YIC4_CHICK	COL5A2	1058	FALSE	FALSE	Gallus gallus	Collagen type V alpha 2 chain	1:Experimental evidence at protein level	6.81	1	0.9989	0	5	5	5	5	5	5	64402148	64402148	64402148	15P(15.9949),21P(15.9949),26P(15.9949),32M(15.9949),8P(15.9949),3P(15.9949),6P(15.9949),7P(15.9949)	NA	NA
tr|A0A8V0YIZ7|A0A8V0YIZ7_CHICK	A0A8V0YIZ7	A0A8V0YIZ7_CHICK	COL3A1	1340	FALSE	FALSE	Gallus gallus	Collagen type III alpha 1 chain	1:Experimental evidence at protein level	21.27	1	0.9985	0	18	0	0	38	0	0	13298199600	0	0	NA	NA	NA
tr|A0A8V0YLI1|A0A8V0YLI1_CHICK	A0A8V0YLI1	A0A8V0YLI1_CHICK	PAWR	272	FALSE	FALSE	Gallus gallus	Pro-apoptotic WT1 regulator	1:Experimental evidence at protein level	5.51	1	0.9989	0	1	1	1	1	1	1	0	0	0	3P(15.9949),5K(15.9949),9P(15.9949)	NA	NA
tr|A0A8V0YMY3|A0A8V0YMY3_CHICK	A0A8V0YMY3	A0A8V0YMY3_CHICK	COL4A1	1592	FALSE	FALSE	Gallus gallus	Collagen type IV alpha 1 chain	1:Experimental evidence at protein level	1.19	1	0.9935	0.00109829763866	1	0	1	2	0	2	574574.3	0	574574.3	14P(15.9949),16P(15.9949),6K(15.9949)	NA	NA
tr|A0A8V0YQR8|A0A8V0YQR8_CHICK	A0A8V0YQR8	A0A8V0YQR8_CHICK	COL3A1	1433	FALSE	FALSE	Gallus gallus	Collagen type III alpha 1 chain	1:Experimental evidence at protein level	24.01	1	0.999	0	21	1	8	39	1	12	13277809700	0	350810560	11P(15.9949),14K(15.9949),6P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),3P(15.9949),9K(15.9949),12P(15.9949),3P(15.9949),9K(15.9949),15P(15.9949),5P(15.9949),3P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),9K(15.9949),3P(15.9949),6P(15.9949),9K(15.9949),3P(15.9949),8M(15.9949),5P(15.9949),9P(15.9949),6P(15.9949),6P(15.9949),9P(15.9949)	NA	NA
tr|A0A8V0ZDK1|A0A8V0ZDK1_CHICK	A0A8V0ZDK1	A0A8V0ZDK1_CHICK	FBN1	2869	FALSE	FALSE	Gallus gallus	Fibrillin-1	1:Experimental evidence at protein level	0.49	1	0.9989	0	1	0	1	2	0	2	0	0	0	1C(57.0215),3C(57.0215)	NA	NA
tr|A0A8V0ZI10|A0A8V0ZI10_CHICK	A0A8V0ZI10	A0A8V0ZI10_CHICK	ACTG1L	297	FALSE	FALSE	Gallus gallus	Actin gamma 1 like	1:Experimental evidence at protein level	11.45	1	0.9955	0.00109829763866	2	0	0	2	0	0	8609810	0	0	NA	NA	NA
tr|A0A8V0ZIT5|A0A8V0ZIT5_CHICK	A0A8V0ZIT5	A0A8V0ZIT5_CHICK	AHNAK2	6687	FALSE	FALSE	Gallus gallus	AHNAK nucleoprotein 2	1:Experimental evidence at protein level	2.93	1	0.999	0	1	1	1	1	1	1	0	0	0	NA	NA	NA
tr|A0A8V0ZME5|A0A8V0ZME5_CHICK	A0A8V0ZME5	A0A8V0ZME5_CHICK	PTMS	170	FALSE	FALSE	Gallus gallus	Parathymosin	4:Protein predicted	7.06	1	0.9987	0	1	1	1	1	1	1	8076606	8076606	8076606	NA	NA	NA
tr|A0A8V0ZQC1|A0A8V0ZQC1_CHICK	A0A8V0ZQC1	A0A8V0ZQC1_CHICK	KRT8	476	FALSE	FALSE	Gallus gallus	Keratin, type II cytoskeletal 8	1:Experimental evidence at protein level	3.99	1	0.9799	0.00540806293019	2	0	0	2	0	0	47236.844	0	0	NA	NA	tr|A0A8V0ZVJ8|A0A8V0ZVJ8_CHICK, tr|A0A8V0ZZA1|A0A8V0ZZA1_CHICK, tr|A0A8V1A2Z8|A0A8V1A2Z8_CHICK
tr|A0A8V0ZSC8|A0A8V0ZSC8_CHICK	A0A8V0ZSC8	A0A8V0ZSC8_CHICK	NUCB2	424	FALSE	FALSE	Gallus gallus	Nucleobindin 2	1:Experimental evidence at protein level	3.07	1	0.999	0	1	0	1	1	0	1	1510114.6	0	1510114.6	NA	NA	tr|A0A8V0ZSE1|A0A8V0ZSE1_CHICK, tr|A0A8V0ZUD1|A0A8V0ZUD1_CHICK, tr|F1NGB1|F1NGB1_CHICK
tr|A0A8V0ZUP2|A0A8V0ZUP2_CHICK	A0A8V0ZUP2	A0A8V0ZUP2_CHICK	COL11A1	1735	FALSE	FALSE	Gallus gallus	Collagen type XI alpha 1 chain	4:Protein predicted	4.5	1	0.999	0	3	0	3	6	0	6	13719356	0	13719356	18P(15.9949),23M(15.9949),2P(15.9949),21M(15.9949),2P(15.9949),6P(15.9949),3P(15.9949),4P(15.9949),7K(15.9949)	NA	NA
tr|A0A8V0ZW05|A0A8V0ZW05_CHICK	A0A8V0ZW05	A0A8V0ZW05_CHICK	KRT3	709	FALSE	FALSE	Gallus gallus	Keratin 3	1:Experimental evidence at protein level	0.99	1	0.9989	0	1	0	0	1	0	0	0	0	0	NA	NA	NA
tr|A0A8V0ZWS1|A0A8V0ZWS1_CHICK	A0A8V0ZWS1	A0A8V0ZWS1_CHICK	COL1A1	1375	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	68.51	1	0.99	0.00214018191546	85	0	0	505	0	0	69238137000	0	0	NA	NA	NA
tr|A0A8V0ZYC6|A0A8V0ZYC6_CHICK	A0A8V0ZYC6	A0A8V0ZYC6_CHICK	TPM1	245	FALSE	FALSE	Gallus gallus	Tropomyosin 1	1:Experimental evidence at protein level	8.57	1	0.9941	0.00109829763866	3	0	0	7	0	0	43501272	0	0	NA	NA	NA
tr|A0A8V0ZZA5|A0A8V0ZZA5_CHICK	A0A8V0ZZA5	A0A8V0ZZA5_CHICK	LOC112529929	553	FALSE	FALSE	Gallus gallus	Keratin 75	1:Experimental evidence at protein level	1.27	1	0.9987	0	1	0	0	1	0	0	0	0	0	NA	NA	NA
tr|A0A8V0ZZN4|A0A8V0ZZN4_CHICK	A0A8V0ZZN4	A0A8V0ZZN4_CHICK	APOA4	355	FALSE	FALSE	Gallus gallus	Apolipoprotein A-IV	1:Experimental evidence at protein level	4.23	1	0.9984	0	1	1	1	1	1	1	0	0	0	NA	NA	NA
tr|A0A8V1A202|A0A8V1A202_CHICK	A0A8V1A202	A0A8V1A202_CHICK	COL1A1	1369	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	67.71	1	0.9989	0	89	2	3	546	4	5	74663977000	4405128	4405128	21P(15.9949),30P(15.9949),33K(15.9949),24P(15.9949),33P(15.9949),36K(15.9949),24P(15.9949),33P(15.9949),36K(15.9949),36K(15.9949)	NA	NA
tr|A0A8V1A485|A0A8V1A485_CHICK	A0A8V1A485	A0A8V1A485_CHICK	COL1A1	1399	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	67.33	1	0.999	0	93	0	23	585	0	127	74663977000	0	36410614000	10P(15.9949),10P(15.9949),13P(15.9949),10P(15.9949),13P(15.9949),10P(15.9949),13P(15.9949),10P(15.9949),13P(15.9949),38K(15.9949),10P(15.9949),15P(15.9949),12P(15.9949),12P(15.9949),14P(15.9949),9K(15.9949),12P(15.9949),14P(15.9949),9K(15.9949),12P(15.9949),18K(15.9949),12P(15.9949),18K(15.9949),9K(15.9949),12P(15.9949),18K(15.9949),9K(15.9949),12P(15.9949),24M(15.9949),3P(15.9949),12P(15.9949),33M(15.9949),9K(15.9949),12P(15.9949),9K(15.9949),12P(15.9949),9K(15.9949),12P(15.9949),9K(15.9949),13P(15.9949),13P(15.9949),15P(15.9949),13P(15.9949),16M(15.9949),13P(15.9949),16M(15.9949),19P(15.9949),13P(15.9949),19P(15.9949),13P(15.9949),21K(15.9949),3P(15.9949),13P(15.9949),21K(15.9949),3P(15.9949),13P(15.9949),21K(15.9949),3P(15.9949),13P(15.9949),21K(15.9949),3P(15.9949),13P(15.9949),21K(15.9949),4P(15.9949),13P(15.9949),38K(15.9949),9P(15.9949),13P(15.9949),38K(15.9949),9P(15.9949),13P(15.9949),7P(15.9949),13P(15.9949),9P(15.9949),14P(15.9949),18K(15.9949),30P(15.9949),14P(15.9949),18K(15.9949),9K(15.9949),14P(15.9949),18K(15.9949),9K(15.9949),14P(15.9949),33M(15.9949),14P(15.9949),33P(15.9949),36K(15.9949),15P(15.9949),16M(15.9949),24P(15.9949),15P(15.9949),20M(15.9949),9P(15.9949),15P(15.9949),20M(15.9949),9P(15.9949),15P(15.9949),21P(15.9949),9K(15.9949),15P(15.9949),24M(15.9949),3P(15.9949),15P(15.9949),24M(15.9949),9K(15.9949),15P(15.9949),24P(15.9949),15P(15.9949),24P(15.9949),27K(15.9949),15P(15.9949),24P(15.9949),27K(15.9949),15P(15.9949),26K(15.9949),39P(15.9949),15P(15.9949),26K(15.9949),9P(15.9949),15P(15.9949),26P(15.9949),9K(15.9949),15P(15.9949),27K(15.9949),6P(15.9949),15P(15.9949),27K(15.9949),6P(15.9949),15P(15.9949),9P(15.9949),16M(15.9949),18P(15.9949),25P(15.9949),16M(15.9949),18P(15.9949),25P(15.9949),16M(15.9949),19P(15.9949),16M(15.9949),19P(15.9949),24P(15.9949),16M(15.9949),19P(15.9949),24P(15.9949),16P(15.9949),25P(15.9949),4K(15.9949),16P(15.9949),27P(15.9949),4K(15.9949),17K(15.9949),21P(15.9949),2P(15.9949),18K(15.9949),3P(15.9949),9P(15.9949),18K(15.9949),3P(15.9949),9P(15.9949),18K(15.9949),9K(15.9949),18K(15.9949),9K(15.9949),18K(15.9949),9P(15.9949),18K(15.9949),9P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),21P(15.9949),8K(15.9949),18P(15.9949),21P(15.9949),8K(15.9949),19P(15.9949),19P(15.9949),25P(15.9949),19P(15.9949),3P(15.9949),20P(15.9949),26K(15.9949),39P(15.9949),21P(15.9949),26K(15.9949),39P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),9K(15.9949),22P(15.9949),24K(15.9949),38P(15.9949),44M(15.9949),24P(15.9949),27K(15.9949),5P(15.9949),24P(15.9949),33P(15.9949),36K(15.9949),24P(15.9949),3P(15.9949),25P(15.9949),25P(15.9949),31K(15.9949),6P(15.9949),26K(15.9949),33P(15.9949),39P(15.9949),26K(15.9949),39P(15.9949),9P(15.9949),27P(15.9949),30M(15.9949),33P(15.9949),27P(15.9949),39P(15.9949),29P(15.9949),33P(15.9949),33P(15.9949),36K(15.9949),33P(15.9949),36K(15.9949),33P(15.9949),39P(15.9949),34P(15.9949),38K(15.9949),9P(15.9949),34P(15.9949),9P(15.9949),38K(15.9949),9P(15.9949),39P(15.9949),45P(15.9949),3P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),9K(15.9949),41P(15.9949),9P(15.9949),9K(15.9949),9K(15.9949),9P(15.9949),9P(15.9949)	NA	NA
tr|A0A8V1A4B1|A0A8V1A4B1_CHICK	A0A8V1A4B1	A0A8V1A4B1_CHICK	COL1A1	1342	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	66.84	1	0.9965	6.2853551226e-4	86	0	0	537	0	0	74663977000	0	0	NA	NA	NA
tr|A0A8V1A685|A0A8V1A685_CHICK	A0A8V1A685	A0A8V1A685_CHICK	YWHAH	240	FALSE	FALSE	Gallus gallus	Tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta	1:Experimental evidence at protein level	4.17	1	0.9989	0	1	0	0	1	0	0	789365.25	0	0	NA	NA	NA
tr|A0A8V1A935|A0A8V1A935_CHICK	A0A8V1A935	A0A8V1A935_CHICK	TPM3	284	FALSE	FALSE	Gallus gallus	Tropomyosin 3	1:Experimental evidence at protein level	7.39	1	0.998	0	3	0	0	7	0	0	43501272	0	0	NA	NA	NA
tr|A0A8V1AC61|A0A8V1AC61_CHICK	A0A8V1AC61	A0A8V1AC61_CHICK	KRT5	587	FALSE	FALSE	Gallus gallus	Keratin 5	1:Experimental evidence at protein level	1.19	1	0.9986	0	1	0	0	1	0	0	0	0	0	NA	NA	NA
tr|A0A8V1AGI2|A0A8V1AGI2_CHICK	A0A8V1AGI2	A0A8V1AGI2_CHICK	TPM3	296	FALSE	FALSE	Gallus gallus	Tropomyosin 3	1:Experimental evidence at protein level	10.47	1	0.999	0	4	0	4	8	0	8	47466084	0	47466084	N-term(42.0106)	NA	NA
tr|A0A8V1AH71|A0A8V1AH71_CHICK	A0A8V1AH71	A0A8V1AH71_CHICK	ORM1	265	FALSE	FALSE	Gallus gallus	Orosomucoid 1 (ovoglycoprotein)	1:Experimental evidence at protein level	6.42	1	0.999	0	1	0	1	1	0	1	0	0	0	6K(15.9949)	NA	tr|Q8JIG5|Q8JIG5_CHICK
tr|A0A8V1AI36|A0A8V1AI36_CHICK	A0A8V1AI36	A0A8V1AI36_CHICK	TNC	1626	FALSE	FALSE	Gallus gallus	Tenascin	3:Protein inferred from homology	3.51	1	0.999	0	4	0	4	5	0	5	10541730	0	10541730	NA	NA	NA
tr|A0A8V1AIH7|A0A8V1AIH7_CHICK	A0A8V1AIH7	A0A8V1AIH7_CHICK	TPM4	258	FALSE	FALSE	Gallus gallus	Tropomyosin 4	1:Experimental evidence at protein level	8.14	1	0.9979	0	2	1	1	2	1	1	14869142	4668714.5	4668714.5	NA	NA	NA
tr|A0A8V1AIZ2|A0A8V1AIZ2_CHICK	A0A8V1AIZ2	A0A8V1AIZ2_CHICK	CILP2	1231	FALSE	FALSE	Gallus gallus	Cartilage intermediate layer protein 2	4:Protein predicted	1.14	1	0.999	0	1	1	1	1	1	1	0	0	0	NA	NA	NA
sp|P68139|ACTS_CHICK	P68139	ACTS_CHICK	ACTA1	377	FALSE	FALSE	Gallus gallus	Actin, alpha skeletal muscle	1:Experimental evidence at protein level	2.92	0.9995	0.999	0	1	0	0	1	0	0	7613442	0	0	NA	NA	NA
tr|A0A8V0XDI6|A0A8V0XDI6_CHICK	A0A8V0XDI6	A0A8V0XDI6_CHICK	YWHAQ	228	FALSE	FALSE	Gallus gallus	Tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta	3:Protein inferred from homology	4.39	0.9954	0.9896	0.00214018191546	1	0	0	1	0	0	789365.25	0	0	NA	NA	NA
tr|A0A8V1AAP4|A0A8V1AAP4_CHICK	A0A8V1AAP4	A0A8V1AAP4_CHICK	TNC	1535	FALSE	FALSE	Gallus gallus	Tenascin	3:Protein inferred from homology	3.71	0.9953	0.9806	0.00540806293019	4	0	0	5	0	0	10541730	0	0	NA	NA	NA
