Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P63247|RACK1_CHICK	P63247	RACK1_CHICK	RACK1	317	FALSE	FALSE	Gallus gallus	Small ribosomal subunit protein RACK1	1:Experimental evidence at protein level	8.83	1	0.999	0	1	0	1	1	0	1	784179.06	0	784179.06	6C(57.0215)	NA	NA
sp|P68034|ACTC_CHICK	P68034	ACTC_CHICK	ACTC1	377	FALSE	FALSE	Gallus gallus	Actin, alpha cardiac muscle 1	3:Protein inferred from homology	16.71	1	0.999	0	3	0	0	4	0	0	11666942	0	0	NA	NA	tr|A0A8V0XLI0|A0A8V0XLI0_CHICK
sp|Q04619|HS90B_CHICK	Q04619	HS90B_CHICK	HSP90AB1	725	FALSE	FALSE	Gallus gallus	Heat shock cognate protein HSP 90-beta	2:Experimental evidence at transcript level	12.83	1	0.999	0	3	1	2	4	1	3	0	0	0	N-term(42.0106)	NA	NA
sp|Q5F3W6|1433G_CHICK	Q5F3W6	1433G_CHICK	YWHAG	247	FALSE	FALSE	Gallus gallus	14-3-3 protein gamma	1:Experimental evidence at protein level	4.05	1	0.999	0	1	0	0	1	0	0	600014.94	0	0	NA	NA	tr|F1NMY1|F1NMY1_CHICK
sp|Q5ZHZ0|DX39B_CHICK	Q5ZHZ0	DX39B_CHICK	DDX39B	428	FALSE	FALSE	Gallus gallus	Spliceosome RNA helicase DDX39B	2:Experimental evidence at transcript level	4.21	1	0.999	0	1	1	1	1	1	1	0	0	0	NA	NA	NA
sp|Q5ZKC9|1433Z_CHICK	Q5ZKC9	1433Z_CHICK	YWHAZ	245	FALSE	FALSE	Gallus gallus	14-3-3 protein zeta	2:Experimental evidence at transcript level	4.08	1	0.999	0	1	0	0	1	0	0	600014.94	0	0	NA	NA	tr|A0A8V0YJ41|A0A8V0YJ41_CHICK
sp|Q5ZL72|CH60_CHICK	Q5ZL72	CH60_CHICK	HSPD1	573	FALSE	FALSE	Gallus gallus	60 kDa heat shock protein, mitochondrial	1:Experimental evidence at protein level	3.84	1	0.999	0	1	0	1	2	0	2	6661720	0	6661720	NA	NA	NA
sp|Q5ZLN1|PGAM1_CHICK	Q5ZLN1	PGAM1_CHICK	PGAM1	254	FALSE	FALSE	Gallus gallus	Phosphoglycerate mutase 1	1:Experimental evidence at protein level	5.51	1	0.999	0	1	0	1	1	0	1	493604.75	0	493604.75	NA	NA	NA
sp|Q5ZLQ6|1433B_CHICK	Q5ZLQ6	1433B_CHICK	YWHAB	244	FALSE	FALSE	Gallus gallus	14-3-3 protein beta/alpha	2:Experimental evidence at transcript level	4.1	1	0.999	0	1	0	0	1	0	0	600014.94	0	0	NA	NA	NA
sp|Q5ZMD1|1433T_CHICK	Q5ZMD1	1433T_CHICK	YWHAQ	245	FALSE	FALSE	Gallus gallus	14-3-3 protein theta	1:Experimental evidence at protein level	4.08	1	0.999	0	1	0	0	1	0	0	600014.94	0	0	NA	NA	tr|A0A8V0XKF3|A0A8V0XKF3_CHICK
sp|Q5ZMQ2|ACTG_CHICK	Q5ZMQ2	ACTG_CHICK	ACTG1	375	FALSE	FALSE	Gallus gallus	Actin, cytoplasmic 2	1:Experimental evidence at protein level	27.47	1	0.999	0	5	0	5	10	0	10	30773500	0	30773500	12M(15.9949),2C(57.0215),19M(15.9949),1M(15.9949),5M(15.9949),2C(57.0215),N-term(42.0106),16C(57.0215)	NA	NA
sp|Q5ZMT0|1433E_CHICK	Q5ZMT0	1433E_CHICK	YWHAE	255	FALSE	FALSE	Gallus gallus	14-3-3 protein epsilon	1:Experimental evidence at protein level	3.92	1	0.999	0	1	0	1	1	0	1	600014.94	0	600014.94	NA	NA	NA
sp|Q90593|BIP_CHICK	Q90593	BIP_CHICK	HSPA5	652	FALSE	FALSE	Gallus gallus	Endoplasmic reticulum chaperone BiP	1:Experimental evidence at protein level	3.53	1	0.999	0	2	2	2	2	2	2	6900339	6900339	6900339	NA	NA	NA
sp|Q9W6H0|MIME_CHICK	Q9W6H0	MIME_CHICK	OGN	294	FALSE	FALSE	Gallus gallus	Mimecan	2:Experimental evidence at transcript level	4.42	1	0.999	0	1	1	1	1	1	1	1619067.4	1619067.4	1619067.4	NA	NA	NA
tr|A0A146F047|A0A146F047_CHICK	A0A146F047	A0A146F047_CHICK	KRT6A	522	FALSE	FALSE	Gallus gallus	Keratin 6A	1:Experimental evidence at protein level	2.3	1	0.9966	6.2853551226e-4	1	0	0	1	0	0	65522.91	0	0	NA	NA	tr|A0A8V0ZY77|A0A8V0ZY77_CHICK
tr|A0A1D5NV17|A0A1D5NV17_CHICK	A0A1D5NV17	A0A1D5NV17_CHICK	ACTBL2	377	FALSE	FALSE	Gallus gallus	Actin beta like 2	1:Experimental evidence at protein level	16.71	1	0.9983	0	3	0	0	4	0	0	11666942	0	0	NA	NA	NA
tr|A0A1D5NVI1|A0A1D5NVI1_CHICK	A0A1D5NVI1	A0A1D5NVI1_CHICK	RPL9	192	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein uL6	1:Experimental evidence at protein level	21.35	1	0.999	0	1	1	1	1	1	1	1765799	1765799	1765799	7C(57.0215)	NA	NA
tr|A0A1D5P8I8|A0A1D5P8I8_CHICK	A0A1D5P8I8	A0A1D5P8I8_CHICK	COL12A1	3065	FALSE	FALSE	Gallus gallus	Collagen alpha-1(XII) chain	1:Experimental evidence at protein level	6.62	1	0.999	0	12	0	12	15	0	15	11830384	0	11830384	3P(15.9949),4P(15.9949),7P(15.9949)	NA	tr|A0A1L1RPW4|A0A1L1RPW4_CHICK, tr|F1NX22|F1NX22_CHICK
tr|A0A1D5PAR5|A0A1D5PAR5_CHICK	A0A1D5PAR5	A0A1D5PAR5_CHICK	TUB5A	449	FALSE	FALSE	Gallus gallus	Tubulin alpha chain	3:Protein inferred from homology	4.45	1	0.999	0	1	0	0	1	0	0	0	0	0	NA	NA	tr|A0A8V1A7K9|A0A8V1A7K9_CHICK, tr|A0A8V1ACK7|A0A8V1ACK7_CHICK
tr|A0A1D5PK05|A0A1D5PK05_CHICK	A0A1D5PK05	A0A1D5PK05_CHICK	C1QL3	255	FALSE	FALSE	Gallus gallus	Complement C1q like 3	4:Protein predicted	9.02	1	0.99	0.00214018191546	1	1	1	6	6	6	258148224	258148224	258148224	11P(15.9949),14P(15.9949),18K(15.9949),14P(15.9949),18K(15.9949),8P(15.9949),15P(15.9949),18K(15.9949),8P(15.9949),15P(15.9949),18K(15.9949),8P(15.9949)	NA	NA
tr|A0A1D5PMT8|A0A1D5PMT8_CHICK	A0A1D5PMT8	A0A1D5PMT8_CHICK	RPLP2	115	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein P2	1:Experimental evidence at protein level	16.52	1	0.999	0	1	1	1	2	2	2	1028942.44	1028942.44	1028942.44	NA	NA	NA
tr|A0A1D5PS29|A0A1D5PS29_CHICK	A0A1D5PS29	A0A1D5PS29_CHICK	EEF2	858	FALSE	FALSE	Gallus gallus	Elongation factor 2	1:Experimental evidence at protein level	6.29	1	0.999	0	2	0	2	3	0	3	2717426.2	0	2717426.2	11C(57.0215),16C(57.0215),28C(57.0215),7C(57.0215),28C(57.0215),7C(57.0215)	NA	NA
tr|A0A1D5PSE5|A0A1D5PSE5_CHICK	A0A1D5PSE5	A0A1D5PSE5_CHICK	ACLY	1101	FALSE	FALSE	Gallus gallus	ATP-citrate synthase	1:Experimental evidence at protein level	1.73	1	0.999	0	1	0	1	1	0	1	342068.22	0	342068.22	NA	NA	tr|A0A8V0ZQK8|A0A8V0ZQK8_CHICK, tr|A0A8V0ZQM1|A0A8V0ZQM1_CHICK
tr|A0A1D5PUL6|A0A1D5PUL6_CHICK	A0A1D5PUL6	A0A1D5PUL6_CHICK	HSP90AA1	728	FALSE	FALSE	Gallus gallus	Heat shock protein 90 alpha family class A member 1	3:Protein inferred from homology	7.97	1	0.999	0	2	0	2	4	0	4	0	0	0	21P(15.9949),3M(15.9949)	NA	tr|A0A8V0YRK7|A0A8V0YRK7_CHICK
tr|A0A3Q2U3U3|A0A3Q2U3U3_CHICK	A0A3Q2U3U3	A0A3Q2U3U3_CHICK	HNRNPA2B1	343	FALSE	FALSE	Gallus gallus	Heteroous nuclear ribonucleoprotein A2/B1	1:Experimental evidence at protein level	5.25	1	0.999	0	1	0	1	1	0	1	0	0	0	NA	NA	tr|Q5ZME1|Q5ZME1_CHICK
tr|A0A3Q2UCR0|A0A3Q2UCR0_CHICK	A0A3Q2UCR0	A0A3Q2UCR0_CHICK	CSTF2	573	FALSE	FALSE	Gallus gallus	Cleavage stimulation factor subunit 2	1:Experimental evidence at protein level	4.19	1	0.999	0	1	0	1	1	0	1	91474.57	0	91474.57	10P(15.9949),2P(15.9949)	NA	tr|A0A8V0YX48|A0A8V0YX48_CHICK
tr|A0A3Q2UFV6|A0A3Q2UFV6_CHICK	A0A3Q2UFV6	A0A3Q2UFV6_CHICK	COMP	761	FALSE	FALSE	Gallus gallus	Cartilage oligomeric matrix protein	1:Experimental evidence at protein level	6.57	1	0.999	0	3	1	3	4	1	4	138793.81	71930.16	138793.81	12C(57.0215),1C(57.0215),6C(57.0215),4C(57.0215),4C(57.0215)	NA	NA
tr|A0A8V0X0T6|A0A8V0X0T6_CHICK	A0A8V0X0T6	A0A8V0X0T6_CHICK	NA	408	FALSE	FALSE	Gallus gallus	Eukaryotic translation elongation factor 1 gamma	1:Experimental evidence at protein level	6.86	1	0.999	0	1	0	1	1	0	1	0	0	0	11C(57.0215)	NA	tr|A0A8V0X8H2|A0A8V0X8H2_CHICK, tr|A0A8V0X8N7|A0A8V0X8N7_CHICK
tr|A0A8V0X522|A0A8V0X522_CHICK	A0A8V0X522	A0A8V0X522_CHICK	LOC107050717	287	FALSE	FALSE	Gallus gallus	Calumenin	3:Protein inferred from homology	8.36	1	0.999	0	2	0	2	3	0	3	12407203	0	12407203	NA	NA	tr|A0A8V0X800|A0A8V0X800_CHICK, tr|A0A8V0XAN8|A0A8V0XAN8_CHICK
tr|A0A8V0X980|A0A8V0X980_CHICK	A0A8V0X980	A0A8V0X980_CHICK	CALR	419	FALSE	FALSE	Gallus gallus	Calreticulin	1:Experimental evidence at protein level	3.34	1	0.999	0	1	1	1	1	1	1	4211769.5	4211769.5	4211769.5	NA	NA	NA
tr|A0A8V0X994|A0A8V0X994_CHICK	A0A8V0X994	A0A8V0X994_CHICK	COL1A2	1270	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	63.39	1	0.999	0	65	0	65	419	0	419	28796526600	0	28796526600	10P(15.9949),10P(15.9949),10P(15.9949),13P(15.9949),9K(15.9949),10P(15.9949),13P(15.9949),9K(15.9949),10P(15.9949),13P(15.9949),9K(15.9949),10P(15.9949),13P(15.9949),9K(15.9949),11K(15.9949),18P(15.9949),2P(15.9949),11K(15.9949),18P(15.9949),8P(15.9949),11K(15.9949),5P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),12P(15.9949),11P(15.9949),14P(15.9949),11P(15.9949),18P(15.9949),11P(15.9949),18P(15.9949),11P(15.9949),2P(15.9949),11P(15.9949),3P(15.9949),11P(15.9949),6P(15.9949),11P(15.9949),6P(15.9949),11P(15.9949),8P(15.9949),11P(15.9949),8P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),12K(15.9949),12K(15.9949),14P(15.9949),20K(15.9949),12K(15.9949),15P(15.9949),24P(15.9949),12K(15.9949),20K(15.9949),9P(15.9949),12K(15.9949),24P(15.9949),29P(15.9949),12K(15.9949),24P(15.9949),29P(15.9949),12K(15.9949),24P(15.9949),33P(15.9949),12K(15.9949),24P(15.9949),33P(15.9949),12K(15.9949),26P(15.9949),33P(15.9949),12K(15.9949),26P(15.9949),6P(15.9949),12K(15.9949),27P(15.9949),29P(15.9949),12K(15.9949),27P(15.9949),30P(15.9949),12K(15.9949),29P(15.9949),12K(15.9949),29P(15.9949),33P(15.9949),12K(15.9949),29P(15.9949),33P(15.9949),12K(15.9949),2P(15.9949),33P(15.9949),12K(15.9949),2P(15.9949),33P(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),8P(15.9949),12K(15.9949),6P(15.9949),8P(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12M(15.9949),12M(15.9949),12M(15.9949),6P(15.9949),12M(15.9949),9M(15.9949),12M(15.9949),9M(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),14P(15.9949),12P(15.9949),15M(15.9949),12P(15.9949),15M(15.9949),9P(15.9949),12P(15.9949),17P(15.9949),12P(15.9949),21P(15.9949),12P(15.9949),21P(15.9949),12P(15.9949),5P(15.9949),8M(15.9949),12P(15.9949),5P(15.9949),8M(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),8M(15.9949),12P(15.9949),6P(15.9949),8M(15.9949),12P(15.9949),8M(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),13P(15.9949),13P(15.9949),19P(15.9949),13P(15.9949),19P(15.9949),13P(15.9949),19P(15.9949),22K(15.9949),13P(15.9949),19P(15.9949),22K(15.9949),13P(15.9949),22K(15.9949),13P(15.9949),7P(15.9949),9K(15.9949),13P(15.9949),7P(15.9949),9K(15.9949),13P(15.9949),7P(15.9949),9K(15.9949),14K(15.9949),21P(15.9949),3P(15.9949),14P(15.9949),14P(15.9949),14P(15.9949),18P(15.9949),6K(15.9949),14P(15.9949),21P(15.9949),3K(15.9949),14P(15.9949),21P(15.9949),3K(15.9949),14P(15.9949),23P(15.9949),3K(15.9949),14P(15.9949),24P(15.9949),30K(15.9949),14P(15.9949),32P(15.9949),3K(15.9949),14P(15.9949),8P(15.9949),15P(15.9949),17P(15.9949),15P(15.9949),18P(15.9949),15P(15.9949),18P(15.9949),15P(15.9949),18P(15.9949),6K(15.9949),15P(15.9949),18P(15.9949),6K(15.9949),15P(15.9949),18P(15.9949),6K(15.9949),15P(15.9949),21K(15.9949),4P(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),5P(15.9949),15P(15.9949),24K(15.9949),5P(15.9949),15P(15.9949),26K(15.9949),15P(15.9949),26K(15.9949),9P(15.9949),15P(15.9949),26K(15.9949),9P(15.9949),15P(15.9949),3P(15.9949),15P(15.9949),3P(15.9949),16K(15.9949),9P(15.9949),16P(15.9949),30K(15.9949),36P(15.9949),17P(15.9949),17P(15.9949),18P(15.9949),17P(15.9949),18P(15.9949),17P(15.9949),21P(15.9949),17P(15.9949),21P(15.9949),17P(15.9949),24P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),21P(15.9949),18P(15.9949),21P(15.9949),18P(15.9949),21P(15.9949),9K(15.9949),18P(15.9949),21P(15.9949),9K(15.9949),18P(15.9949),26P(15.9949),18P(15.9949),26P(15.9949),18P(15.9949),2P(15.9949),18P(15.9949),8P(15.9949),19C(57.0215),19P(15.9949),19P(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20P(15.9949),21P(15.9949),3K(15.9949),20P(15.9949),21P(15.9949),3K(15.9949),20P(15.9949),30K(15.9949),8P(15.9949),20P(15.9949),9P(15.9949),21P(15.9949),21P(15.9949),21P(15.9949),21P(15.9949),24K(15.9949),5P(15.9949),21P(15.9949),27P(15.9949),30K(15.9949),21P(15.9949),27P(15.9949),30K(15.9949),21P(15.9949),29P(15.9949),21P(15.9949),29P(15.9949),3K(15.9949),21P(15.9949),29P(15.9949),3K(15.9949),21P(15.9949),2P(15.9949),21P(15.9949),2P(15.9949),21P(15.9949),30K(15.9949),21P(15.9949),32P(15.9949),21P(15.9949),3K(15.9949),8P(15.9949),22K(15.9949),23P(15.9949),3K(15.9949),8P(15.9949),24K(15.9949),3P(15.9949),5P(15.9949),24P(15.9949),27P(15.9949),24P(15.9949),27P(15.9949),30K(15.9949),24P(15.9949),2P(15.9949),6K(15.9949),24P(15.9949),2P(15.9949),6K(15.9949),24P(15.9949),30K(15.9949),35P(15.9949),24P(15.9949),33P(15.9949),24P(15.9949),33P(15.9949),24P(15.9949),8P(15.9949),26K(15.9949),26P(15.9949),33P(15.9949),26P(15.9949),5P(15.9949),27P(15.9949),30K(15.9949),28P(15.9949),30K(15.9949),36P(15.9949),28P(15.9949),30K(15.9949),6P(15.9949),28P(15.9949),38P(15.9949),42M(15.9949),29P(15.9949),2P(15.9949),3K(15.9949),2P(15.9949),2P(15.9949),2P(15.9949),32P(15.9949),3K(15.9949),2P(15.9949),3P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),9P(15.9949),2P(15.9949),9P(15.9949),2P(15.9949),9P(15.9949),30K(15.9949),30K(15.9949),30K(15.9949),30K(15.9949),36P(15.9949),30K(15.9949),36P(15.9949),6P(15.9949),30K(15.9949),39M(15.9949),6P(15.9949),30K(15.9949),6P(15.9949),30K(15.9949),6P(15.9949),7P(15.9949),31P(15.9949),37P(15.9949),40K(15.9949),32P(15.9949),33P(15.9949),33P(15.9949),6P(15.9949),33P(15.9949),6P(15.9949),33P(15.9949),8P(15.9949),36P(15.9949),6P(15.9949),38P(15.9949),38P(15.9949),39M(15.9949),6P(15.9949),38P(15.9949),42M(15.9949),6P(15.9949),39M(15.9949),39M(15.9949),6P(15.9949),7P(15.9949),3K(15.9949),3K(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),42M(15.9949),4M(15.9949),4M(15.9949),4P(15.9949),4P(15.9949),5P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),7P(15.9949),6P(15.9949),8P(15.9949),6P(15.9949),8P(15.9949),9M(15.9949),7P(15.9949),7P(15.9949),8P(15.9949),8P(15.9949),8P(15.9949),8P(15.9949),9M(15.9949),9M(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949)	NA	NA
tr|A0A8V0XEL0|A0A8V0XEL0_CHICK	A0A8V0XEL0	A0A8V0XEL0_CHICK	PIT54	508	FALSE	FALSE	Gallus gallus	Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D	1:Experimental evidence at protein level	2.95	1	0.999	0	1	1	1	1	1	1	5955932	5955932	5955932	4C(57.0215)	NA	NA
tr|A0A8V0XGL8|A0A8V0XGL8_CHICK	A0A8V0XGL8	A0A8V0XGL8_CHICK	VIM	451	FALSE	FALSE	Gallus gallus	Vimentin	1:Experimental evidence at protein level	22.39	1	0.999	0	9	0	9	10	0	10	18769928	0	18769928	3M(15.9949),7C(57.0215)	NA	NA
tr|A0A8V0XIX0|A0A8V0XIX0_CHICK	A0A8V0XIX0	A0A8V0XIX0_CHICK	COL1A2	1294	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	66.46	1	0.9888	0.00261096605744	69	0	0	427	0	0	28796526600	0	0	NA	NA	NA
tr|A0A8V0XJ14|A0A8V0XJ14_CHICK	A0A8V0XJ14	A0A8V0XJ14_CHICK	ALB	615	FALSE	FALSE	Gallus gallus	Albumin	1:Experimental evidence at protein level	6.99	1	0.999	0	2	0	2	3	0	3	1005534.25	0	1005534.25	10C(57.0215),12K(15.9949),13P(15.9949),1C(57.0215),23C(57.0215),8P(15.9949),10C(57.0215),1C(57.0215),23C(57.0215)	NA	NA
tr|A0A8V0XK94|A0A8V0XK94_CHICK	A0A8V0XK94	A0A8V0XK94_CHICK	COL1A2	1237	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	65.56	1	0.999	0	64	2	12	394	2	32	28796526600	8273454	1933165310	10P(15.9949),16P(15.9949),19K(15.9949),10P(15.9949),16P(15.9949),19K(15.9949),10P(15.9949),4P(15.9949),11P(15.9949),30P(15.9949),12P(15.9949),12P(15.9949),21P(15.9949),14P(15.9949),3P(15.9949),15P(15.9949),26K(15.9949),3P(15.9949),15P(15.9949),26K(15.9949),3P(15.9949),15P(15.9949),26K(15.9949),6P(15.9949),15P(15.9949),27P(15.9949),15P(15.9949),9P(15.9949),15P(15.9949),9P(15.9949),16K(15.9949),40P(15.9949),46P(15.9949),16P(15.9949),19K(15.9949),4P(15.9949),20P(15.9949),20P(15.9949),20P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),24P(15.9949),24P(15.9949),30P(15.9949),24P(15.9949),30P(15.9949),24P(15.9949),6P(15.9949),31P(15.9949),6P(15.9949),3P(15.9949),4P(15.9949),7K(15.9949),4P(15.9949),7K(15.9949)	NA	NA
tr|A0A8V0XPN5|A0A8V0XPN5_CHICK	A0A8V0XPN5	A0A8V0XPN5_CHICK	RPS23	202	FALSE	FALSE	Gallus gallus	Small ribosomal subunit protein uS12	1:Experimental evidence at protein level	13.86	1	0.999	0	2	0	2	2	0	2	2326037.2	0	2326037.2	10C(57.0215),11C(57.0215)	NA	tr|A0A8V0XX90|A0A8V0XX90_CHICK
tr|A0A8V0XU74|A0A8V0XU74_CHICK	A0A8V0XU74	A0A8V0XU74_CHICK	CCSER1	763	FALSE	FALSE	Gallus gallus	Coiled-coil serine rich protein 1	3:Protein inferred from homology	1.31	1	0.9726	0.00808368996671	1	1	1	1	1	1	3043116.8	3043116.8	3043116.8	10K(15.9949),5P(15.9949),6K(15.9949)	NA	NA
tr|A0A8V0XWE7|A0A8V0XWE7_CHICK	A0A8V0XWE7	A0A8V0XWE7_CHICK	TUBAL3	444	FALSE	FALSE	Gallus gallus	Tubulin alpha chain	1:Experimental evidence at protein level	4.5	1	0.999	0	1	0	0	1	0	0	0	0	0	NA	NA	tr|F1P5B0|F1P5B0_CHICK
tr|A0A8V0XXX0|A0A8V0XXX0_CHICK	A0A8V0XXX0	A0A8V0XXX0_CHICK	RPS3A	294	FALSE	FALSE	Gallus gallus	Small ribosomal subunit protein eS1	1:Experimental evidence at protein level	5.78	1	0.999	0	1	1	1	1	1	1	279676.8	279676.8	279676.8	NA	NA	NA
tr|A0A8V0Y526|A0A8V0Y526_CHICK	A0A8V0Y526	A0A8V0Y526_CHICK	LOC101749377	568	FALSE	FALSE	Gallus gallus	Heterogeneous nuclear ribonucleoprotein L	1:Experimental evidence at protein level	12.68	1	0.999	0	2	1	2	2	1	2	0	0	0	13C(57.0215),26C(57.0215),32K(15.9949)	NA	NA
tr|A0A8V0Y5A6|A0A8V0Y5A6_CHICK	A0A8V0Y5A6	A0A8V0Y5A6_CHICK	ACTN4	904	FALSE	FALSE	Gallus gallus	Actinin, alpha 4	1:Experimental evidence at protein level	1.33	1	0.999	0	1	0	1	1	0	1	237437.5	0	237437.5	NA	NA	NA
tr|A0A8V0Y950|A0A8V0Y950_CHICK	A0A8V0Y950	A0A8V0Y950_CHICK	COL6A3	3009	FALSE	FALSE	Gallus gallus	Collagen type VI alpha 3 chain	1:Experimental evidence at protein level	11.37	1	0.999	0	24	0	24	31	0	31	28279608	0	28279608	1M(15.9949),2C(57.0215),2C(57.0215),3K(15.9949),9M(15.9949),4M(15.9949),4M(15.9949),6P(15.9949),6P(15.9949)	NA	tr|A0A8V0YHJ1|A0A8V0YHJ1_CHICK, tr|A0A8V0YMB7|A0A8V0YMB7_CHICK
tr|A0A8V0YB91|A0A8V0YB91_CHICK	A0A8V0YB91	A0A8V0YB91_CHICK	TPM2	284	FALSE	FALSE	Gallus gallus	Tropomyosin 2	1:Experimental evidence at protein level	7.39	1	0.9908	0.00161899622234	3	0	0	3	0	0	7925809	0	0	NA	NA	NA
tr|A0A8V0YFX2|A0A8V0YFX2_CHICK	A0A8V0YFX2	A0A8V0YFX2_CHICK	TPM2	248	FALSE	FALSE	Gallus gallus	Tropomyosin 2	1:Experimental evidence at protein level	8.47	1	0.9989	0	3	0	1	3	0	1	7925809	0	0	NA	NA	NA
tr|A0A8V0YIC4|A0A8V0YIC4_CHICK	A0A8V0YIC4	A0A8V0YIC4_CHICK	COL5A2	1058	FALSE	FALSE	Gallus gallus	Collagen type V alpha 2 chain	1:Experimental evidence at protein level	7.37	1	0.9989	0	4	4	4	9	9	9	89414152	89414152	89414152	12P(15.9949),6P(15.9949),13P(15.9949),13P(15.9949),7P(15.9949),15P(15.9949),21P(15.9949),15P(15.9949),21P(15.9949),3P(15.9949),9P(15.9949),6P(15.9949)	NA	NA
tr|A0A8V0YIZ7|A0A8V0YIZ7_CHICK	A0A8V0YIZ7	A0A8V0YIZ7_CHICK	COL3A1	1340	FALSE	FALSE	Gallus gallus	Collagen type III alpha 1 chain	1:Experimental evidence at protein level	25.45	1	0.9985	0	24	1	1	49	1	1	6094705200	0	0	6P(15.9949)	NA	NA
tr|A0A8V0YP03|A0A8V0YP03_CHICK	A0A8V0YP03	A0A8V0YP03_CHICK	TGFBI	677	FALSE	FALSE	Gallus gallus	Transforming growth factor-beta-induced protein ig-h3	1:Experimental evidence at protein level	5.76	1	0.999	0	2	0	2	2	0	2	2716649	0	2716649	NA	NA	NA
tr|A0A8V0YQF4|A0A8V0YQF4_CHICK	A0A8V0YQF4	A0A8V0YQF4_CHICK	COL6A1	983	FALSE	FALSE	Gallus gallus	Collagen alpha-1(VI) chain	3:Protein inferred from homology	4.98	1	0.999	0	2	0	2	2	0	2	0	0	0	11P(15.9949),7C(57.0215)	NA	NA
